	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.7453486000000002	0.17940098	0.57142301	0.61049116	-0.22053091	0.91974508	0.47207056	-0.0096900206
2	0.93282221	-0.173891	-1.5231945	-1.4826375	0.19096119	-1.8617926	-0.38360451	-0.0096900206
3	-0.74301864	0.078586175	1.0710703000000001	0.29842892	-0.17286761	1.3143031	0.19658496	1.6508652
4	-0.78701521	0.085638738	1.0311568000000002	0.41777011	-0.17023277	1.3027594	0.19918764	-0.0096900563
5	-1.2005694	-2.0538741999999997	1.5079776000000003	1.5443757	0.2064725	2.4591662999999997	-3.0379717999999998	-0.0096900204
6	-0.77072993	0.081104464	1.1421842	0.036203485	-0.18356425	1.3128277	0.20334631	-3.3316181000000005
7	-2.1612351000000003	0.14819186	-2.0072467	-1.9653881000000002	-0.058092694	-2.3802036	0.37698059	-0.0096900205
8	-3.8430167	0.1809892	0.79712933	0.026673929	-0.24225616	0.91821092	0.47529855	1.6508652
9	-3.8835387000000003	0.18238259	0.77258755	0.15320653	-0.2406237	0.91604443	0.47640953	-0.009690075
10	-4.479078400000001	-1.8558497	1.4503225	1.4867928	0.21137274	2.3250569	-2.8302262000000002	-0.0096900204
11	-3.8645777999999997	0.18121911	0.85686197	-0.23783431	-0.24845856	0.91805852	0.47599223	-3.3316181000000005
12	0.92629655	-0.17071931	-1.4729695	-2.2388619999999997	0.18890891	-1.864069	-0.38050269	1.6508652
13	0.92420871	-0.17026858	-1.4788298	-2.087926	0.18878787	-1.8647342	-0.38009363	-0.0096900496
14	0.40274174	-2.4472527000000004	-0.56090656	-0.52315164	0.54737618	-0.80887918	-3.4666004999999998	-0.0096900204
15	0.92586634	-0.17025557	-1.4611684	-2.5419283	0.18856927	-1.8643931	-0.38018912	-3.3316181000000005
16	-0.92111295	0.10153996	1.3405691000000002	-0.87034379	-0.21613671	1.2882584	0.22821419	1.6508652
17	-1.4367673	-2.0165019	1.860263	1.0865971	0.11071094	2.4527874	-3.0007903	1.6508652
18	-0.78347967	0.08264668	1.1726165000000002	-0.07795073599999999	-0.18809818	1.3115128	0.20624721	-1.6710629000000001
19	-1.5132206	-2.0085606	1.7894355	1.2033610000000001	0.13101205	2.4473702	-2.9989890999999997	-0.009690061
20	-0.95281184	0.10402894	1.4239806000000002	-1.8568558000000002	-0.22959806	1.2867777	0.23514703	-3.3316182
21	-1.5043883	-2.0077591	1.9822328000000002	0.83692932	0.07339205	2.4517149	-2.990297	-3.3316181000000005
