	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.7028162000000004	0.17154756	0.57338793	0.61234347	-0.23442644	0.91264357	0.52664086	-0.007945822
2	0.82461735	-0.1541475	-1.5258945	-1.4855015	0.1693726	-1.8545143	-0.3650525	-0.007945822
3	-0.67568294	0.072427852	1.0746657	0.30269078	-0.15471946	1.3109761	0.20025394	1.6745503000000002
4	-0.70153291	0.077671643	1.0354901	0.42607924	-0.15230238	1.299332	0.20186553	-0.0079458513
5	-1.4172778999999998	-1.9300391	1.6697713	1.7058422999999998	0.19206664	2.5542768	-2.9787437999999997	-0.007945821899999999
6	-0.69385493	0.074491661	1.1431673999999998	0.033078222000000004	-0.16294114	1.3094021	0.20588265	-3.3298739
7	-2.2803934	0.14337881	-2.0253012	-1.9835811	-0.09291144400000001	-2.3861057	0.43228165	-0.007945821899999999
8	-3.7670991999999996	0.1727954	0.79115798	0.021199422000000002	-0.25145782	0.91106378	0.52921145	1.6745503000000002
9	-3.7932449999999998	0.17386784	0.76721074	0.15143694	-0.25015261	0.9088738	0.53009131	-0.0079458666
10	-4.683021599999999	-1.7434718999999996	1.6017327	1.63788	0.1984798	2.4130521000000003	-2.766759	-0.007945821899999999
11	-3.7810547999999997	0.17298034	0.84905343	-0.24949679	-0.25631528	0.91090296	0.52976304	-3.3298739
12	0.82201393	-0.15197152	-1.4777876	-2.2433472	0.1680463	-1.8568866999999998	-0.36335246	1.6745503000000002
13	0.82001628	-0.15157444	-1.4834513	-2.0892947	0.16789586	-1.8575621	-0.36284872	-0.0079458458
14	0.22393753	-2.3128338	-0.45225177	-0.41486802	0.51811356	-0.70034926	-3.4192253	-0.007945821899999999
15	0.82248435	-0.15170947	-1.4664656	-2.5517377	0.16787913	-1.8572234	-0.36339153	-3.3298739
16	-0.78386988	0.090178132	1.333121	-0.86707104	-0.18704968	1.2843545	0.2255115	1.6745503000000002
17	-1.6351636999999999	-1.8963572	2.0013139	1.2295791	0.10876804	2.5466226	-2.9443975	1.6745503000000002
18	-0.70189483	0.075705205	1.1724052	-0.082485424	-0.16638245	1.3080393	0.20824761	-1.6473778000000001
19	-1.6863846999999998	-1.8916671000000003	1.9321369	1.3542633	0.12719322	2.5411196	-2.944254	-0.007945855200000001
20	-0.80353147	0.09222118300000001	1.4139604	-1.8670272	-0.19729757	1.2827764	0.23128919	-3.329874
21	-1.7015575	-1.8877138999999998	2.1182981	0.96449146	0.075894925	2.5452008	-2.9341622000000003	-3.3298739
