	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.7694212999999994	0.28151047	0.54652601	0.58667865	-0.21696386	0.95540088	0.42325434	-0.01728412
2	1.0359041	-0.2564106	-1.4986714	-1.4567705	0.238355	-1.8978141	-0.42838605	-0.01728412
3	-0.77436618	0.12230651	1.047479	0.27006601	-0.21600528	1.3317238	0.19435373	1.5416332
4	-0.90258025	0.14099828	1.0091986	0.36152729	-0.21642618	1.3213194	0.20478574	-0.017284183999999998
5	-0.79260916	-2.4364882000000003	1.0882833	1.1265299	0.23355568	2.1575769	-3.1224632999999997	-0.017284119
6	-0.8104863	0.12600369	1.1278633	0.057633195	-0.23341875	1.3308302	0.20270736	-3.3392122000000004
7	-2.0907206	0.23469199	-1.9084956999999998	-1.865391	-0.0010439939	-2.3511907	0.32577184	-0.017284119
8	-3.9413192	0.28461241	0.81785125	0.043804863	-0.25708472	0.95421587	0.42837069	1.5416332
9	-4.0506587	0.28794665	0.7939018	0.14191228	-0.25531449	0.95227659	0.43098939	-0.017284217
10	-4.0881792	-2.1634578999999996	1.0491618999999999	1.0875059999999999	0.23343634	2.0414648	-2.8896296	-0.017284119
11	-3.9722112000000003	0.28495759	0.88507784	-0.17468459	-0.26794044	0.95411742	0.42924633	-3.3392122000000004
12	1.0164472	-0.24935746	-1.4353731	-2.2032950000000002	0.2332783	-1.8992846999999997	-0.41937365	1.5416332
13	1.0135279000000001	-0.24823672	-1.4418081	-2.0786429	0.23317787	-1.8998956000000002	-0.41910164	-0.017284171
14	0.6933813	-2.9067631	-0.84609478	-0.806278	0.59227099	-1.140723	-3.576682	-0.017284119
15	1.0132427	-0.24827633	-1.4212207000000001	-2.4644345000000003	0.23227549	-1.899474	-0.4177329	-3.3392122000000004
16	-1.1623778	0.17198434	1.3851576	-0.92002959	-0.30389713	1.3102536	0.25002886	1.5416332
17	-1.0345780999999998	-2.3855060000000003	1.4877866000000002	0.70466169	0.11293378	2.154532	-3.0760842999999998	1.5416332
18	-0.83276873	0.12898813	1.1650239	-0.04775212400000001	-0.24187366	1.3298583000000002	0.20720783	-1.7802949000000001
19	-1.2039947	-2.3590936	1.4248156	0.79209992	0.13192649	2.1499045	-3.0645119	-0.017284192
20	-1.2102107	0.17555732	1.4790595	-1.8004624	-0.32752507	1.3093469	0.25855151	-3.3392123
21	-1.0833122	-2.3775842000000003	1.6076339	0.5111486	0.072451751	2.1541991	-3.0663554	-3.3392122000000004
