	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.9183913	0.18115306	0.78071974	0.82328689	-0.24489182	1.2903068000000002	0.47756208	-0.012515486999999999
2	0.8245808	-0.14804783	-1.3257623	-1.2819281	0.1695578	-1.6389683000000002	-0.33069088	-0.01251548
3	-0.8613852	0.086857411	1.2093928	0.44275822	-0.20102538	1.5441489	0.2200177	1.6505574
4	-0.91430624	0.094734642	1.1670661	0.55437342	-0.19797332	1.5312164	0.22315332	-0.012515486999999999
5	-1.2219958	-2.0511718	1.5212354	1.5613976	0.20270784	2.4971194	-3.0354882	-0.012515486999999999
6	-0.89337399	0.089459217	1.2878417	0.18662484	-0.21361427	1.5426448999999998	0.22723792	-3.3344436
7	-2.3221431	0.15300276	-1.6719433000000001	-1.6268898999999999	-0.071065132	-2.0113216	0.39171752	-0.01251548
8	-4.0365678	0.18280736	1.0375858	0.27236381	-0.27308834	1.2887156000000002	0.48100885	1.6505574
9	-4.0892828	0.18441027	1.0089165999999998	0.39145355	-0.27072892	1.2861879999999999	0.48227431	-0.012515486999999999
10	-4.512176	-1.8551686	1.4785209	1.5187813000000001	0.20398847	2.3986218	-2.8295817000000003	-0.012515486999999999
11	-4.0641326	0.18305253	1.108341	0.015227467	-0.28157871	1.2885589	0.48178349	-3.3344436
12	0.81415079	-0.14378517	-1.2684062	-2.0285333	0.16659436	-1.6419421000000003	-0.32574912	1.6505574
13	0.81155377	-0.14319065	-1.2748469999999998	-1.8845608	0.16647592	-1.6428535	-0.32539373	-0.012515479
14	0.378755	-2.4383743	-0.52978961	-0.4886359	0.54450522	-0.7716771	-3.4577326	-0.01251548
15	0.81297896	-0.14312508	-1.2548578000000001	-2.3282192999999998	0.16605376	-1.6423662	-0.3250346	-3.3344436
16	-1.0665659	0.11086598	1.5065396	-0.70002487	-0.25150652	1.5164728	0.25343635	1.6505574
17	-1.4623129	-2.0137518	1.8765749	1.1096046999999998	0.10530643	2.490732	-2.9982132999999997	1.6505574
18	-0.90782084	0.091035184	1.3211807	0.075736491	-0.21889838	1.5413001	0.23027827	-1.6713706999999998
19	-1.5456125	-2.0051936	1.8075877	1.2212584999999998	0.12526699	2.4851213	-2.9959555	-0.012515486999999999
20	-1.1039813	0.11342944	1.6002698	-1.6770643	-0.26780309	1.5149794	0.26085558	-3.3344436
21	-1.5313858	-2.0049884999999996	1.9998788	0.86310025	0.067228222	2.4896572	-2.9876807999999997	-3.3344436
