	SP
1h_SS_TNF=200_12	0.7777777777777778
1h_SS_TNF=200_13	0.5555555555555556
1h_SS_TNF=200_14	0.7777777777777778
1h_SS_TNF=200_15	0.8888888888888888
1h_SS_TNF=200_16	0.7777777777777778
1h_SS_TNF=200_17	0.6666666666666666
1h_SS_TNF=200_18	0.6666666666666666
1h_SS_TNF=200_19	0.3333333333333333
1h_SS_TNF=200_2	0.7777777777777778
1h_SS_TNF=200_20	0.4444444444444444
1h_SS_TNF=200_21	0.5555555555555556
1h_SS_TNF=200_22	0.3333333333333333
1h_SS_TNF=200_23	0.5555555555555556
1h_SS_TNF=200_24	0.7777777777777778
1h_SS_TNF=200_25	0.7777777777777778
1h_SS_TNF=200_26	0.6666666666666666
1h_SS_TNF=200_27	0.3333333333333333
1h_SS_TNF=200_28	0.7777777777777778
1h_SS_TNF=200_29	0.7777777777777778
1h_SS_TNF=200_3	0.8888888888888888
1h_SS_TNF=200_30	0.7777777777777778
1h_SS_TNF=200_31	0.6666666666666666
1h_SS_TNF=200_32	0.6666666666666666
1h_SS_TNF=200_33	0.3333333333333333
1h_SS_TNF=200_34	0.7777777777777778
1h_SS_TNF=200_35	0.6666666666666666
1h_SS_TNF=200_36	0.6666666666666666
1h_SS_TNF=200_4	0.3333333333333333
1h_SS_TNF=200_5	0.4444444444444444
1h_SS_TNF=200_6	0.7777777777777778
1h_SS_TNF=200_7	0.6666666666666666
1h_SS_TNF=200_8	0.7777777777777778
1h_SS_TNF=200_9	0.7777777777777778
1h_SS_TNF=20_1	0.6666666666666666
1h_SS_TNF=20_10	0.6666666666666666
1h_SS_TNF=20_11	0.6666666666666666
1h_SS_TNF=20_12	0.6666666666666666
1h_SS_TNF=20_13	0.6666666666666666
1h_SS_TNF=20_14	0.8888888888888888
1h_SS_TNF=20_15	1.0
