	SP
120m_AUC_EGF=0.001+I=1_5	1.0
120m_AUC_EGF=0.001+I=1_50	0.7692307692307693
120m_AUC_EGF=0.001+I=1_51	0.6153846153846154
120m_AUC_EGF=0.001+I=1_52	1.0
120m_AUC_EGF=0.001+I=1_53	0.7692307692307693
120m_AUC_EGF=0.001+I=1_54	0.7692307692307693
120m_AUC_EGF=0.001+I=1_55	0.6923076923076923
120m_AUC_EGF=0.001+I=1_56	0.6153846153846154
120m_AUC_EGF=0.001+I=1_57	0.6153846153846154
120m_AUC_EGF=0.001+I=1_58	0.6923076923076923
120m_AUC_EGF=0.001+I=1_59	0.6923076923076923
120m_AUC_EGF=0.001+I=1_6	1.0
120m_AUC_EGF=0.001+I=1_60	0.6153846153846154
120m_AUC_EGF=0.001+I=1_61	0.6923076923076923
120m_AUC_EGF=0.001+I=1_62	0.7692307692307693
120m_AUC_EGF=0.001+I=1_63	0.5384615384615384
120m_AUC_EGF=0.001+I=1_64	0.6923076923076923
120m_AUC_EGF=0.001+I=1_65	0.6923076923076923
120m_AUC_EGF=0.001+I=1_66	0.5384615384615384
120m_AUC_EGF=0.001+I=1_7	1.0
120m_AUC_EGF=0.001+I=1_8	0.6923076923076923
120m_AUC_EGF=0.001+I=1_9	0.6923076923076923
120m_AUC_EGF=0.01+I=0.1_1	1.0
120m_AUC_EGF=0.01+I=0.1_10	0.7692307692307693
120m_AUC_EGF=0.01+I=0.1_11	0.6153846153846154
120m_AUC_EGF=0.01+I=0.1_12	1.0
120m_AUC_EGF=0.01+I=0.1_13	0.5384615384615384
120m_AUC_EGF=0.01+I=0.1_14	0.3076923076923077
120m_AUC_EGF=0.01+I=0.1_15	1.0
120m_AUC_EGF=0.01+I=0.1_16	1.0
120m_AUC_EGF=0.01+I=0.1_17	1.0
120m_AUC_EGF=0.01+I=0.1_18	0.9230769230769231
120m_AUC_EGF=0.01+I=0.1_19	0.9230769230769231
120m_AUC_EGF=0.01+I=0.1_2	1.0
120m_AUC_EGF=0.01+I=0.1_20	0.9230769230769231
120m_AUC_EGF=0.01+I=0.1_21	0.8461538461538461
120m_AUC_EGF=0.01+I=0.1_22	0.9230769230769231
