	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.2169668	0.062119827999999995	-0.16110332	-0.15776246	-0.11342215	-0.20185578	0.33591527	-9.6018921e-07
2	1.4623076000000002	-0.1444826	-2.5158066000000003	-2.5123197	0.25797398	-2.8053206000000004	-0.49464273	-9.6018921e-07
3	-0.1597225	0.0096530826	0.23665834	-0.55152734	-0.030884695	0.15762423	0.035671859	1.7789161
4	-0.13111143	0.0085782752	0.19409443	-0.36357191	-0.025275252999999998	0.13975461	0.029503121	-9.6018921e-07
5	-1.0034853000000001	-1.8846353	1.355024	1.3570977	0.30051981	2.1465452000000003	-3.1431126	-9.601892e-07
6	-0.18576639	0.011432893999999999	0.27727137	-0.96344631	-0.036068324	0.15323957	0.041210622	-3.3219290999999997
7	-1.633908	0.044743429	-3.1613008	-3.1575457	0.0057746019	-3.4734019	0.24762775	-9.601892e-07
8	-3.2683807999999996	0.062608963	-0.072275596	-0.86031923	-0.1190907	-0.20517406	0.33751702	1.7789161
9	-3.2531847000000003	0.06255671	-0.09749852	-0.65501962	-0.11741654	-0.20878575	0.33704959	-9.601892e-07
10	-4.2695365	-1.7233646	1.2890297	1.291092	0.30683544	2.0064023	-2.9622407	-9.6018921e-07
11	-3.2887716	0.06277035	-0.037631985	-1.2782203	-0.1213823	-0.20561926	0.33813706	-3.3219290999999997
12	1.4693843999999998	-0.14343079	-2.511767	-3.2997870000000002	0.25901032	-2.8122109	-0.49786564	1.7789161
13	1.4683833	-0.14344178	-2.5153476	-3.0728147	0.25889588	-2.8133245	-0.49740951	-9.6018921e-07
14	0.77025912	-2.2365432999999997	-0.90670225	-0.90425431	0.62775558	-1.0640288999999998	-3.5416417	-9.6018921e-07
15	1.4718031	-0.14326864	-2.5089259	-3.7495403	0.25934692	-2.8133174	-0.49896921	-3.3219290999999997
16	-0.18898162	0.013834647	0.28631896	-1.6783746	-0.036769572	0.10900431	0.041904315	1.7789161
17	-1.2362464	-1.8531692	1.6451034	0.85570844	0.22658885	2.1333745	-3.1145459	1.7789161
18	-0.19191881	0.011975668	0.28692816	-1.1058146999999998	-0.037293848	0.150295	0.042508335	-1.543012
19	-1.1708863999999999	-1.8533946	1.5645035	1.0067108	0.24803903	2.1261541	-3.1221627	-9.601892e-07
20	-0.21593068	0.015636933000000002	0.32778571	-2.9905416000000002	-0.042146004	0.10461478	0.04754396	-3.3219290999999997
21	-1.3390906999999999	-1.8439374	1.7700911	0.5278866	0.19137214	2.1307822	-3.1031632	-3.3219290999999997
