	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.2445311	0.1120424	-0.081341415	-0.07785223200000001	-0.12534463	-0.10085094	0.35402062	-0.0017455735
2	1.3463428999999998	-0.19613608	-2.1961785	-2.1914541	0.28074299	-2.9920734	-0.50198375	-0.0017455607999999998
3	-0.17140322	0.018350667	0.35773738	-0.44763111	-0.049534249	0.18002437	0.044206801	1.6823085
4	-0.20143818	0.024113726000000002	0.31651536	-0.33055063	-0.04677574599999999	0.16724703	0.046104281	-0.0017456423
5	-0.83317285	-1.9889971000000002	0.84594582	0.84676195	0.31593927	1.2625813	-3.1546347000000003	-0.0017455734
6	-0.19222731	0.020489793	0.43209716	-0.71247383	-0.058995230999999995	0.17842268	0.050210218	-3.3236737
7	-1.7965179	0.085943743	-2.5794497000000005	-2.5734668999999997	0.024770922	-3.4011047999999997	0.26577814	-0.0017455669
8	-3.3209790999999997	0.11334358	0.16116335	-0.64281067	-0.14657422	-0.10248135	0.35677873	1.6823085
9	-3.3531201	0.11455004	0.13384715	-0.51851437	-0.14478182	-0.10496881	0.35775162	-0.0017456428
10	-4.110212799999999	-1.8039202	0.79164581	0.79257405	0.31922025	1.1516833	-2.9442019	-0.0017455735
11	-3.3385281000000004	0.11354218	0.22786603	-0.90785103	-0.1529056	-0.10264651	0.35739989	-3.3236737
12	1.3415511999999998	-0.19323716	-2.1423676	-2.9415592	0.27884253	-2.9950589	-0.4990257	1.6823086
13	1.3392814	-0.1927616	-2.1485157000000004	-2.7932728	0.27869854	-2.995932	-0.4985753	-0.0017456285
14	0.80583416	-2.3668574000000002	-1.261873	-1.2600254	0.64299079	-1.9928816999999999	-3.5900447	-0.0017455667999999999
15	1.3416143	-0.19284045	-2.1296473	-3.2471022	0.27854882	-2.9954857	-0.49878793	-3.3236737
16	-0.29371485	0.036833513	0.63821036	-1.596623	-0.086408001	0.15205743	0.070761805	1.6823085
17	-1.0542243999999998	-1.9552573	1.1800329999999999	0.37547938	0.23135164	1.2549188999999998	-3.1201839	1.6823085
18	-0.20125039	0.021731471000000002	0.46365944	-0.82541835	-0.062919016	0.17703335	0.052685688	-1.6396195
19	-1.109889	-1.9501499	1.1122244	0.49584197	0.24958113	1.2492555	-3.1197195	-0.0017456434
20	-0.31653497	0.038946402000000005	0.7273786	-2.5890668	-0.09845973599999999	0.15046508	0.076933365	-3.3236737
21	-1.1217926999999999	-1.946591	1.2981441	0.11307237	0.19788001	1.2534942	-3.1099066000000004	-3.3236737
