	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.3326092000000003	0.3554597	-0.017384904	-0.014069644	-0.11853471	-0.04206321	0.35351032	-0.0063022851
2	1.3466456	-0.43204812	-1.9793269	-1.9745352999999999	0.39075634	-3.091612	-0.59844668	-0.006302239100000001
3	-0.27572546	0.065413796	0.4446312	-0.36433444	-0.11172511	0.19380488	0.078835197	1.3719507
4	-0.52092014	0.11764624	0.4388631	-0.34542775	-0.13077316	0.18559491	0.11290789	-0.0063025339
5	-0.16309088	-2.8663043999999998	0.22524626	0.22730878	0.36229703	0.65071865	-3.2764317000000003	-0.006302284599999999
6	-0.29883865	0.06967393599999999	0.51916653	-0.49531533	-0.12964909	0.19348995	0.08629255599999999	-3.3282304
7	-1.8821324000000001	0.29314708	-2.2063792999999996	-2.2004896	0.12992324	-3.3569902000000003	0.2548975	-0.006302261
8	-3.52679	0.36088268	0.32673971	-0.47840711	-0.18289383	-0.042713104	0.36092128	1.3719507
9	-3.7522248999999994	0.36961687	0.32866679	-0.4576983	-0.1887047	-0.044312928	0.36772609	-0.006302535400000001
10	-3.4705958	-2.4482967999999996	0.20302297	0.20517297	0.35445967	0.57567742	-2.9631073	-0.0063022847
11	-3.5486647000000002	0.36128973	0.39422844	-0.61309663	-0.19661447	-0.042752411	0.36171521	-3.3282304
12	1.3181889999999998	-0.42055427	-1.8914428	-2.6859292999999997	0.3817706	-3.0922394	-0.58233669	1.3719507
13	1.309656	-0.41597917	-1.894291	-2.6532169999999997	0.38066227	-3.0928181	-0.57991143	-0.0063024840000000006
14	1.1842019	-3.4068791	-1.6262615	-1.6230714	0.72272856	-2.6620873	-3.8230199999999996	-0.0063022606999999994
15	1.3144653	-0.4192544	-1.8758294999999998	-2.8595846000000003	0.38033675	-3.0922972	-0.58001693	-3.3282303
16	-0.82268615	0.17253963	0.90841953	-1.6621588	-0.26587846	0.17954191	0.17657572	1.3719507
17	-0.38403387	-2.7983692000000002	0.64667995	-0.16977396	0.23236827	0.64950968	-3.2149254000000003	1.3719507
18	-0.32213118	0.074856477	0.5651151	-0.58389971	-0.14184638	0.19300704	0.092651229	-1.9499773999999999
19	-0.66297665	-2.7304435000000002	0.63044845	-0.14716509	0.23320521	0.6459858	-3.1789619	-0.0063025376
20	-0.8547357	0.17647164	0.99988104	-2.3161322999999996	-0.29356405	0.17920566	0.18375247	-3.3282306000000004
21	-0.40944358	-2.7920237	0.73686137	-0.29263323	0.20227017	0.64942969	-3.2071967	-3.3282304
