	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.2861822	0.11708624	-0.04567921	-0.041711742999999996	-0.10760988	-0.045849987	0.30814312	-0.0026937346000000004
2	1.4551083	-0.21273904	-2.1519916	-2.1467549	0.30675465	-2.9711901000000003	-0.50134342	-0.0026937275
3	-0.23056842	0.022621126000000002	0.38475604	-0.42055582	-0.063657891	0.21175307	0.050144531	1.6602616999999997
4	-0.28325251	0.030477605	0.34248999	-0.30872347	-0.060617208	0.19886583	0.053267111	-0.0026937321000000004
5	-0.59364258	-2.1152767000000003	0.69976874	0.701319	0.33943513	1.1697431	-3.2048425	-0.0026937346000000004
6	-0.26243838	0.025220813999999998	0.46301186	-0.67685413	-0.076194752	0.2102498	0.05735297599999999	-3.3246218
7	-1.6900959999999998	0.08885423699999999	-2.5017865	-2.4953303	0.065921483	-3.3474343	0.22205238	-0.0026937274
8	-3.4037827000000003	0.11873896	0.21036803	-0.59351404	-0.13562249	-0.047439786	0.31158444	1.6602616999999997
9	-3.4561542000000003	0.12033656	0.18180806	-0.47421136	-0.13328301	-0.049956202000000005	0.31284611	-0.0026937321000000004
10	-3.8835474000000003	-1.9192111	0.65669834	0.65834778	0.34080193	1.0703842	-2.9988831	-0.0026937346000000004
11	-3.431175	0.11898374	0.28082234	-0.8508576	-0.14404574	-0.047596390999999995	0.31235701	-3.3246218
12	1.4447862	-0.20850536	-2.0948291	-2.8936319	0.30381668	-2.9741446	-0.49645086	1.6602616999999997
13	1.4422051000000002	-0.20791528	-2.1012485	-2.7494587000000004	0.30369836	-2.9750476000000003	-0.49609436	-0.0026937238
14	1.0070459	-2.5026277	-1.3517211	-1.3491574	0.68120773	-2.0990429	-3.6272425999999998	-0.0026937275
15	1.443635	-0.20785047	-2.0813346	-3.1934091000000002	0.30328175	-2.9745659	-0.49574718	-3.3246218
16	-0.43500625	0.046603609000000004	0.68117884	-1.5640121999999999	-0.11394113	0.18412898	0.08351864099999999	1.6602616999999997
17	-0.83382786	-2.0778574	1.0550173999999999	0.24937518	0.24207416	1.1633562	-3.1675695	1.6602616999999997
18	-0.27683826	0.02679598	0.49627712	-0.78783186	-0.081458322	0.2089057	0.060389827	-1.6616664
19	-0.91695928	-2.0693139	0.98599538	0.36116527	0.26204532	1.1577537	-3.1653229	-0.0026937321000000004
20	-0.47225991	0.049165142	0.77463143	-2.5413036	-0.13015824	0.18263591	0.09092531300000001	-3.3246218
21	-0.9028541	-2.0690948000000002	1.1783057	0.0027818365999999995	0.20401533	1.1622815	-3.157038	-3.3246218
