	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.312127	0.18949232	-0.042494030999999995	-0.03906781	-0.090022672	-0.074304612	0.2748109	-0.0038139625
2	1.5148405	-0.32012131	-2.0720696	-2.0672996	0.36677476	-3.046086	-0.52893563	-0.0038139346999999995
3	-0.28089219	0.038181242000000004	0.41095627	-0.40154437	-0.09136819	0.18592327	0.057986527999999996	1.5584782
4	-0.42891855	0.058539589	0.37128158	-0.31641824	-0.09192462300000001	0.17450637	0.069659283	-0.0038141128999999996
5	-0.23256859	-2.5269647999999996	0.35767572	0.35935484	0.38118954	0.85035983	-3.2719171	-0.0038139622
6	-0.32007017	0.041913587	0.4980026	-0.60809879	-0.11107994	0.18501689	0.06657341	-3.3257421000000003
7	-1.6587198	0.14625578	-2.3715564	-2.3655961	0.13537856	-3.3816576	0.1872813	-0.0038139478999999997
8	-3.5043562000000006	0.1926673	0.26034057	-0.54967291	-0.13922162	-0.075530486	0.28003652	1.5584782
9	-3.6404285000000005	0.19641843	0.2333103	-0.45801858	-0.13680624	-0.077738035	0.2829745	-0.0038141139
10	-3.5358358999999995	-2.2567642000000006	0.32908016	0.33084942	0.37834732	0.76429042	-3.0410785	-0.0038139623
11	-3.5398498999999997	0.19301923	0.33764871	-0.76058187	-0.15311926	-0.07563047099999999	0.28094703	-3.3257421000000003
12	1.4892825	-0.31141277	-2.0014554	-2.8045534	0.36027021	-3.0479196	-0.51738054	1.5584782
13	1.4850891000000002	-0.30988391	-2.0082763999999997	-2.6853696	0.36009579	-3.0487075	-0.51698398	-0.0038140827
14	1.2524531	-2.9915693	-1.5599370000000001	-1.5572526000000002	0.74020959	-2.4482554	-3.7197480000000005	-0.0038139478
15	1.4850514	-0.31008815	-1.985654	-3.0631997	0.35898166	-3.0481534	-0.51526499	-3.325742
16	-0.71133262	0.089604349	0.77747248	-1.5647383999999998	-0.19058037	0.16325069	0.11553106	1.5584782
17	-0.47827604	-2.4759732000000003	0.75969637	-0.057556305999999995	0.259013	0.84731283	-3.2255166	1.5584782
18	-0.34402721	0.044927938	0.53812275	-0.71037648	-0.12059226	0.18402335	0.071158875	-1.7634499
19	-0.65813601	-2.4485272	0.69895378	0.025765327	0.27741394	0.8425879	-3.213279	-0.0038141152000000004
20	-0.76486114	0.093184749	0.88084489	-2.435461	-0.21819833	0.16234373	0.12429925	-3.3257421999999996
21	-0.52793776	-2.4680487999999996	0.88049762	-0.24885123	0.2179094	0.84697942	-3.2157736	-3.3257421000000003
