	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.2407847000000003	0.13611899	-0.11628731	-0.11379532	-0.08280385700000001	-0.19476088	0.2754367	-0.0016278495000000002
2	1.5661983	-0.26027227	-2.1961407000000004	-2.1922802000000003	0.34517888	-3.0806167	-0.52741334	-0.0016278470000000002
3	-0.22314035	0.024481494	0.34629874	-0.46351837	-0.065157062	0.11765014	0.045308454000000005	1.6252166000000001
4	-0.30711272	0.035650637	0.30431262	-0.35704403	-0.062654282	0.10569256	0.05061994	-0.0016279319
5	-0.37106464	-2.2882046000000003	0.52427861	0.52453865	0.36554723	1.0183132	-3.2466963	-0.0016278479
6	-0.26176601	0.02757561	0.42626176	-0.70624836	-0.080456227	0.11636345	0.053388487000000005	-3.3235559
7	-1.5614556	0.1016551	-2.5791845	-2.5740787	0.11166275	-3.497743	0.18636829	-0.0016278510999999999
8	-3.3920654999999997	0.13827896	0.14432357	-0.663418	-0.11631976	-0.19622122	0.27957432	1.6252166000000001
9	-3.4687093	0.1404323	0.11668785	-0.54943003	-0.11385	-0.1985133	0.28127222	-0.0016279232000000002
10	-3.6653979	-2.0677137	0.48441289	0.48476326	0.36629516	0.91309316	-3.0358272	-0.0016278479999999999
11	-3.4249141000000005	0.13856836	0.21380713	-0.9094931	-0.12610958	-0.19635733	0.28043126	-3.3235559
12	1.5506725000000001	-0.25477135	-2.1373595	-2.939759	0.34126217	-3.0829795	-0.52071091	1.6252166000000001
13	1.5480086000000002	-0.25404467	-2.1438522	-2.7996543	0.3411782	-3.0837484	-0.52044776	-0.001627929
14	1.1779575	-2.7031965000000002	-1.4697173000000001	-1.4682758999999999	0.71775645	-2.2648865000000002	-3.6702519000000002	-0.0016278464000000002
15	1.5482977	-0.25389089	-2.123637	-3.2290019	0.34049603	-3.0833093	-0.51955906	-3.3235559
16	-0.51999552	0.056945235	0.65541497	-1.6177772	-0.13080155	0.092118456	0.087235366	1.6252166000000001
17	-0.61868582	-2.2456509999999996	0.90134698	0.08911305	0.25602937	1.0134866	-3.205966	1.6252166000000001
18	-0.28110955	0.02964601	0.46085724	-0.81557319	-0.08714415199999999	0.11513877	0.057051776	-1.6967115000000002
19	-0.73714524	-2.2313718999999996	0.83218601	0.19213312	0.27694169	1.0082441	-3.2007651000000004	-0.0016279317000000002
20	-0.56832186	0.059976330999999994	0.7495296	-2.5678107000000003	-0.1508785	0.090833396	0.095533626	-3.323556
21	-0.68190942	-2.2370683999999996	1.026864	-0.13705994	0.21490482	1.0127943000000001	-3.1955317	-3.3235559
