	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.1448082000000004	0.16781141	-0.20128084	-0.20103942	-0.030464937	-0.4141183	0.17649608	-1.2597475000000001e-12
2	2.2816482999999996	-0.416366	-2.2479366	-2.2473737999999996	0.41152479	-3.2189945	-0.58702713	1.8474111e-12
3	-0.27901746	0.03226773	0.31634613	-0.54545855	-0.067686211	-0.012293106000000002	0.033397669	1.8382207999999998
4	-0.18667219	0.045829797	0.20941418	-0.34900785	-0.04401097	-0.026618712000000003	0.022976504	-8.7128876e-10
5	-0.27067755	-2.6665639	0.32097725	0.32048111	0.43247975	0.84302427	-3.2895763999999996	2.359668e-12
6	-0.36394802	0.036489052	0.42365394	-0.82393238	-0.09207400800000001	-0.01340661	0.042454452000000004	-3.3219281
7	-0.7699673	0.1142606	-2.6902086	-2.6891447	0.19346138	-3.7151747000000004	0.07947206400000001	7.6916251e-13
8	-3.3891892	0.1712046	0.073487163	-0.7880967	-0.073042092	-0.41582715	0.18024135	1.8382207999999998
9	-3.3176233	0.17352997	-0.0120992	-0.57029727	-0.059122830999999994	-0.41852082	0.17920984	-1.4030645e-09
10	-3.5570062999999994	-2.3868216	0.28231529	0.28173014	0.43612441	0.72390194	-3.1394794999999998	2.2283286e-12
11	-3.4589577000000005	0.1716019	0.16403848	-1.0833128	-0.088485316	-0.415958	0.18119778	-3.3219281
12	2.2542947	-0.40718821	-2.1930492000000004	-3.0545597	0.40594286	-3.2207383	-0.57556705	1.8382207999999998
13	2.2578051	-0.4063323	-2.2091993999999997	-2.7671957000000003	0.4070022	-3.2215386	-0.57702889	-7.579111700000001e-10
14	1.7923288	-3.1934506000000003	-1.6043385000000001	-1.6036946	0.79874003	-2.4558592	-3.7230766	3.7432279e-12
15	2.2482424	-0.40579939	-2.1749755	-3.4222523000000002	0.4044644	-3.2209373	-0.57305102	-3.3219281
16	-0.50769182	0.078312232	0.57902792	-1.5463672	-0.12992658	-0.041978429000000005	0.056785264	1.8382207999999998
17	-0.63686076	-2.6096486	0.73777341	-0.12468119	0.30208656	0.8398809	-3.2534827999999996	1.8382207999999998
18	-0.39785994	0.039832524	0.46211754	-0.94843834	-0.10120182	-0.01476263	0.045947586	-1.4837073
19	-0.51627107	-2.5816743	0.60344256	0.04438085	0.34701276	0.834553	-3.2644708	-1.0083868e-09
20	-0.61312758	0.082252691	0.70855177	-2.6126568	-0.16284529	-0.04310694	0.066469112	-3.3219281
21	-0.75818534	-2.602188	0.88409769	-0.3639562	0.2503895	0.83960961	-3.2432695	-3.3219281
