	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.2184592999999997	0.35155433	-0.15078064	-0.15037845	-0.094214022	-0.35455028	0.34881283	-5.2507204e-11
2	1.4297712	-0.46400288	-2.1484728	-2.1457121	0.41285517	-3.2893989	-0.64793683	-6.555588100000001e-11
3	-0.1930346	0.047373593	0.34901801	-0.46370138	-0.083656029	-0.0041310521	0.059563307	1.3726855
4	-0.40732594	0.095668	0.34171944	-0.44059771	-0.10059779	-0.011578772	0.09101533699999999	-1.0562561000000001e-07
5	-0.13753408	-2.8732634999999997	0.21327395	0.21243015	0.36643382	0.61480417	-3.2811218999999996	3.4912861e-10
6	-0.21485268	0.051618885	0.41845378	-0.59900742	-0.099732865	-0.0044382971	0.066968108	-3.3219281
7	-1.7646531000000003	0.28644549	-2.4808713	-2.4771104	0.14611963	-3.6693257000000004	0.24207754	1.8815549e-10
8	-3.3955076	0.35680955	0.16024001	-0.64739912	-0.14795988	-0.3551685	0.35615765	1.3726855
9	-3.5789166	0.36456646	0.16123982	-0.62327027	-0.15275211	-0.356562	0.36229044	-1.6097675e-07
10	-3.4382317000000002	-2.4499008	0.18157756	0.18081354	0.36098353	0.50999686	-2.9642365	3.3413372000000004e-10
11	-3.4154335	0.35721315	0.21975675	-0.78804188	-0.15901378	-0.35520686	0.35694913	-3.3219281
12	1.4073197	-0.45462976	-2.0691289	-2.8671743	0.40569692	-3.2899071	-0.63502824	1.3726855
13	1.4013695	-0.45117149	-2.0723857	-2.8303991	0.40495136	-3.2903714999999996	-0.63336726	-8.571919900000001e-08
14	1.2052428	-3.4172097999999997	-1.6556653000000001	-1.6544201	0.72618027	-2.6978042	-3.833889	3.6638714e-10
15	1.4043282	-0.45355618	-2.0549817999999997	-3.0423572	0.40454315	-3.2899542	-0.63313996	-3.3219281
16	-0.68756711	0.15043691	0.77854814	-1.7939306000000002	-0.22153544	-0.017442559	0.15479865	1.3726855
17	-0.35465567	-2.8053861	0.6323318	-0.18935507	0.23828791	0.61359511	-3.2195452999999996	1.3726855
18	-0.23683847	0.056736502	0.46126452	-0.69057836	-0.11073129	-0.0049041314	0.073288699	-1.9492426
19	-0.61795879	-2.7395027	0.61296834	-0.16289003	0.2402121	0.61012506	-3.1847618	-1.1963382e-07
20	-0.71687223	0.15443813	0.86217823	-2.4565354999999998	-0.24542613	-0.017778878999999997	0.16195818	-3.3219282
21	-0.37955832	-2.7990346	0.72185018	-0.31355885	0.2086858	0.61351542	-3.2118119	-3.3219281
