	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.2673281000000003	0.3359202	-0.083851532	-0.083470877	-0.098322088	-0.22086289	0.33244644	8.35092e-11
2	1.41688	-0.44681162	-2.0393141	-2.0375151999999996	0.41120299	-3.2897122000000003	-0.61201787	2.1374659e-08
3	-0.20592799	0.04825236	0.37252251	-0.43908869	-0.092165795	-0.0043193391	0.060122272000000004	1.379728
4	-0.4565124	0.10110658	0.36709195	-0.4209561	-0.1115767	-0.012693508999999999	0.094605568	7.6137219e-09
5	-0.084210231	-2.8850706	0.14029773	0.13947852	0.38572287	0.42638842	-3.2973128	4.2377435e-11
6	-0.22928085	0.052514167	0.44790706	-0.5693812	-0.11040096	-0.0046354468	0.067587766	-3.3219281
7	-1.8184985	0.27412082	-2.2490438999999998	-2.2461602000000003	0.15125412	-3.5358117999999994	0.23525602	2.1427728999999998e-08
8	-3.4644074000000002	0.34136658	0.26557805	-0.54244346	-0.16449202	-0.22151766	0.33986327	1.379728
9	-3.6973114999999996	0.35025777	0.26773953	-0.52239982	-0.17050981	-0.22315866	0.34677284	7.7318895e-09
10	-3.3927078	-2.4681642999999998	0.11945792	0.11871121	0.3775481	0.35575667	-2.984695	5.0770832e-11
11	-3.4866271	0.34177405	0.33439088	-0.67612772	-0.17868207	-0.22155709	0.34065757	-3.3219281
12	1.387356	-0.43494826	-1.9499944	-2.747145	0.40189241	-3.2903611000000006	-0.5953579	1.379728
13	1.3783345	-0.43016995	-1.9527511999999998	-2.7152157000000003	0.40071459	-3.2909648999999996	-0.59279307	3.2112697e-08
14	1.2649567	-3.4252879999999997	-1.7085765	-1.7083544999999998	0.7463544	-2.8864165	-3.8430144999999998	2.1382149e-08
15	1.3835022	-0.43360899	-1.9341273	-2.9205473	0.40040852	-3.2904209000000004	-0.59296395	-3.3219281
16	-0.76222913	0.15599182	0.8418793	-1.7317357	-0.24907781	-0.018778724	0.15823232	1.379728
17	-0.3059893	-2.8171347	0.56203835	-0.2568276	0.25549528	0.42517796	-3.2358277	1.379728
18	-0.25280762	0.057704741	0.49434498	-0.65746688	-0.12279863	-0.0051210869	0.073950291	-1.9422001
19	-0.5876604	-2.7489061	0.54629788	-0.23488438	0.25615074	0.42162961	-3.1996906000000003	7.6583433e-09
20	-0.79480645	0.15991301	0.9346353	-2.3843502999999995	-0.27742355	-0.019114961	0.16541294	-3.3219281
21	-0.33151514	-2.8107892000000003	0.65238843	-0.37950435	0.22531101	0.42509789	-3.2280990000000003	-3.3219281
