	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.1118027	0.1074028	-0.49732941	-0.49715269	-0.21562908	-0.52440363	0.62428419	3.5527136999999994e-15
2	0.9743992	-0.13535204	-2.7530777000000004	-2.7531192000000004	0.16423219	-2.8251345000000003	-0.46841472	-5.1254824e-15
3	0.013788953999999999	0.00013439221000000002	-0.0079722032	-0.79924715	0.0021317207	-0.030140046	-0.0054867221999999995	1.7779517
4	0.021226582	-0.0007712209700000001	-0.028186017	-0.58820859	0.0034843463000000002	-0.046156915	-0.0084670566	5.1070259e-15
5	-1.6120177	-1.5743569	2.6356933999999996	2.6342362	0.2281839	3.1978926	-2.8733517999999996	3.5527136999999994e-15
6	0.016407466000000002	0.00037886171	-0.005731126800000001	-1.2512816	0.00248829	-0.035613238	-0.0065304573	-3.3219281
7	-2.1984967999999996	0.09018767800000001	-3.6916672999999993	-3.691418	-0.16052387	-3.772643	0.53664524	3.3306690999999997e-16
8	-3.1061902000000003	0.10742094	-0.48901384	-1.2801253000000001	-0.21542481	-0.52796045	0.62388759	1.7779517
9	-3.1057945	0.10739782	-0.49508711	-1.0549434	-0.21536323	-0.5313608	0.623859	-7.0475383e-15
10	-4.8244277	-1.4130895	2.4967827000000002	2.4954686	0.23773194	2.9872623	-2.6248675	-2.2423985999999998e-15
11	-3.1043656000000004	0.10743035	-0.48524409	-1.7306356999999999	-0.21536632	-0.52849682	0.62375843	-3.3219281
12	0.98300764	-0.13651965	-2.7629072	-3.5542687000000006	0.16555384	-2.8310621	-0.47328093	1.7779517
13	0.9814475	-0.13629027	-2.7631206	-3.3232196000000003	0.1653198	-2.8322255000000003	-0.4723981	2.553513e-15
14	0.16000442	-1.9360172999999998	0.082378313	0.082350664	0.47854846	0.10201137	-3.3878524	1.5543122e-15
15	0.98595318	-0.13694447	-2.765155	-4.0108084999999996	0.1660028	-2.8318452	-0.47494889	-3.3219281
16	0.037234895	-0.00083203193	-0.040613171	-2.005824	0.0059996513000000005	-0.07941623099999999	-0.014898383000000001	1.7779517
17	-1.7317986	-1.5514178	2.806084	2.0133556	0.19810698	3.1748691000000004	-2.8527962000000002	1.7779517
18	0.017939488	0.00038192642	-0.0068163568	-1.4045398999999998	0.0027277287	-0.038818165	-0.0071428027	-1.5439764
19	-1.6947217	-1.5549471000000001	2.7551732	2.1939740000000003	0.20744799	3.1686528999999997	-2.8590069	1.5543122e-15
20	0.040124201	-0.00060865802	-0.038831415	-3.3606538	0.0064026119	-0.084895609	-0.016061897	-3.3219281
21	-1.7826973999999998	-1.5433928999999997	2.8763897999999997	1.6294214	0.18483484	3.1690297999999997	-2.8444824	-3.3219281
