	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.1537123	0.06634718099999999	-0.21977137	-0.2195744	-0.052874171	-0.35140599	0.2189603	-2.7229125e-15
2	1.7853881999999999	-0.20335453	-2.4526811	-2.4520957	0.32930948	-3.0854007	-0.4735471	2.8665958e-13
3	-0.15091241	0.011315785	0.19789509	-0.60067746	-0.033880372	-0.022899292	0.022960544	1.7859286
4	-0.09874728099999999	0.01171142	0.13155003	-0.42922482	-0.022082812	-0.04112642	0.015257343	-1.5839341999999999e-12
5	-0.49626065	-2.1892077999999997	0.63769857	0.63667273	0.38697938	1.3141707	-3.2538456	1.5543122e-15
6	-0.21382162	0.014138732	0.27979575	-0.96397328	-0.048608785	-0.025928273999999998	0.031940861	-3.3219281
7	-1.2864126	0.043612343	-2.9649206	-2.9639978	0.12000827	-3.6347244	0.14174125	1.5820678000000001e-13
8	-3.2846422999999993	0.067420029	-0.041461128	-0.83986561	-0.07301766700000001	-0.35427474	0.22156488	1.7859286
9	-3.2481407000000004	0.067625517	-0.08966600300000001	-0.65027307	-0.067344345	-0.35786768	0.22086189	-1.5890597e-12
10	-3.7803364999999998	-2.003215	0.59385391	0.59289413	0.39049482	1.2008197	-3.0924044	3.3306690999999997e-16
11	-3.3363899	0.067677376	0.028807576	-1.2148037	-0.081524972	-0.35459211	0.22253179	-3.3219281
12	1.7792188999999998	-0.1987991	-2.4276497000000004	-3.2258451	0.32805841	-3.0909435000000003	-0.47110169	1.7859286
13	1.7806031999999998	-0.19890231	-2.4359279	-2.996273	0.32840865	-3.0920978999999997	-0.47164878	-1.2587863999999999e-12
14	1.2496133999999999	-2.5812881	-1.4451185	-1.4452804	0.73685332	-1.9445418	-3.6074621	1.5187851e-13
15	1.7775563	-0.19789383	-2.4173354	-3.6608095	0.32764248	-3.0917871	-0.47044345	-3.3219281
16	-0.26591261	0.023074617000000002	0.34575236	-1.6384855	-0.060652097	-0.067198095	0.039138513	1.7859286
17	-0.78553404	-2.1504486000000003	0.98582208	0.1861112	0.28702342	1.3061829	-3.2225675	1.7859286
18	-0.23143025	0.015311613	0.30216764	-1.0947209999999998	-0.052718417999999996	-0.02839046	0.034395895	-1.5359995000000002
19	-0.70352068	-2.1447093999999995	0.88935057	0.32761933	0.31641715	1.2992861999999998	-3.230875	-1.6079598999999999e-12
20	-0.33720646	0.025910093999999998	0.43622358	-2.8850284	-0.077879073	-0.07021005400000001	0.048617125	-3.3219281
21	-0.91226715	-2.1414129	1.1350687	-0.10925034	0.23876107	1.3049906	-3.210544	-3.3219281
