	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.1304516	0.06751043799999999	-0.25131967	-0.2511061	-0.051583345	-0.39336723	0.2226137	1.8873791e-15
2	1.7939642	-0.20990922	-2.4697033	-2.4691449	0.32920513	-3.0814493	-0.48405026	3.230749e-14
3	-0.14521554	0.011273888999999999	0.19169063	-0.60769496	-0.032308781	-0.022767626000000003	0.022522265	1.7859406999999998
4	-0.09455033199999999	0.011626339	0.12686395	-0.43299642	-0.020963847	-0.040421822999999996	0.01488522	-1.1785406e-12
5	-0.52331233	-2.1884593999999997	0.6720677	0.67105594	0.38130643	1.3672971999999999	-3.2494012000000003	2.3758772999999998e-14
6	-0.20561878	0.014074395	0.27091737	-0.97433127	-0.046305487	-0.02578075	0.031335423	-3.3219281
7	-1.2564928999999998	0.043705756	-3.0257836	-3.0248785	0.11705267	-3.6755994	0.14213739	-2.0501929999999997e-14
8	-3.2528455000000003	0.068573237	-0.082373687	-0.88157816	-0.069832219	-0.39621447	0.22514531	1.7859406999999998
9	-3.2184917	0.06876961599999999	-0.12832123	-0.68799936	-0.064669269	-0.39966199	0.22445583	-1.0681826e-12
10	-3.8037867	-2.001944	0.6241409	0.62320701	0.38584723	1.2442231000000001	-3.0877167	1.8873790999999998e-14
11	-3.3009218000000002	0.068826095	-0.01607482	-1.2611541000000002	-0.077478046	-0.39652974	0.22608329	-3.3219281
12	1.7888761000000002	-0.20566645	-2.4457229	-3.2447574	0.32812924	-3.0865935	-0.48199856	1.7859406999999998
13	1.7899373	-0.20576032	-2.4535989	-3.0130556	0.32842264	-3.0876363999999996	-0.48242537	-1.1469869e-12
14	1.2263621999999998	-2.5824901000000002	-1.4163823999999998	-1.4155503999999999	0.73107088	-1.8912468999999998	-3.6047357000000004	4.2632564e-14
15	1.7875606	-0.20482681	-2.4358675	-3.6808462	0.32777506	-3.0873783	-0.48146833	-3.3219281
16	-0.25458023	0.022956786	0.33337397	-1.650253	-0.057482727000000004	-0.06641203799999999	0.038263153	1.7859406999999998
17	-0.81174489	-2.1496988999999997	1.0192828	0.2188442	0.28176987	1.3593161	-3.2181521	1.7859406999999998
18	-0.22247523	0.015242466999999999	0.29248214	-1.1061748	-0.050194635999999994	-0.028230188	0.033740096000000004	-1.5359874
19	-0.72950311	-2.1441091	0.92243554	0.36177424	0.31120151	1.3525011	-3.2265023	-1.1796618e-12
20	-0.322684	0.02576764	0.42047475	-2.9007908	-0.073729615	-0.069414205	0.047553280999999996	-3.3219281
21	-0.93804738	-2.1406674999999997	1.1674552	-0.077341258	0.23372855	1.3581251	-3.2061409	-3.3219281
