,count,mean,std,min,25%,50%,75%,max
120m_AUC_EGF=0.01+I=1,10000.0,0.5844460372960373,0.11492636321017809,0.18997668997668998,0.49417249417249415,0.5967365967365967,0.6818181818181818,0.824009324009324
120m_SS_EGF=0.1+I=10,10000.0,0.5800317016317016,0.107163487947441,0.17715617715617715,0.49417249417249415,0.585081585081585,0.6748251748251748,0.8041958041958042
15m_SS_EGF=0.01+I=1000,10000.0,0.5539052447552447,0.0809953107822135,0.20163170163170163,0.4965034965034965,0.5477855477855478,0.6258741258741258,0.745920745920746
30m_SS_EGF=0.1+I=10,10000.0,0.5740011655011655,0.09450461315553096,0.19463869463869463,0.4988344988344988,0.5874125874125874,0.6561771561771562,0.7773892773892774
30m_AUC_EGF=1+I=0.1,10000.0,0.5852425407925408,0.10667114856772318,0.1958041958041958,0.4976689976689977,0.6002331002331003,0.6783216783216783,0.7902097902097902
60m_AUC_EGF=0.01+I=10,10000.0,0.5758762237762238,0.10143172724308402,0.18764568764568765,0.4988344988344988,0.5815850815850816,0.6666666666666666,0.8135198135198135
30m_AUC_EGF=0.01+I=10,10000.0,0.5751832167832168,0.10026752848530313,0.19813519813519814,0.49417249417249415,0.5792540792540792,0.6643356643356644,0.789044289044289
60m_SS_EGF=0.01+I=100,10000.0,0.5736621212121212,0.09783346236158107,0.19696969696969696,0.49533799533799533,0.583916083916084,0.6655011655011654,0.7762237762237763
15m_AUC_EGF=0.01+I=0.1,10000.0,0.5654870629370629,0.09232385984636823,0.19114219114219114,0.48834498834498835,0.5734265734265734,0.6433566433566433,0.8158508158508159
60m_AUC_EGF=0.001+I=100,10000.0,0.5695730769230769,0.09378974389096045,0.19347319347319347,0.5011655011655012,0.5687645687645687,0.6515151515151515,0.7878787878787878
30m_SS_EGF=0.01+I=100,10000.0,0.5572427738927739,0.08188053553893145,0.19696969696969696,0.5023310023310024,0.5524475524475524,0.6305361305361306,0.754079254079254
60m_SS_EGF=1+I=1,10000.0,0.5737958041958041,0.09939189397620982,0.18414918414918416,0.49533799533799533,0.5792540792540792,0.6608391608391608,0.8018648018648019
120m_SS_EGF=10+I=100,10000.0,0.5779247086247087,0.10072157264902758,0.1958041958041958,0.5,0.5827505827505828,0.6678321678321678,0.8018648018648019
30m_SS_EGF=0.001+I=1000,10000.0,0.5512004662004663,0.07829542049697404,0.20396270396270397,0.4976689976689977,0.5466200466200466,0.6177156177156177,0.7564102564102564
60m_AUC_EGF=0.1+I=10,10000.0,0.585970979020979,0.10762666084746415,0.20396270396270397,0.5,0.5990675990675991,0.6876456876456877,0.7983682983682984
120m_SS_EGF=0.001+I=10,10000.0,0.5760287878787879,0.09936634657972393,0.19347319347319347,0.4988344988344988,0.5827505827505828,0.6666666666666666,0.7913752913752914
60m_AUC_EGF=0.001+I=10,10000.0,0.5698011655011657,0.09321487874060637,0.20046620046620048,0.5023310023310024,0.5687645687645687,0.6526806526806527,0.7925407925407926
60m_SS_EGF=0.01+I=1,10000.0,0.5762607226107227,0.10555571808194611,0.18414918414918416,0.49533799533799533,0.5862470862470862,0.6631701631701632,0.7867132867132867
120m_SS_EGF=1+I=1000,10000.0,0.5792456876456876,0.1017146747963211,0.19463869463869463,0.5,0.585081585081585,0.6724941724941725,0.8041958041958042
60m_SS_EGF=1+I=0.1,10000.0,0.5758536130536132,0.0981069048067103,0.18764568764568765,0.4965034965034965,0.5874125874125874,0.6643356643356644,0.7832167832167832
60m_SS_EGF=10+I=100,10000.0,0.574879020979021,0.09343785338430584,0.20279720279720279,0.5058275058275058,0.578088578088578,0.6538461538461539,0.7902097902097902
30m_SS_EGF=0.01+I=0.1,10000.0,0.5811776223776224,0.11250065971416658,0.17715617715617715,0.48834498834498835,0.6025641025641025,0.6748251748251748,0.8205128205128205
30m_SS_EGF=0.1+I=1,10000.0,0.5682407925407925,0.0885492458834097,0.19813519813519814,0.5,0.5757575757575758,0.6491841491841492,0.7703962703962703
120m_AUC_EGF=1+I=10,10000.0,0.5825548951048951,0.10231907857234422,0.19230769230769232,0.5058275058275058,0.5909090909090909,0.675990675990676,0.803030303030303
15m_AUC_EGF=10+I=1,10000.0,0.5889120046620047,0.11413425675685959,0.19114219114219114,0.4976689976689977,0.6002331002331003,0.6841491841491841,0.8158508158508159
120m_SS_EGF=0.1+I=1000,10000.0,0.5800317016317016,0.107163487947441,0.17715617715617715,0.49417249417249415,0.585081585081585,0.6748251748251748,0.8041958041958042
30m_SS_EGF=10+I=10,10000.0,0.5697842657342658,0.08718758655298003,0.20745920745920746,0.5034965034965035,0.5815850815850816,0.6363636363636364,0.7855477855477856
30m_AUC_EGF=1+I=10,10000.0,0.5846666666666667,0.10733431484680388,0.18414918414918416,0.4988344988344988,0.6002331002331003,0.6806526806526807,0.7983682983682984
30m_SS_EGF=1+I=0.1,10000.0,0.5726965034965035,0.089747129844331,0.1888111888111888,0.5046620046620046,0.5862470862470862,0.6538461538461539,0.752913752913753
15m_SS_EGF=1+I=100,10000.0,0.5700533799533799,0.09103548606291477,0.19696969696969696,0.506993006993007,0.5734265734265734,0.6503496503496503,0.7692307692307693
15m_SS_EGF=0.001+I=100,10000.0,0.5807082750582752,0.10726719589705089,0.18764568764568765,0.5011655011655012,0.583916083916084,0.6748251748251748,0.8181818181818182
60m_SS_EGF=1+I=100,10000.0,0.5760128205128205,0.09657808567508372,0.19230769230769232,0.5058275058275058,0.5815850815850816,0.6596736596736597,0.7902097902097902
60m_AUC_EGF=0.01+I=100,10000.0,0.5769061771561772,0.10096812796497974,0.19696969696969696,0.4988344988344988,0.5815850815850816,0.6678321678321678,0.8006993006993007
15m_AUC_EGF=1+I=1000,10000.0,0.5866728438228438,0.11506202629637913,0.17482517482517482,0.49184149184149184,0.6013986013986014,0.6841491841491841,0.824009324009324
15m_SS_EGF=0.001+I=1,10000.0,0.5882241258741259,0.12131492357964893,0.175990675990676,0.48834498834498835,0.6013986013986014,0.6899766899766899,0.8391608391608392
15m_SS_EGF=1+I=0.1,10000.0,0.5714538461538461,0.09345336067436996,0.19696969696969696,0.5046620046620046,0.5769230769230769,0.6515151515151515,0.789044289044289
120m_SS_EGF=10+I=1000,10000.0,0.5779247086247087,0.10072157264902758,0.1958041958041958,0.5,0.5827505827505828,0.6678321678321678,0.8018648018648019
60m_SS_EGF=0.1+I=1000,10000.0,0.5766694638694638,0.10126564821837934,0.19463869463869463,0.5011655011655012,0.585081585081585,0.6701631701631702,0.7972027972027972
30m_AUC_EGF=0.01+I=1,10000.0,0.5840891608391608,0.11410926286668,0.19347319347319347,0.493006993006993,0.5944055944055944,0.6783216783216783,0.8356643356643356
120m_SS_EGF=0.01+I=1000,10000.0,0.5769719114219115,0.10252446883353326,0.18181818181818182,0.49417249417249415,0.5827505827505828,0.6701631701631702,0.8006993006993007
15m_AUC_EGF=0.001+I=10,10000.0,0.5836554778554779,0.1111502787632673,0.1993006993006993,0.4965034965034965,0.585081585081585,0.6771561771561772,0.8298368298368298
60m_SS_EGF=0.001+I=1000,10000.0,0.572922027972028,0.09182075275811806,0.18997668997668998,0.5046620046620046,0.581002331002331,0.6596736596736597,0.7634032634032634
30m_AUC_EGF=1+I=1,10000.0,0.5849935897435896,0.10419116271574173,0.20396270396270397,0.5023310023310024,0.5955710955710956,0.6771561771561772,0.8076923076923077
60m_SS_EGF=0.001+I=100,10000.0,0.572922027972028,0.09182075275811806,0.18997668997668998,0.5046620046620046,0.581002331002331,0.6596736596736597,0.7634032634032634
15m_SS_EGF=0.01+I=1,10000.0,0.5839151515151516,0.11306837036919899,0.19347319347319347,0.493006993006993,0.5961538461538461,0.6783216783216783,0.8286713286713286
30m_SS_EGF=0.001+I=0.1,10000.0,0.5515867132867133,0.07893961857243786,0.1888111888111888,0.49067599067599066,0.5547785547785548,0.6177156177156177,0.7645687645687645
120m_AUC_EGF=0.001+I=0.1,10000.0,0.5520672494172495,0.07746112722736985,0.21095571095571095,0.493006993006993,0.5547785547785548,0.6165501165501166,0.7832167832167832
15m_SS_EGF=1+I=1,10000.0,0.5715160839160839,0.09353319210188452,0.1993006993006993,0.506993006993007,0.5734265734265734,0.6503496503496503,0.803030303030303
120m_SS_EGF=1+I=0.1,10000.0,0.5760983682983684,0.10557994205549046,0.18414918414918416,0.493006993006993,0.585081585081585,0.6655011655011654,0.7983682983682984
60m_AUC_EGF=0.001+I=1,10000.0,0.5869897435897438,0.12085896016174859,0.175990675990676,0.48951048951048953,0.6013986013986014,0.6888111888111889,0.8298368298368298
15m_SS_EGF=0.001+I=10,10000.0,0.581802564102564,0.1098469982070404,0.18065268065268064,0.4965034965034965,0.5874125874125874,0.6771561771561772,0.8146853146853147
30m_AUC_EGF=0.001+I=10,10000.0,0.5761902097902097,0.10173161089104014,0.19813519813519814,0.5023310023310024,0.5769230769230769,0.662004662004662,0.803030303030303
60m_AUC_EGF=10+I=0.1,10000.0,0.5774967365967366,0.09849854088011892,0.19347319347319347,0.4976689976689977,0.583916083916084,0.6666666666666666,0.7972027972027972
120m_AUC_EGF=0.001+I=100,10000.0,0.5776187645687646,0.10039976434937274,0.19696969696969696,0.5046620046620046,0.5827505827505828,0.6678321678321678,0.7995337995337995
30m_SS_EGF=1+I=100,10000.0,0.5712497668997668,0.08778211297586438,0.20745920745920746,0.5034965034965035,0.583916083916084,0.6398601398601399,0.7855477855477856
60m_AUC_EGF=1+I=0.1,10000.0,0.5830715617715617,0.10704489283567574,0.17832167832167833,0.49533799533799533,0.5967365967365967,0.6771561771561772,0.7937062937062938
60m_AUC_EGF=10+I=1000,10000.0,0.5822799533799533,0.10056136006412814,0.19813519813519814,0.509032634032634,0.5897435897435898,0.6724941724941725,0.8100233100233101
120m_SS_EGF=0.001+I=1000,10000.0,0.5760287878787879,0.09936634657972393,0.19347319347319347,0.4988344988344988,0.5827505827505828,0.6666666666666666,0.7913752913752914
120m_SS_EGF=0.01+I=0.1,10000.0,0.5602541958041958,0.09252928533152026,0.19463869463869463,0.48717948717948717,0.5699300699300699,0.6363636363636364,0.8123543123543123
60m_AUC_EGF=0.001+I=0.1,10000.0,0.5515707459207458,0.07884996589221924,0.1888111888111888,0.49184149184149184,0.5547785547785548,0.6165501165501166,0.7634032634032634
60m_AUC_EGF=10+I=10,10000.0,0.5822799533799533,0.10056136006412814,0.19813519813519814,0.509032634032634,0.5897435897435898,0.6724941724941725,0.8100233100233101
15m_SS_EGF=0.01+I=0.1,10000.0,0.5743052447552447,0.10280144266929256,0.17365967365967366,0.48834498834498835,0.5897435897435898,0.6608391608391608,0.803030303030303
15m_AUC_EGF=0.01+I=1000,10000.0,0.5779892773892774,0.11325637633161785,0.17832167832167833,0.48834498834498835,0.583916083916084,0.6724941724941725,0.8426573426573427
60m_AUC_EGF=0.01+I=1,10000.0,0.5852347319347319,0.11612094867519941,0.17832167832167833,0.49533799533799533,0.5967365967365967,0.6818181818181818,0.8158508158508159
