,count,mean,std,min,25%,50%,75%,max
60m_AUC_I=1,10000.0,0.4896898809523809,0.046834655912087526,0.08928571428571429,0.4642857142857143,0.5,0.5119047619047619,0.7202380952380952
240m_AUC_I=800,10000.0,0.5065964285714286,0.0529523778211796,0.09523809523809523,0.47023809523809523,0.5178571428571429,0.5416666666666666,0.7142857142857143
120m_AUC_I=400,10000.0,0.5112422619047619,0.05722072863834965,0.08928571428571429,0.47023809523809523,0.5297619047619048,0.5535714285714286,0.7261904761904762
300m_AUC_I=10,10000.0,0.4896898809523809,0.046834655912087526,0.08928571428571429,0.4642857142857143,0.5,0.5119047619047619,0.7202380952380952
240m_SS_I=50,10000.0,0.5233964285714287,0.07505616836377221,0.07738095238095238,0.49404761904761907,0.5535714285714286,0.5714285714285714,0.7321428571428571
60m_SS_I=800,10000.0,0.5112422619047619,0.05722072863834965,0.08928571428571429,0.47023809523809523,0.5297619047619048,0.5535714285714286,0.7261904761904762
300m_AUC_I=20,10000.0,0.4896898809523809,0.046834655912087526,0.08928571428571429,0.4642857142857143,0.5,0.5119047619047619,0.7202380952380952
120m_AUC_I=200,10000.0,0.5112422619047619,0.05722072863834965,0.08928571428571429,0.47023809523809523,0.5297619047619048,0.5535714285714286,0.7261904761904762
180m_AUC_I=50,10000.0,0.4958857142857143,0.05039850107084606,0.08928571428571429,0.4642857142857143,0.5119047619047619,0.5238095238095238,0.7321428571428571
60m_AUC_I=20,10000.0,0.4958857142857143,0.05039850107084606,0.08928571428571429,0.4642857142857143,0.5119047619047619,0.5238095238095238,0.7321428571428571
180m_AUC_I=100,10000.0,0.5029303571428572,0.0519445962485278,0.08928571428571429,0.47023809523809523,0.5119047619047619,0.5357142857142857,0.7202380952380952
120m_AUC_I=800,10000.0,0.5112422619047619,0.05722072863834965,0.08928571428571429,0.47023809523809523,0.5297619047619048,0.5535714285714286,0.7261904761904762
180m_AUC_I=1,10000.0,0.5312089285714285,0.07932033066668621,0.08928571428571429,0.5,0.5654761904761905,0.5833333333333334,0.75
120m_AUC_I=20,10000.0,0.49340952380952385,0.04849197843555247,0.08928571428571429,0.4642857142857143,0.5059523809523809,0.5178571428571429,0.7261904761904762
300m_AUC_I=100,10000.0,0.4970559523809524,0.0488375727225843,0.08928571428571429,0.4642857142857143,0.5119047619047619,0.5238095238095238,0.7202380952380952
