,count,mean,std,min,25%,50%,75%,max
2h_AUC_TNF=0.2,10000.0,0.6478774691358025,0.018226163447718702,0.5740740740740741,0.6358024691358025,0.6481481481481481,0.6604938271604939,0.7098765432098766
8h_AUC_TNF=20,10000.0,0.6901824074074073,0.018933010014170516,0.6080246913580247,0.6759259259259259,0.6882716049382716,0.7037037037037037,0.7746913580246914
4h_AUC_TNF=0.02,10000.0,0.6853401234567901,0.02308936495615009,0.6049382716049383,0.6697530864197531,0.6820987654320988,0.7006172839506173,0.7716049382716049
1h_AUC_TNF=20,10000.0,0.6818589506172839,0.01510223283213255,0.6265432098765432,0.6728395061728395,0.6820987654320988,0.691358024691358,0.7469135802469136
8h_SS_TNF=0.02,10000.0,0.6870543209876543,0.01895791006128692,0.6141975308641975,0.6728395061728395,0.6851851851851852,0.7006172839506173,0.7654320987654321
16h_AUC_TNF=2,10000.0,0.7381188271604938,0.019305786812678385,0.6635802469135802,0.7253086419753086,0.7376543209876543,0.75,0.8055555555555556
2h_AUC_TNF=200,10000.0,0.695400925925926,0.017657594621026132,0.6327160493827161,0.6820987654320988,0.6944444444444444,0.7067901234567902,0.7685185185185185
16h_AUC_TNF=0.02,10000.0,0.7123746913580248,0.019688634471005613,0.6388888888888888,0.7006172839506173,0.7129629629629629,0.7253086419753086,0.7932098765432098
1h_AUC_TNF=200,10000.0,0.6749429012345679,0.016778889769367242,0.6141975308641975,0.6635802469135802,0.6759259259259259,0.6851851851851852,0.7407407407407407
2h_SS_TNF=0.02,10000.0,0.6261814814814816,0.0178163152691401,0.5617283950617284,0.6141975308641975,0.6265432098765432,0.6388888888888888,0.6820987654320988
8h_SS_TNF=200,10000.0,0.6981533950617284,0.02050075859209064,0.6203703703703703,0.6851851851851852,0.6975308641975309,0.7129629629629629,0.7746913580246914
2h_AUC_TNF=2,10000.0,0.6985509259259259,0.022727681757979658,0.6203703703703703,0.6820987654320988,0.6975308641975309,0.7160493827160493,0.7808641975308642
4h_SS_TNF=0.02,10000.0,0.6759851851851851,0.018681559801743377,0.6080246913580247,0.6635802469135802,0.6759259259259259,0.6882716049382716,0.7438271604938271
4h_SS_TNF=20,10000.0,0.6863780864197531,0.018056779652513708,0.6141975308641975,0.6728395061728395,0.6851851851851852,0.6975308641975309,0.7561728395061729
8h_SS_TNF=20,10000.0,0.6923287037037038,0.02096926519423627,0.6111111111111112,0.6790123456790124,0.691358024691358,0.7067901234567902,0.7623456790123457
4h_AUC_TNF=200,10000.0,0.6864555555555555,0.019960086233660603,0.6203703703703703,0.6728395061728395,0.6851851851851852,0.7006172839506173,0.7623456790123457
2h_SS_TNF=2,10000.0,0.6712996913580248,0.01920965252784515,0.5895061728395061,0.6574074074074074,0.6697530864197531,0.6851851851851852,0.7376543209876543
16h_AUC_TNF=0.2,10000.0,0.7290234567901235,0.020855455326445248,0.6574074074074074,0.7160493827160493,0.7283950617283951,0.7438271604938271,0.808641975308642
4h_SS_TNF=2,10000.0,0.7310867283950617,0.02190566257324725,0.6512345679012346,0.7160493827160493,0.7314814814814815,0.7469135802469136,0.8024691358024691
2h_AUC_TNF=20,10000.0,0.6883567901234569,0.021420165520960502,0.6234567901234568,0.6728395061728395,0.6882716049382716,0.7037037037037037,0.7777777777777778
2h_SS_TNF=200,10000.0,0.6587925925925927,0.021451929394308972,0.5895061728395061,0.6419753086419753,0.6574074074074074,0.6728395061728395,0.7345679012345679
1h_SS_TNF=20,10000.0,0.6721882716049383,0.016776965194899126,0.6111111111111112,0.6604938271604939,0.6728395061728395,0.6851851851851852,0.7283950617283951
8h_AUC_TNF=200,10000.0,0.7032367283950618,0.01871818449910814,0.6296296296296297,0.691358024691358,0.7037037037037037,0.7160493827160493,0.7685185185185185
2h_SS_TNF=20,10000.0,0.6382842592592594,0.01843770738161793,0.5740740740740741,0.6265432098765432,0.6388888888888888,0.6512345679012346,0.7067901234567902
4h_AUC_TNF=0.2,10000.0,0.6604259259259259,0.02023129024998192,0.5833333333333334,0.6481481481481481,0.6604938271604939,0.6728395061728395,0.7283950617283951
1h_SS_TNF=200,10000.0,0.6576391975308641,0.019199845480670847,0.595679012345679,0.6419753086419753,0.6574074074074074,0.6728395061728395,0.7314814814814815
16h_SS_TNF=2,10000.0,0.7099175925925926,0.02002663914793013,0.6358024691358025,0.6975308641975309,0.7098765432098766,0.7222222222222222,0.7777777777777778
4h_AUC_TNF=2,10000.0,0.7423015432098766,0.021713860581818196,0.6574074074074074,0.7283950617283951,0.7407407407407407,0.7561728395061729,0.8117283950617284
1h_SS_TNF=2,10000.0,0.6764796296296297,0.01894598803352445,0.6080246913580247,0.6635802469135802,0.6759259259259259,0.6890432098765432,0.7314814814814815
