,NELANDER_2008
185,0.2698412698412698
186,0.2698412698412698
187,0.2698412698412698
188,0.2698412698412698
189,0.2275132275132275
190,0.2698412698412698
191,0.2698412698412698
192,0.2698412698412698
193,0.08465608465608465
194,0.2698412698412698
195,0.19576719576719576
196,0.2698412698412698
197,0.2698412698412698
198,0.19047619047619047
199,0.09523809523809523
200,0.2698412698412698
201,0.24867724867724866
202,0.25396825396825395
203,0.2698412698412698
204,0.2698412698412698
205,0.2698412698412698
206,0.05291005291005291
207,0.2698412698412698
208,0.2698412698412698
209,0.09523809523809523
210,0.18518518518518517
211,0.2698412698412698
212,0.2698412698412698
213,0.10052910052910052
214,0.2698412698412698
215,0.13227513227513227
216,0.2698412698412698
217,0.2698412698412698
218,0.2698412698412698
219,0.09523809523809523
220,0.05291005291005291
221,0.2698412698412698
222,0.10582010582010581
223,0.06878306878306878
224,0.19047619047619047
225,0.2698412698412698
226,0.2698412698412698
227,0.2698412698412698
228,0.2698412698412698
229,0.2698412698412698
230,0.2698412698412698
231,0.2698412698412698
232,0.2698412698412698
233,0.13227513227513227
234,0.2698412698412698
235,0.2698412698412698
236,0.05291005291005291
237,0.2698412698412698
238,0.18518518518518517
239,0.09523809523809523
240,0.2698412698412698
241,0.05291005291005291
242,0.021164021164021163
243,0.2698412698412698
244,0.2698412698412698
245,0.19576719576719576
246,0.2698412698412698
247,0.19576719576719576
248,0.2698412698412698
249,0.2698412698412698
250,0.2698412698412698
251,0.2698412698412698
252,0.19047619047619047
253,0.2698412698412698
254,0.19576719576719576
255,0.05291005291005291
256,0.2698412698412698
257,0.164021164021164
258,0.021164021164021163
259,0.2698412698412698
260,0.20634920634920634
261,0.2698412698412698
262,0.2698412698412698
263,0.2698412698412698
264,0.05291005291005291
265,0.05291005291005291
266,0.2275132275132275
267,0.2698412698412698
268,0.15873015873015872
269,0.2698412698412698
270,0.09523809523809523
271,0.2698412698412698
272,0.2698412698412698
273,0.2698412698412698
274,0.19576719576719576
275,0.2698412698412698
276,0.2698412698412698
277,0.12698412698412698
278,0.2698412698412698
279,0.23809523809523808
280,0.2698412698412698
281,0.12698412698412698
282,0.2698412698412698
283,0.2698412698412698
284,0.2698412698412698
285,0.2698412698412698
286,0.09523809523809523
287,0.2275132275132275
288,0.2698412698412698
289,0.13227513227513227
290,0.2698412698412698
291,0.2698412698412698
292,0.2698412698412698
293,0.09523809523809523
294,0.2698412698412698
295,0.2698412698412698
296,0.12698412698412698
297,0.2698412698412698
298,0.2698412698412698
299,0.2698412698412698
300,0.2698412698412698
301,0.2698412698412698
302,0.2698412698412698
303,0.2698412698412698
304,0.2698412698412698
305,0.09523809523809523
306,0.05291005291005291
307,0.2698412698412698
308,0.2698412698412698
309,0.2698412698412698
310,0.2275132275132275
311,0.2698412698412698
312,0.2698412698412698
313,0.2698412698412698
314,0.2698412698412698
315,0.2698412698412698
316,0.2698412698412698
317,0.2698412698412698
318,0.2698412698412698
319,0.13227513227513227
320,0.2698412698412698
321,0.2698412698412698
322,0.2275132275132275
323,0.2698412698412698
324,0.2698412698412698
325,0.2698412698412698
326,0.10052910052910052
327,0.2698412698412698
328,0.23809523809523808
329,0.2698412698412698
330,0.2698412698412698
331,0.2698412698412698
332,0.2698412698412698
333,0.09523809523809523
334,0.2698412698412698
335,0.2698412698412698
336,0.2698412698412698
337,0.09523809523809523
338,0.2698412698412698
339,0.2698412698412698
340,0.2698412698412698
341,0.2275132275132275
342,0.2698412698412698
343,0.2698412698412698
344,0.2698412698412698
345,0.2698412698412698
346,0.2698412698412698
347,0.2698412698412698
348,0.2275132275132275
349,0.2698412698412698
350,0.2698412698412698
351,0.2698412698412698
352,0.23809523809523808
353,0.2698412698412698
354,0.18518518518518517
355,0.2698412698412698
356,0.19047619047619047
357,0.05291005291005291
358,0.2698412698412698
359,0.2698412698412698
360,0.23809523809523808
361,0.2698412698412698
362,0.2698412698412698
363,0.2698412698412698
364,0.13756613756613756
365,0.2698412698412698
366,0.2698412698412698
367,0.09523809523809523
368,0.2698412698412698
369,0.19576719576719576
370,0.19047619047619047
371,0.2698412698412698
372,0.23809523809523808
373,0.12698412698412698
374,0.2698412698412698
375,0.2698412698412698
376,0.2698412698412698
377,0.19047619047619047
378,0.2698412698412698
379,0.05291005291005291
380,0.2698412698412698
381,0.23809523809523808
382,0.12698412698412698
383,0.2698412698412698
384,0.10582010582010581
385,0.2698412698412698
386,0.2698412698412698
387,0.20634920634920634
388,0.2698412698412698
389,0.2275132275132275
390,0.2698412698412698
391,0.2698412698412698
392,0.2275132275132275
393,0.2698412698412698
394,0.19576719576719576
395,0.2698412698412698
396,0.2698412698412698
397,0.2698412698412698
398,0.23809523809523808
399,0.2275132275132275
400,0.2698412698412698
401,0.2698412698412698
402,0.10582010582010581
403,0.08465608465608465
404,0.2698412698412698
405,0.2698412698412698
406,0.05291005291005291
407,0.2698412698412698
408,0.2698412698412698
409,0.2698412698412698
410,0.23809523809523808
411,0.13756613756613756
412,0.23809523809523808
413,0.09523809523809523
414,0.15873015873015872
415,0.2698412698412698
416,0.2698412698412698
417,0.2698412698412698
418,0.05291005291005291
419,0.2698412698412698
420,0.05291005291005291
421,0.2698412698412698
422,0.2698412698412698
423,0.09523809523809523
424,0.2698412698412698
425,0.19576719576719576
426,0.05291005291005291
427,0.09523809523809523
428,0.2698412698412698
429,0.2698412698412698
430,0.2698412698412698
431,0.09523809523809523
432,0.2698412698412698
433,0.2698412698412698
434,0.09523809523809523
435,0.2698412698412698
436,0.2698412698412698
437,0.2275132275132275
438,0.2698412698412698
439,0.05291005291005291
440,0.2698412698412698
441,0.2275132275132275
442,0.1164021164021164
443,0.09523809523809523
444,0.2698412698412698
445,0.2275132275132275
446,0.2698412698412698
447,0.2698412698412698
448,0.2698412698412698
449,0.2275132275132275
450,0.19576719576719576
451,0.06349206349206349
452,0.2275132275132275
453,0.2698412698412698
454,0.2698412698412698
455,0.2698412698412698
456,0.2698412698412698
457,0.08465608465608465
458,0.2698412698412698
459,0.2698412698412698
460,0.2698412698412698
461,0.2698412698412698
462,0.2698412698412698
463,0.2698412698412698
464,0.05291005291005291
465,0.25396825396825395
466,0.23809523809523808
467,0.09523809523809523
468,0.13227513227513227
469,0.2698412698412698
470,0.2698412698412698
471,0.2698412698412698
472,0.2698412698412698
473,0.2698412698412698
474,0.2698412698412698
475,0.2698412698412698
476,0.2698412698412698
477,0.2698412698412698
478,0.13227513227513227
479,0.2698412698412698
480,0.2698412698412698
481,0.05291005291005291
482,0.2698412698412698
483,0.15873015873015872
484,0.2698412698412698
485,0.2275132275132275
486,0.23809523809523808
487,0.2698412698412698
488,0.12698412698412698
489,0.21693121693121692
490,0.2275132275132275
491,0.19047619047619047
492,0.2698412698412698
493,0.2698412698412698
494,0.2698412698412698
495,0.2698412698412698
496,0.2698412698412698
497,0.2698412698412698
498,0.2698412698412698
499,0.2698412698412698
500,0.1164021164021164
501,0.2698412698412698
502,0.2698412698412698
503,0.2698412698412698
504,0.2698412698412698
505,0.2698412698412698
506,0.2698412698412698
507,0.05291005291005291
508,0.2698412698412698
509,0.23809523809523808
510,0.2698412698412698
511,0.2698412698412698
512,0.2698412698412698
513,0.2698412698412698
514,0.2698412698412698
515,0.23809523809523808
516,0.12698412698412698
517,0.19576719576719576
518,0.09523809523809523
519,0.2275132275132275
520,0.2698412698412698
521,0.13756613756613756
522,0.09523809523809523
523,0.2698412698412698
524,0.09523809523809523
525,0.12698412698412698
526,0.2698412698412698
527,0.05291005291005291
528,0.09523809523809523
529,0.2275132275132275
530,0.2698412698412698
531,0.2698412698412698
532,0.2222222222222222
533,0.2698412698412698
534,0.05291005291005291
535,0.2698412698412698
536,0.12698412698412698
537,0.2698412698412698
538,0.2698412698412698
539,0.2698412698412698
540,0.07407407407407407
541,0.2698412698412698
542,0.2698412698412698
543,0.2698412698412698
544,0.2698412698412698
545,0.07407407407407407
546,0.05291005291005291
547,0.2698412698412698
548,0.2698412698412698
549,0.2698412698412698
550,0.2698412698412698
551,0.2698412698412698
552,0.2698412698412698
553,0.13756613756613756
554,0.2698412698412698
555,0.2698412698412698
556,0.05291005291005291
557,0.05291005291005291
558,0.2698412698412698
559,0.2698412698412698
560,0.05291005291005291
561,0.2698412698412698
562,0.18518518518518517
563,0.2698412698412698
564,0.2698412698412698
565,0.164021164021164
566,0.2698412698412698
567,0.09523809523809523
568,0.2698412698412698
569,0.2698412698412698
570,0.19576719576719576
571,0.2698412698412698
572,0.2698412698412698
573,0.2698412698412698
574,0.10052910052910052
575,0.12698412698412698
576,0.2698412698412698
577,0.09523809523809523
578,0.23809523809523808
579,0.2698412698412698
580,0.2698412698412698
581,0.2275132275132275
582,0.2275132275132275
583,0.2698412698412698
584,0.2698412698412698
585,0.2698412698412698
586,0.05291005291005291
587,0.2698412698412698
588,0.06878306878306878
589,0.2698412698412698
590,0.2698412698412698
591,0.2698412698412698
592,0.2698412698412698
593,0.2698412698412698
594,0.2698412698412698
595,0.19576719576719576
596,0.2698412698412698
597,0.2698412698412698
598,0.2698412698412698
599,0.2698412698412698
600,0.2698412698412698
601,0.2698412698412698
602,0.23809523809523808
603,0.1693121693121693
604,0.2698412698412698
605,0.2698412698412698
606,0.23809523809523808
607,0.05291005291005291
608,0.19576719576719576
609,0.2275132275132275
610,0.09523809523809523
611,0.05291005291005291
612,0.2698412698412698
613,0.2698412698412698
614,0.08465608465608465
615,0.2698412698412698
616,0.05291005291005291
617,0.2698412698412698
618,0.2275132275132275
619,0.2698412698412698
620,0.09523809523809523
621,0.2698412698412698
622,0.2698412698412698
623,0.12698412698412698
624,0.05291005291005291
625,0.2698412698412698
626,0.2698412698412698
627,0.2698412698412698
628,0.2275132275132275
629,0.09523809523809523
630,0.2698412698412698
631,0.05291005291005291
632,0.19047619047619047
633,0.2698412698412698
634,0.09523809523809523
635,0.2698412698412698
636,0.2698412698412698
637,0.2698412698412698
638,0.21164021164021163
639,0.2698412698412698
640,0.09523809523809523
641,0.2698412698412698
642,0.2698412698412698
643,0.2698412698412698
644,0.2698412698412698
645,0.2698412698412698
646,0.2698412698412698
647,0.2698412698412698
648,0.2698412698412698
649,0.2698412698412698
650,0.09523809523809523
651,0.10582010582010581
652,0.23809523809523808
653,0.21693121693121692
654,0.2698412698412698
655,0.20634920634920634
656,0.2698412698412698
657,0.2698412698412698
658,0.2698412698412698
659,0.2698412698412698
660,0.09523809523809523
661,0.09523809523809523
662,0.2698412698412698
663,0.2698412698412698
664,0.2698412698412698
665,0.2698412698412698
666,0.2698412698412698
667,0.2698412698412698
668,0.2698412698412698
669,0.10582010582010581
670,0.2698412698412698
671,0.2698412698412698
672,0.2698412698412698
673,0.2698412698412698
674,0.07407407407407407
675,0.2698412698412698
676,0.2698412698412698
677,0.2698412698412698
678,0.2275132275132275
679,0.05291005291005291
680,0.2698412698412698
681,0.2698412698412698
682,0.2698412698412698
683,0.2698412698412698
684,0.2698412698412698
685,0.2698412698412698
686,0.2698412698412698
687,0.2698412698412698
688,0.2698412698412698
689,0.2698412698412698
690,0.2222222222222222
691,0.2698412698412698
692,0.2698412698412698
693,0.2698412698412698
694,0.2698412698412698
695,0.2275132275132275
696,0.19047619047619047
697,0.2698412698412698
698,0.23809523809523808
699,0.2698412698412698
700,0.2698412698412698
701,0.2698412698412698
702,0.2698412698412698
703,0.2698412698412698
704,0.09523809523809523
705,0.2698412698412698
706,0.2698412698412698
707,0.08465608465608465
708,0.2698412698412698
709,0.2698412698412698
710,0.2698412698412698
711,0.05291005291005291
712,0.2698412698412698
713,0.2698412698412698
714,0.2698412698412698
715,0.2698412698412698
716,0.09523809523809523
717,0.2698412698412698
718,0.2698412698412698
719,0.2698412698412698
720,0.19576719576719576
721,0.2698412698412698
722,0.05291005291005291
723,0.2698412698412698
724,0.2698412698412698
725,0.05291005291005291
726,0.2698412698412698
727,0.12698412698412698
728,0.2698412698412698
729,0.12698412698412698
730,0.2698412698412698
731,0.2698412698412698
732,0.2698412698412698
733,0.2698412698412698
734,0.2698412698412698
735,0.09523809523809523
736,0.2698412698412698
737,0.2698412698412698
738,0.2698412698412698
739,0.2698412698412698
740,0.05291005291005291
741,0.23809523809523808
742,0.2698412698412698
743,0.2698412698412698
744,0.2698412698412698
745,0.2698412698412698
746,0.2698412698412698
747,0.2698412698412698
748,0.09523809523809523
749,0.2698412698412698
750,0.2275132275132275
751,0.1164021164021164
752,0.2698412698412698
753,0.09523809523809523
754,0.12698412698412698
755,0.14814814814814814
756,0.2698412698412698
757,0.2698412698412698
758,0.2698412698412698
759,0.2698412698412698
760,0.2698412698412698
761,0.2698412698412698
762,0.2698412698412698
763,0.2698412698412698
764,0.19576719576719576
765,0.2698412698412698
766,0.2275132275132275
767,0.2698412698412698
768,0.09523809523809523
769,0.2698412698412698
770,0.2698412698412698
771,0.13227513227513227
772,0.2698412698412698
773,0.2698412698412698
774,0.2698412698412698
775,0.2698412698412698
776,0.2698412698412698
777,0.2698412698412698
778,0.09523809523809523
779,0.2698412698412698
780,0.2698412698412698
781,0.2698412698412698
782,0.2698412698412698
783,0.164021164021164
784,0.2698412698412698
785,0.09523809523809523
786,0.2698412698412698
787,0.2698412698412698
788,0.2698412698412698
789,0.05291005291005291
790,0.2698412698412698
791,0.2275132275132275
792,0.2698412698412698
793,0.2698412698412698
794,0.2698412698412698
795,0.2698412698412698
796,0.2698412698412698
797,0.2698412698412698
798,0.2698412698412698
799,0.2698412698412698
800,0.20634920634920634
801,0.2698412698412698
802,0.2275132275132275
803,0.2698412698412698
804,0.2698412698412698
805,0.2698412698412698
806,0.2698412698412698
807,0.24867724867724866
808,0.09523809523809523
809,0.2698412698412698
810,0.2698412698412698
811,0.2698412698412698
812,0.05291005291005291
813,0.2698412698412698
814,0.2698412698412698
815,0.2698412698412698
816,0.23809523809523808
817,0.2698412698412698
818,0.2698412698412698
819,0.05291005291005291
820,0.2698412698412698
821,0.2698412698412698
822,0.2275132275132275
823,0.2698412698412698
824,0.19576719576719576
825,0.2698412698412698
826,0.05291005291005291
827,0.2698412698412698
828,0.09523809523809523
829,0.2698412698412698
830,0.13227513227513227
831,0.2698412698412698
832,0.15873015873015872
833,0.23809523809523808
834,0.2698412698412698
835,0.2698412698412698
836,0.2698412698412698
837,0.2698412698412698
838,0.09523809523809523
839,0.2698412698412698
840,0.2698412698412698
841,0.2698412698412698
842,0.2698412698412698
843,0.05291005291005291
844,0.2698412698412698
845,0.23809523809523808
846,0.2698412698412698
847,0.2698412698412698
848,0.2698412698412698
849,0.2698412698412698
850,0.2698412698412698
851,0.2698412698412698
852,0.2698412698412698
853,0.2698412698412698
854,0.2698412698412698
855,0.2698412698412698
856,0.25396825396825395
857,0.2698412698412698
858,0.2698412698412698
859,0.2275132275132275
860,0.09523809523809523
861,0.2698412698412698
862,0.2698412698412698
863,0.10582010582010581
864,0.2698412698412698
865,0.2698412698412698
866,0.2275132275132275
867,0.2698412698412698
868,0.09523809523809523
869,0.2698412698412698
870,0.09523809523809523
871,0.2698412698412698
872,0.2222222222222222
873,0.2698412698412698
874,0.09523809523809523
875,0.13756613756613756
876,0.2698412698412698
877,0.2698412698412698
878,0.2698412698412698
879,0.164021164021164
880,0.2698412698412698
881,0.2698412698412698
882,0.2698412698412698
883,0.2698412698412698
884,0.2275132275132275
885,0.2698412698412698
886,0.05291005291005291
887,0.2698412698412698
888,0.2698412698412698
889,0.05291005291005291
890,0.05291005291005291
891,0.2698412698412698
892,0.2698412698412698
893,0.09523809523809523
894,0.2698412698412698
895,0.2698412698412698
896,0.18518518518518517
897,0.09523809523809523
898,0.2698412698412698
899,0.09523809523809523
900,0.2698412698412698
901,0.05291005291005291
902,0.1164021164021164
903,0.2275132275132275
904,0.12698412698412698
905,0.2698412698412698
906,0.2698412698412698
907,0.09523809523809523
908,0.2698412698412698
909,0.23809523809523808
910,0.2698412698412698
911,0.09523809523809523
912,0.2698412698412698
913,0.05291005291005291
914,0.05291005291005291
915,0.2698412698412698
916,0.05291005291005291
917,0.2698412698412698
918,0.2698412698412698
919,0.2698412698412698
920,0.24867724867724866
921,0.2698412698412698
922,0.2698412698412698
923,0.09523809523809523
924,0.13756613756613756
925,0.2698412698412698
926,0.2698412698412698
927,0.05291005291005291
928,0.19047619047619047
929,0.2698412698412698
930,0.05291005291005291
931,0.2698412698412698
932,0.09523809523809523
933,0.2698412698412698
934,0.2698412698412698
935,0.2698412698412698
936,0.2698412698412698
937,0.12698412698412698
938,0.2698412698412698
939,0.2222222222222222
940,0.2275132275132275
941,0.2698412698412698
942,0.09523809523809523
943,0.2698412698412698
944,0.19047619047619047
945,0.2698412698412698
946,0.2698412698412698
947,0.09523809523809523
948,0.23809523809523808
949,0.021164021164021163
950,0.25396825396825395
951,0.2698412698412698
952,0.2698412698412698
953,0.2698412698412698
954,0.2698412698412698
955,0.2698412698412698
956,0.05291005291005291
957,0.15343915343915343
958,0.2698412698412698
959,0.2698412698412698
960,0.09523809523809523
961,0.2698412698412698
962,0.05291005291005291
963,0.1693121693121693
964,0.2275132275132275
965,0.2275132275132275
966,0.2698412698412698
967,0.2698412698412698
968,0.2698412698412698
969,0.2698412698412698
970,0.2275132275132275
971,0.05291005291005291
972,0.2698412698412698
973,0.2698412698412698
974,0.2698412698412698
975,0.2698412698412698
976,0.2698412698412698
977,0.09523809523809523
978,0.23809523809523808
979,0.2698412698412698
980,0.2698412698412698
981,0.09523809523809523
982,0.2698412698412698
983,0.2698412698412698
984,0.09523809523809523
985,0.23809523809523808
986,0.2698412698412698
987,0.2222222222222222
988,0.2698412698412698
989,0.2698412698412698
990,0.2698412698412698
991,0.2698412698412698
992,0.2698412698412698
993,0.2698412698412698
994,0.19576719576719576
995,0.2698412698412698
996,0.2275132275132275
997,0.19576719576719576
998,0.05291005291005291
999,0.2698412698412698
1000,0.2698412698412698
1001,0.2698412698412698
1002,0.13756613756613756
1003,0.2698412698412698
1004,0.2698412698412698
1005,0.2698412698412698
1006,0.09523809523809523
1007,0.2698412698412698
1008,0.2698412698412698
1009,0.2698412698412698
1010,0.09523809523809523
1011,0.23809523809523808
1012,0.19576719576719576
1013,0.2698412698412698
1014,0.23809523809523808
1015,0.2698412698412698
1016,0.05291005291005291
1017,0.164021164021164
1018,0.09523809523809523
1019,0.21693121693121692
1020,0.2698412698412698
1021,0.14814814814814814
1022,0.2698412698412698
1023,0.12698412698412698
1024,0.05291005291005291
1025,0.18518518518518517
1026,0.2698412698412698
1027,0.19047619047619047
1028,0.2698412698412698
1029,0.2698412698412698
1030,0.2698412698412698
1031,0.2698412698412698
1032,0.2698412698412698
1033,0.2698412698412698
1034,0.06878306878306878
1035,0.2698412698412698
1036,0.2698412698412698
1037,0.2698412698412698
1038,0.2222222222222222
1039,0.2698412698412698
1040,0.09523809523809523
1041,0.2698412698412698
1042,0.2275132275132275
1043,0.2698412698412698
1044,0.2698412698412698
1045,0.2698412698412698
1046,0.2698412698412698
1047,0.2698412698412698
1048,0.2698412698412698
1049,0.2698412698412698
1050,0.2698412698412698
1051,0.2698412698412698
1052,0.2698412698412698
1053,0.2698412698412698
1054,0.2698412698412698
1055,0.05291005291005291
1056,0.19047619047619047
1057,0.1746031746031746
1058,0.09523809523809523
1059,0.2698412698412698
1060,0.12698412698412698
1061,0.13756613756613756
1062,0.15873015873015872
1063,0.2698412698412698
1064,0.2698412698412698
1065,0.2698412698412698
1066,0.2698412698412698
1067,0.2698412698412698
1068,0.18518518518518517
1069,0.2698412698412698
1070,0.2698412698412698
1071,0.09523809523809523
1072,0.2698412698412698
1073,0.2698412698412698
1074,0.2698412698412698
1075,0.09523809523809523
1076,0.2698412698412698
1077,0.2698412698412698
1078,0.2698412698412698
1079,0.19047619047619047
1080,0.09523809523809523
1081,0.2698412698412698
1082,0.2275132275132275
1083,0.2698412698412698
1084,0.164021164021164
1085,0.19576719576719576
1086,0.12698412698412698
1087,0.05291005291005291
1088,0.2698412698412698
1089,0.05291005291005291
1090,0.2698412698412698
1091,0.2698412698412698
1092,0.2698412698412698
1093,0.2698412698412698
1094,0.2698412698412698
1095,0.2275132275132275
1096,0.164021164021164
1097,0.2698412698412698
1098,0.2698412698412698
1099,0.09523809523809523
1100,0.09523809523809523
1101,0.23809523809523808
1102,0.2698412698412698
1103,0.2698412698412698
1104,0.2698412698412698
1105,0.19576719576719576
1106,0.23809523809523808
1107,0.13756613756613756
1108,0.2698412698412698
1109,0.021164021164021163
1110,0.2698412698412698
1111,0.05291005291005291
1112,0.13227513227513227
1113,0.10052910052910052
1114,0.2698412698412698
1115,0.23809523809523808
1116,0.15873015873015872
1117,0.2698412698412698
1118,0.2698412698412698
1119,0.2698412698412698
1120,0.19047619047619047
1121,0.2698412698412698
1122,0.19576719576719576
1123,0.2698412698412698
1124,0.2698412698412698
1125,0.05291005291005291
1126,0.09523809523809523
1127,0.2275132275132275
1128,0.2698412698412698
1129,0.08465608465608465
1130,0.2275132275132275
1131,0.09523809523809523
1132,0.2698412698412698
1133,0.2698412698412698
1134,0.2698412698412698
1135,0.2698412698412698
1136,0.2698412698412698
1137,0.05291005291005291
1138,0.021164021164021163
1139,0.05291005291005291
1140,0.2698412698412698
1141,0.2698412698412698
1142,0.10052910052910052
1143,0.05291005291005291
1144,0.2698412698412698
1145,0.2698412698412698
1146,0.2698412698412698
1147,0.21693121693121692
1148,0.19047619047619047
1149,0.2698412698412698
1150,0.2698412698412698
1151,0.164021164021164
1152,0.2698412698412698
1153,0.09523809523809523
1154,0.2698412698412698
1155,0.2698412698412698
1156,0.2698412698412698
1157,0.2698412698412698
1158,0.2698412698412698
1159,0.2698412698412698
1160,0.05291005291005291
1161,0.2698412698412698
1162,0.2222222222222222
1163,0.12698412698412698
1164,0.2698412698412698
1165,0.2698412698412698
1166,0.2698412698412698
1167,0.2698412698412698
1168,0.2698412698412698
1169,0.2275132275132275
1170,0.2698412698412698
1171,0.2275132275132275
1172,0.2698412698412698
1173,0.2698412698412698
1174,0.2275132275132275
1175,0.2698412698412698
1176,0.09523809523809523
1177,0.021164021164021163
1178,0.2698412698412698
1179,0.2698412698412698
1180,0.2698412698412698
1181,0.2698412698412698
1182,0.2698412698412698
1183,0.05291005291005291
1184,0.2698412698412698
1185,0.2222222222222222
1186,0.2698412698412698
1187,0.2698412698412698
1188,0.2698412698412698
1189,0.2698412698412698
1190,0.2698412698412698
1191,0.2698412698412698
1192,0.2698412698412698
1193,0.2275132275132275
1194,0.2698412698412698
1195,0.2698412698412698
1196,0.2698412698412698
1197,0.2698412698412698
1198,0.12698412698412698
1199,0.2698412698412698
1200,0.09523809523809523
1201,0.10582010582010581
1202,0.2698412698412698
1203,0.23809523809523808
1204,0.2698412698412698
1205,0.2698412698412698
1206,0.2698412698412698
1207,0.2698412698412698
1208,0.08465608465608465
1209,0.21693121693121692
1210,0.2698412698412698
1211,0.10052910052910052
1212,0.2698412698412698
1213,0.2698412698412698
1214,0.2698412698412698
1215,0.2698412698412698
1216,0.2698412698412698
1217,0.2698412698412698
1218,0.2698412698412698
1219,0.2698412698412698
1220,0.19047619047619047
1221,0.2698412698412698
1222,0.2275132275132275
1223,0.2698412698412698
1224,0.2698412698412698
1225,0.2698412698412698
1226,0.2698412698412698
1227,0.2698412698412698
1228,0.2698412698412698
1229,0.2698412698412698
1230,0.2698412698412698
1231,0.2698412698412698
1232,0.2698412698412698
1233,0.2698412698412698
1234,0.2698412698412698
1235,0.2698412698412698
1236,0.05291005291005291
1237,0.2698412698412698
1238,0.2698412698412698
1239,0.2698412698412698
1240,0.05291005291005291
1241,0.2698412698412698
1242,0.09523809523809523
1243,0.05291005291005291
1244,0.2698412698412698
1245,0.09523809523809523
1246,0.2698412698412698
1247,0.05291005291005291
1248,0.2698412698412698
1249,0.2698412698412698
