,count,mean,std,min,25%,50%,75%,max
120m_SS_EGF=1+I=0.1,10000.0,0.6805139860139859,0.03048564876997076,0.5909090909090909,0.6573426573426573,0.6783216783216783,0.7016317016317016,0.796037296037296
30m_AUC_EGF=1+I=0.1,10000.0,0.7372440559440558,0.025755027407617,0.6398601398601399,0.7191142191142191,0.7377622377622378,0.7552447552447552,0.8193473193473193
15m_AUC_EGF=0.01+I=1,10000.0,0.767646853146853,0.0294737448247283,0.6503496503496503,0.747086247086247,0.7657342657342657,0.7867132867132867,0.8752913752913752
15m_SS_EGF=0.1+I=100,10000.0,0.6601763403263403,0.020202325512318098,0.5827505827505828,0.6468531468531469,0.6596736596736597,0.6736596736596736,0.7435897435897436
30m_SS_EGF=0.001+I=1000,10000.0,0.6775713286713286,0.02277550640888382,0.5710955710955711,0.662004662004662,0.6783216783216783,0.6934731934731935,0.752913752913753
120m_SS_EGF=0.1+I=1000,10000.0,0.7245777389277389,0.025143069712240125,0.6351981351981352,0.7074592074592074,0.7249417249417249,0.7415501165501166,0.8275058275058275
30m_AUC_EGF=1+I=1000,10000.0,0.7633651515151516,0.023940098176369006,0.6561771561771562,0.7482517482517482,0.7645687645687645,0.7797202797202797,0.8414918414918415
15m_AUC_EGF=1+I=1000,10000.0,0.7655146853146853,0.02780178394957807,0.6456876456876457,0.745920745920746,0.7645687645687645,0.7855477855477856,0.8531468531468531
60m_SS_EGF=1+I=10,10000.0,0.6773995337995337,0.019021608844091258,0.5932400932400932,0.6643356643356644,0.6771561771561772,0.6899766899766899,0.7668997668997669
30m_AUC_EGF=0.01+I=100,10000.0,0.7415642191142191,0.022226390532366167,0.6538461538461539,0.7261072261072261,0.7412587412587412,0.7564102564102564,0.824009324009324
15m_AUC_EGF=10+I=100,10000.0,0.7530085081585081,0.028609351422919704,0.6317016317016317,0.7331002331002331,0.752913752913753,0.7738927738927739,0.8356643356643356
120m_SS_EGF=0.001+I=10,10000.0,0.731095337995338,0.022390894826293903,0.6398601398601399,0.7156177156177156,0.7307692307692307,0.745920745920746,0.8205128205128205
30m_SS_EGF=0.01+I=1000,10000.0,0.6704550116550118,0.019964413820957237,0.5885780885780886,0.6573426573426573,0.6701631701631702,0.6841491841491841,0.7424242424242424
15m_SS_EGF=1+I=0.1,10000.0,0.6751050116550117,0.022689214136739615,0.585081585081585,0.6596736596736597,0.6748251748251748,0.6911421911421911,0.754079254079254
15m_AUC_EGF=10+I=1000,10000.0,0.7526137529137529,0.028689216300559178,0.6538461538461539,0.7331002331002331,0.752913752913753,0.7727272727272727,0.8403263403263403
30m_AUC_EGF=0.001+I=1,10000.0,0.7622166666666667,0.028108644052859007,0.6468531468531469,0.7424242424242424,0.7610722610722611,0.782051282051282,0.8543123543123543
60m_AUC_EGF=0.01+I=0.1,10000.0,0.7497319347319348,0.027523074130257338,0.6491841491841492,0.7307692307692307,0.7482517482517482,0.7680652680652681,0.8438228438228438
120m_SS_EGF=0.01+I=1000,10000.0,0.7218842657342657,0.024133588665506734,0.6351981351981352,0.7051282051282052,0.7214452214452215,0.7389277389277389,0.831002331002331
15m_AUC_EGF=0.001+I=100,10000.0,0.7647172494172494,0.028875044943186087,0.6456876456876457,0.7447552447552448,0.7645687645687645,0.7843822843822844,0.8624708624708625
120m_AUC_EGF=0.01+I=100,10000.0,0.7484099067599068,0.023324655539897387,0.6503496503496503,0.7331002331002331,0.7482517482517482,0.7645687645687645,0.8298368298368298
30m_AUC_EGF=10+I=1000,10000.0,0.7483800699300699,0.024908165635887197,0.6491841491841492,0.7319347319347319,0.7494172494172494,0.7657342657342657,0.8263403263403264
15m_AUC_EGF=0.001+I=0.1,10000.0,0.6785462703962704,0.02490970335122472,0.5885780885780886,0.662004662004662,0.6771561771561772,0.6946386946386947,0.7622377622377622
120m_AUC_EGF=0.001+I=100,10000.0,0.7481174825174824,0.022887068698332836,0.6480186480186481,0.7331002331002331,0.7482517482517482,0.7645687645687645,0.8286713286713286
60m_AUC_EGF=0.001+I=1000,10000.0,0.733139393939394,0.023242742075260704,0.6421911421911422,0.717948717948718,0.7342657342657343,0.7494172494172494,0.8158508158508159
30m_AUC_EGF=0.1+I=100,10000.0,0.7707920745920745,0.020879970997999264,0.682983682983683,0.7575757575757576,0.7715617715617715,0.7855477855477856,0.8438228438228438
15m_SS_EGF=0.01+I=100,10000.0,0.6666177156177157,0.021076345645607807,0.5547785547785548,0.6526806526806527,0.6678321678321678,0.6806526806526807,0.7365967365967366
15m_AUC_EGF=0.1+I=0.1,10000.0,0.7284762237762238,0.028283109596543007,0.6235431235431236,0.7086247086247086,0.7272727272727273,0.747086247086247,0.8251748251748252
120m_SS_EGF=0.1+I=100,10000.0,0.7243620046620046,0.02478657990292343,0.6258741258741258,0.7074592074592074,0.7237762237762237,0.7412587412587412,0.8146853146853147
120m_SS_EGF=1+I=1,10000.0,0.6875178321678321,0.026276520248670495,0.5944055944055944,0.668997668997669,0.6853146853146853,0.703962703962704,0.7925407925407926
120m_AUC_EGF=0.01+I=1000,10000.0,0.748334965034965,0.02334555055033194,0.6561771561771562,0.7319347319347319,0.7482517482517482,0.7645687645687645,0.844988344988345
60m_AUC_EGF=0.1+I=1,10000.0,0.7517724941724943,0.024016033956200677,0.6655011655011654,0.7354312354312355,0.7517482517482518,0.7680652680652681,0.8414918414918415
15m_AUC_EGF=10+I=1,10000.0,0.7424874125874127,0.031988308350987406,0.6107226107226107,0.7191142191142191,0.7424242424242424,0.7657342657342657,0.8356643356643356
120m_AUC_EGF=1+I=1,10000.0,0.709761888111888,0.025341715290730402,0.62004662004662,0.6923076923076923,0.7097902097902098,0.7272727272727273,0.7925407925407926
120m_SS_EGF=0.001+I=1,10000.0,0.7247874125874125,0.026234583035461813,0.6363636363636364,0.7062937062937062,0.7237762237762237,0.7424242424242424,0.8135198135198135
60m_AUC_EGF=10+I=10,10000.0,0.7188551282051281,0.023165712643798703,0.6212121212121212,0.7036713286713288,0.7191142191142191,0.7342657342657343,0.803030303030303
60m_SS_EGF=0.01+I=1000,10000.0,0.7139468531468531,0.021619019258816725,0.6328671328671329,0.6993006993006993,0.7132867132867133,0.7284382284382285,0.8100233100233101
60m_SS_EGF=0.01+I=100,10000.0,0.7138648018648018,0.02160153000863094,0.6258741258741258,0.6993006993006993,0.7132867132867133,0.7284382284382285,0.8006993006993007
15m_SS_EGF=0.01+I=10,10000.0,0.6666177156177157,0.021076345645607807,0.5547785547785548,0.6526806526806527,0.6678321678321678,0.6806526806526807,0.7365967365967366
120m_SS_EGF=10+I=1,10000.0,0.6782576923076922,0.026977076323916938,0.5920745920745921,0.6585081585081585,0.675990675990676,0.6958041958041958,0.7797202797202797
60m_AUC_EGF=10+I=0.1,10000.0,0.6938652680652679,0.025352598823658028,0.6060606060606061,0.675990675990676,0.6934731934731935,0.710955710955711,0.7808857808857809
120m_AUC_EGF=0.1+I=10,10000.0,0.7552162004662004,0.0212318450456257,0.662004662004662,0.7412587412587412,0.7552447552447552,0.7692307692307693,0.8286713286713286
15m_AUC_EGF=1+I=1,10000.0,0.7480043123543124,0.029955826238139027,0.6386946386946387,0.7272727272727273,0.7482517482517482,0.7692307692307693,0.8286713286713286
120m_AUC_EGF=1+I=100,10000.0,0.715239160839161,0.021004387130269763,0.627039627039627,0.7004662004662005,0.7156177156177156,0.7296037296037297,0.8065268065268065
15m_AUC_EGF=1+I=100,10000.0,0.7655146853146853,0.02780178394957807,0.6456876456876457,0.745920745920746,0.7645687645687645,0.7855477855477856,0.8531468531468531
30m_AUC_EGF=0.01+I=1,10000.0,0.7603712121212121,0.027156652072461818,0.6515151515151515,0.7424242424242424,0.7587412587412588,0.7785547785547785,0.8438228438228438
60m_AUC_EGF=1+I=10,10000.0,0.7255198135198135,0.019715422817031012,0.6351981351981352,0.712995337995338,0.7261072261072261,0.7389277389277389,0.7925407925407926
30m_AUC_EGF=0.001+I=100,10000.0,0.749587529137529,0.025123269640525647,0.6480186480186481,0.7331002331002331,0.7494172494172494,0.7668997668997669,0.8263403263403264
15m_AUC_EGF=0.1+I=1000,10000.0,0.7812036130536131,0.02533251509464577,0.6748251748251748,0.7645687645687645,0.782051282051282,0.7983682983682984,0.8787878787878788
30m_SS_EGF=0.001+I=1,10000.0,0.7669185314685315,0.02691316991777599,0.6491841491841492,0.7482517482517482,0.7657342657342657,0.7843822843822844,0.8578088578088578
60m_AUC_EGF=0.001+I=1,10000.0,0.7676961538461539,0.026978705757356634,0.6643356643356644,0.7482517482517482,0.7668997668997669,0.7867132867132867,0.8566433566433567
30m_AUC_EGF=0.001+I=1000,10000.0,0.749383682983683,0.02514413416889394,0.6538461538461539,0.7319347319347319,0.7494172494172494,0.7668997668997669,0.8333333333333334
120m_SS_EGF=10+I=0.1,10000.0,0.6773250582750583,0.028718885760681153,0.5909090909090909,0.6561771561771562,0.675990675990676,0.696969696969697,0.7843822843822844
60m_AUC_EGF=0.01+I=1,10000.0,0.7567215617715618,0.02595352442436467,0.6398601398601399,0.7389277389277389,0.7552447552447552,0.7750582750582751,0.8403263403263403
120m_SS_EGF=0.001+I=1000,10000.0,0.731095337995338,0.022390894826293903,0.6398601398601399,0.7156177156177156,0.7307692307692307,0.745920745920746,0.8205128205128205
60m_AUC_EGF=0.001+I=0.1,10000.0,0.6812210955710956,0.024937041461478644,0.5897435897435898,0.6643356643356644,0.6806526806526807,0.6981351981351981,0.7657342657342657
60m_SS_EGF=0.001+I=0.1,10000.0,0.6712850815850816,0.02507238390435749,0.5757575757575758,0.6538461538461539,0.6701631701631702,0.6876456876456877,0.752913752913753
30m_SS_EGF=0.01+I=0.1,10000.0,0.7484831002331003,0.027719025310390225,0.6491841491841492,0.7296037296037297,0.747086247086247,0.7668997668997669,0.8496503496503497
15m_AUC_EGF=0.1+I=100,10000.0,0.7812541958041959,0.025222996720533245,0.6818181818181818,0.7645687645687645,0.7808857808857809,0.7983682983682984,0.8741258741258742
30m_AUC_EGF=0.01+I=0.1,10000.0,0.7314094405594407,0.02730224340910671,0.6305361305361306,0.7121212121212122,0.7296037296037297,0.7494172494172494,0.824009324009324
60m_AUC_EGF=0.01+I=100,10000.0,0.744572027972028,0.023479913336964503,0.6538461538461539,0.7284382284382285,0.7447552447552448,0.7610722610722611,0.8403263403263403
30m_AUC_EGF=0.1+I=1000,10000.0,0.7708050116550116,0.0210692564960954,0.6701631701631702,0.7564102564102564,0.7715617715617715,0.7855477855477856,0.8414918414918415
120m_AUC_EGF=0.1+I=0.1,10000.0,0.6857895104895105,0.027989648146671955,0.5909090909090909,0.6655011655011654,0.6853146853146853,0.7051282051282052,0.7785547785547785
60m_SS_EGF=0.1+I=10,10000.0,0.7273234265734265,0.02202911075001139,0.6328671328671329,0.7132867132867133,0.7272727272727273,0.7424242424242424,0.8251748251748252
120m_AUC_EGF=0.001+I=10,10000.0,0.7480166666666666,0.02294252752144703,0.6282051282051282,0.7331002331002331,0.7482517482517482,0.7634032634032634,0.8275058275058275
60m_SS_EGF=0.001+I=1,10000.0,0.7313116550116551,0.027470033058028098,0.6305361305361306,0.7121212121212122,0.7296037296037297,0.7494172494172494,0.8228438228438228
15m_SS_EGF=0.001+I=0.1,10000.0,0.672943006993007,0.025100976807005612,0.5792540792540792,0.6561771561771562,0.6713286713286714,0.6899766899766899,0.752913752913753
60m_AUC_EGF=0.1+I=0.1,10000.0,0.6952296037296037,0.02753102607696101,0.6095571095571095,0.6748251748251748,0.6946386946386947,0.7156177156177156,0.782051282051282
60m_SS_EGF=0.001+I=10,10000.0,0.7150224941724942,0.01772536134528434,0.6351981351981352,0.7027972027972028,0.7156177156177156,0.7272727272727273,0.7738927738927739
120m_SS_EGF=0.01+I=10,10000.0,0.7219858974358974,0.02420105324499311,0.6235431235431236,0.7051282051282052,0.7214452214452215,0.7377622377622378,0.8053613053613053
15m_AUC_EGF=1+I=0.1,10000.0,0.7414871794871795,0.027237839538756806,0.6433566433566433,0.7226107226107226,0.7412587412587412,0.7610722610722611,0.8205128205128205
60m_SS_EGF=0.1+I=100,10000.0,0.7272988344988346,0.021885385956691955,0.6456876456876457,0.7132867132867133,0.7272727272727273,0.7424242424242424,0.803030303030303
30m_AUC_EGF=10+I=1,10000.0,0.7254165501165502,0.0264778429584778,0.6095571095571095,0.7074592074592074,0.7249417249417249,0.7435897435897436,0.8123543123543123
120m_AUC_EGF=0.001+I=1000,10000.0,0.7480166666666666,0.02294252752144703,0.6282051282051282,0.7331002331002331,0.7482517482517482,0.7634032634032634,0.8275058275058275
120m_SS_EGF=0.1+I=1,10000.0,0.6941555944055944,0.03077942350629823,0.5827505827505828,0.6724941724941725,0.6934731934731935,0.7156177156177156,0.8006993006993007
60m_AUC_EGF=0.1+I=100,10000.0,0.7602789044289043,0.02107688422991136,0.6608391608391608,0.745920745920746,0.7599067599067599,0.7738927738927739,0.8426573426573427
30m_SS_EGF=0.1+I=100,10000.0,0.6930023310023311,0.019708296554862368,0.6025641025641025,0.6794871794871795,0.6934731934731935,0.7062937062937062,0.7645687645687645
120m_SS_EGF=10+I=100,10000.0,0.6889031468531469,0.023201691854820787,0.6025641025641025,0.6736596736596736,0.6876456876456877,0.703962703962704,0.782051282051282
60m_AUC_EGF=0.01+I=10,10000.0,0.7445543123543125,0.02371773078624105,0.6398601398601399,0.7284382284382285,0.7447552447552448,0.7610722610722611,0.8403263403263403
15m_SS_EGF=10+I=100,10000.0,0.6752432400932401,0.020824187694623453,0.5687645687645687,0.662004662004662,0.675990675990676,0.6891025641025641,0.7797202797202797
30m_SS_EGF=0.1+I=10,10000.0,0.6928600233100233,0.019751756157027726,0.6118881118881119,0.6794871794871795,0.6934731934731935,0.7062937062937062,0.7692307692307693
60m_SS_EGF=10+I=1,10000.0,0.6673469696969698,0.025427025759155942,0.5675990675990676,0.6491841491841492,0.6655011655011654,0.6841491841491841,0.7738927738927739
15m_AUC_EGF=10+I=0.1,10000.0,0.7385707459207459,0.0305236292698242,0.6235431235431236,0.7167832167832168,0.7377622377622378,0.7599067599067599,0.8275058275058275
30m_AUC_EGF=0.1+I=1,10000.0,0.762526923076923,0.024602299723043338,0.6701631701631702,0.745920745920746,0.7622377622377622,0.7797202797202797,0.8508158508158508
120m_SS_EGF=1+I=1000,10000.0,0.6886575757575758,0.022911769034246077,0.5874125874125874,0.6736596736596736,0.6876456876456877,0.703962703962704,0.7762237762237763
30m_AUC_EGF=0.1+I=0.1,10000.0,0.7102918414918414,0.031732161752741066,0.6130536130536131,0.6876456876456877,0.7097902097902098,0.7331002331002331,0.824009324009324
15m_SS_EGF=0.1+I=1,10000.0,0.6609609557109557,0.021906700767257592,0.5745920745920746,0.6468531468531469,0.6608391608391608,0.675990675990676,0.7447552447552448
15m_AUC_EGF=0.01+I=10,10000.0,0.7558572261072262,0.02745067320541685,0.6421911421911422,0.7377622377622378,0.7552447552447552,0.7738927738927739,0.8461538461538461
15m_SS_EGF=0.01+I=1,10000.0,0.7606540792540792,0.02620701932587745,0.6573426573426573,0.7424242424242424,0.7599067599067599,0.7785547785547785,0.8473193473193473
15m_AUC_EGF=0.001+I=1000,10000.0,0.7647807692307691,0.02927130334609041,0.6631701631701632,0.7447552447552448,0.7645687645687645,0.7843822843822844,0.8613053613053613
30m_AUC_EGF=0.001+I=0.1,10000.0,0.6787868298368299,0.025114055393306585,0.585081585081585,0.662004662004662,0.6771561771561772,0.6958041958041958,0.7587412587412588
60m_SS_EGF=0.1+I=0.1,10000.0,0.6747799533799534,0.02478121081144933,0.5932400932400932,0.6573426573426573,0.6736596736596736,0.6923076923076923,0.782051282051282
30m_SS_EGF=1+I=100,10000.0,0.632515034965035,0.020160244607194205,0.5466200466200466,0.62004662004662,0.6328671328671329,0.6468531468531469,0.710955710955711
15m_SS_EGF=0.001+I=10,10000.0,0.7591010489510489,0.027259592487394686,0.634032634032634,0.7412587412587412,0.7599067599067599,0.7773892773892774,0.8403263403263403
60m_SS_EGF=10+I=1000,10000.0,0.66983006993007,0.01980463918830731,0.5745920745920746,0.6561771561771562,0.6701631701631702,0.682983682983683,0.7680652680652681
120m_SS_EGF=0.1+I=10,10000.0,0.7246886946386946,0.024950970922827602,0.627039627039627,0.7074592074592074,0.7249417249417249,0.7424242424242424,0.8146853146853147
30m_SS_EGF=1+I=10,10000.0,0.6325939393939394,0.020475275536281614,0.541958041958042,0.6197552447552447,0.634032634032634,0.6468531468531469,0.7051282051282052
60m_SS_EGF=10+I=100,10000.0,0.66983006993007,0.01980463918830731,0.5745920745920746,0.6561771561771562,0.6701631701631702,0.682983682983683,0.7680652680652681
120m_SS_EGF=10+I=1000,10000.0,0.6889031468531469,0.023201691854820787,0.6025641025641025,0.6736596736596736,0.6876456876456877,0.703962703962704,0.782051282051282
120m_AUC_EGF=1+I=0.1,10000.0,0.7099128205128205,0.02798768495036394,0.6060606060606061,0.6899766899766899,0.7086247086247086,0.7296037296037297,0.8076923076923077
120m_SS_EGF=0.01+I=100,10000.0,0.7219378787878789,0.024129389691232895,0.6130536130536131,0.7062937062937062,0.7214452214452215,0.7377622377622378,0.817016317016317
15m_SS_EGF=10+I=1,10000.0,0.6556804195804196,0.022049580078985925,0.5617715617715617,0.6410256410256411,0.6561771561771562,0.6701631701631702,0.7365967365967366
15m_SS_EGF=10+I=0.1,10000.0,0.6616473193473194,0.02347223729992786,0.5466200466200466,0.6456876456876457,0.662004662004662,0.6771561771561772,0.7494172494172494
120m_AUC_EGF=0.01+I=1,10000.0,0.7571912587412587,0.02746814537602473,0.6573426573426573,0.7389277389277389,0.7564102564102564,0.7762237762237763,0.8438228438228438
60m_AUC_EGF=0.1+I=10,10000.0,0.7602558275058275,0.020937126988827028,0.682983682983683,0.745920745920746,0.7610722610722611,0.7750582750582751,0.8426573426573427
60m_AUC_EGF=0.001+I=100,10000.0,0.733132634032634,0.023401462309447767,0.627039627039627,0.717948717948718,0.7331002331002331,0.7494172494172494,0.8216783216783217
15m_AUC_EGF=0.001+I=1,10000.0,0.7011607226107226,0.027143294579662244,0.6013986013986014,0.6818181818181818,0.7004662004662005,0.7202797202797203,0.7972027972027972
60m_AUC_EGF=10+I=1000,10000.0,0.718415034965035,0.023037052293746148,0.6328671328671329,0.7027972027972028,0.7191142191142191,0.7342657342657343,0.8041958041958042
60m_SS_EGF=0.01+I=0.1,10000.0,0.7389864801864802,0.028015279258477032,0.6375291375291375,0.7191142191142191,0.7377622377622378,0.7575757575757576,0.8368298368298368
60m_AUC_EGF=1+I=1000,10000.0,0.7254472027972028,0.019983053693895518,0.6317016317016317,0.7121212121212122,0.7261072261072261,0.7389277389277389,0.8088578088578089
30m_AUC_EGF=1+I=1,10000.0,0.7376582750582751,0.024069681442768557,0.6480186480186481,0.7214452214452215,0.7377622377622378,0.7552447552447552,0.8100233100233101
120m_AUC_EGF=10+I=0.1,10000.0,0.6908657342657343,0.027766168762156075,0.5909090909090909,0.6713286713286714,0.6888111888111889,0.7097902097902098,0.7925407925407926
60m_AUC_EGF=0.1+I=1000,10000.0,0.7603462703962705,0.02101059503017948,0.6643356643356644,0.747086247086247,0.7599067599067599,0.7738927738927739,0.8391608391608392
120m_AUC_EGF=10+I=100,10000.0,0.704569463869464,0.021650679279262727,0.6282051282051282,0.6899766899766899,0.703962703962704,0.7191142191142191,0.7948717948717948
30m_SS_EGF=10+I=0.1,10000.0,0.61222331002331,0.021612071082386386,0.5244755244755245,0.5979020979020979,0.6118881118881119,0.627039627039627,0.6923076923076923
15m_AUC_EGF=10+I=10,10000.0,0.7529255244755245,0.02873481095020336,0.6386946386946387,0.7331002331002331,0.752913752913753,0.7738927738927739,0.8414918414918415
30m_SS_EGF=0.001+I=100,10000.0,0.6774916083916083,0.02288132932017717,0.583916083916084,0.662004662004662,0.6783216783216783,0.6934731934731935,0.7680652680652681
15m_SS_EGF=0.01+I=0.1,10000.0,0.730841724941725,0.026982334390647768,0.6328671328671329,0.7121212121212122,0.7296037296037297,0.7482517482517482,0.8205128205128205
15m_SS_EGF=0.001+I=100,10000.0,0.7509634032634033,0.027150664211261596,0.6118881118881119,0.7331002331002331,0.7517482517482518,0.7692307692307693,0.8403263403263403
120m_AUC_EGF=0.1+I=1000,10000.0,0.7549653846153846,0.02135053720171693,0.6701631701631702,0.7412587412587412,0.7552447552447552,0.7692307692307693,0.831002331002331
120m_SS_EGF=0.01+I=1,10000.0,0.7298947552447553,0.0266645854725608,0.6328671328671329,0.710955710955711,0.7296037296037297,0.7482517482517482,0.8275058275058275
30m_AUC_EGF=0.01+I=1000,10000.0,0.7418173659673659,0.02240702990926305,0.6317016317016317,0.7272727272727273,0.7412587412587412,0.7564102564102564,0.8333333333333334
30m_SS_EGF=0.001+I=10,10000.0,0.6776148018648018,0.022890170793943558,0.5792540792540792,0.6631701631701632,0.6783216783216783,0.6934731934731935,0.7668997668997669
30m_SS_EGF=0.01+I=1,10000.0,0.7060602564102565,0.024850907655708732,0.6025641025641025,0.6899766899766899,0.7062937062937062,0.7237762237762237,0.7832167832167832
15m_SS_EGF=0.001+I=1000,10000.0,0.7512811188811189,0.027386767088191342,0.62004662004662,0.7331002331002331,0.7517482517482518,0.7703962703962703,0.8484848484848485
30m_SS_EGF=0.001+I=0.1,10000.0,0.6807067599067599,0.025151936906066374,0.5909090909090909,0.6631701631701632,0.6794871794871795,0.6981351981351981,0.7587412587412588
120m_SS_EGF=0.1+I=0.1,10000.0,0.6607395104895105,0.02716582252453781,0.578088578088578,0.6410256410256411,0.6585081585081585,0.6794871794871795,0.7762237762237763
15m_AUC_EGF=0.1+I=10,10000.0,0.7817026806526807,0.025472491395993703,0.6608391608391608,0.7645687645687645,0.782051282051282,0.7995337995337995,0.8741258741258742
120m_AUC_EGF=1+I=1000,10000.0,0.7155590909090909,0.02132813816049701,0.6305361305361306,0.7016317016317016,0.7156177156177156,0.7296037296037297,0.8006993006993007
120m_AUC_EGF=10+I=1000,10000.0,0.7047905594405595,0.022155846412590916,0.6282051282051282,0.6899766899766899,0.703962703962704,0.7191142191142191,0.8018648018648019
30m_SS_EGF=10+I=10,10000.0,0.6241083916083916,0.020663931681147094,0.5396270396270396,0.6107226107226107,0.6247086247086248,0.6386946386946387,0.7027972027972028
120m_AUC_EGF=0.1+I=1,10000.0,0.7417526806526807,0.024570943928427767,0.6433566433566433,0.7249417249417249,0.7412587412587412,0.7575757575757576,0.8344988344988346
120m_AUC_EGF=10+I=10,10000.0,0.7047905594405595,0.022155846412590916,0.6282051282051282,0.6899766899766899,0.703962703962704,0.7191142191142191,0.8018648018648019
60m_AUC_EGF=0.001+I=10,10000.0,0.732318648018648,0.023450230383121464,0.6177156177156177,0.7167832167832168,0.7319347319347319,0.7482517482517482,0.8181818181818182
120m_AUC_EGF=1+I=10,10000.0,0.7155590909090909,0.02132813816049701,0.6305361305361306,0.7016317016317016,0.7156177156177156,0.7296037296037297,0.8006993006993007
60m_SS_EGF=10+I=0.1,10000.0,0.6636651515151514,0.02831518222969588,0.5710955710955711,0.6433566433566433,0.662004662004662,0.682983682983683,0.7902097902097902
15m_SS_EGF=0.1+I=1000,10000.0,0.6617757575757576,0.0203697720816463,0.5675990675990676,0.6480186480186481,0.662004662004662,0.6748251748251748,0.754079254079254
15m_SS_EGF=1+I=100,10000.0,0.6897321678321678,0.02086465302436738,0.6037296037296037,0.675990675990676,0.6899766899766899,0.703962703962704,0.7762237762237763
15m_AUC_EGF=0.01+I=1000,10000.0,0.7562052447552448,0.0296003719567731,0.6433566433566433,0.7354312354312355,0.7552447552447552,0.7762237762237763,0.8566433566433567
30m_SS_EGF=10+I=1,10000.0,0.6202282051282052,0.02020653623148048,0.5396270396270396,0.6072261072261073,0.62004662004662,0.6328671328671329,0.7156177156177156
60m_SS_EGF=1+I=1,10000.0,0.6729758741258741,0.025038980942894733,0.5815850815850816,0.655011655011655,0.6713286713286714,0.6899766899766899,0.782051282051282
120m_AUC_EGF=0.01+I=10,10000.0,0.7483040792540793,0.023398973346131443,0.6538461538461539,0.7319347319347319,0.7482517482517482,0.7645687645687645,0.8344988344988346
60m_SS_EGF=0.01+I=10,10000.0,0.7142137529137529,0.021758273951342035,0.6130536130536131,0.6993006993006993,0.7144522144522144,0.7284382284382285,0.8100233100233101
60m_SS_EGF=10+I=10,10000.0,0.6700306526806528,0.019988123572763986,0.5920745920745921,0.6573426573426573,0.6701631701631702,0.682983682983683,0.7575757575757576
