,count,mean,std,min,25%,50%,75%,max
30m_SS_EGF=10+I=100,10000.0,0.6730003496503496,0.03140552035295552,0.5757575757575758,0.6515151515151515,0.6713286713286714,0.6914335664335665,0.7983682983682984
60m_SS_EGF=0.001+I=10,10000.0,0.7420207459207459,0.02447116261063456,0.6503496503496503,0.7261072261072261,0.7424242424242424,0.7587412587412588,0.8205128205128205
120m_AUC_EGF=0.01+I=10,10000.0,0.770661655011655,0.03166666610037465,0.6456876456876457,0.7505827505827506,0.7727272727272727,0.7913752913752914,0.8764568764568764
120m_AUC_EGF=0.001+I=0.1,10000.0,0.7006039627039626,0.025335150607805404,0.6247086247086248,0.682983682983683,0.6993006993006993,0.7167832167832168,0.796037296037296
30m_SS_EGF=0.01+I=10,10000.0,0.6953003496503497,0.033948215265316405,0.5687645687645687,0.6736596736596736,0.6958041958041958,0.7167832167832168,0.8076923076923077
60m_AUC_EGF=0.1+I=0.1,10000.0,0.7420321678321679,0.03273002235047671,0.634032634032634,0.7191142191142191,0.7435897435897436,0.7657342657342657,0.8438228438228438
30m_AUC_EGF=0.01+I=1,10000.0,0.7753433566433566,0.029843633965528974,0.6596736596736597,0.7552447552447552,0.7762237762237763,0.7948717948717948,0.8648018648018648
30m_AUC_EGF=0.001+I=100,10000.0,0.7676569930069931,0.03543105149915635,0.6480186480186481,0.7435897435897436,0.7692307692307693,0.7913752913752914,0.8951048951048951
30m_SS_EGF=0.01+I=100,10000.0,0.6952141025641025,0.03418611007605928,0.5710955710955711,0.6736596736596736,0.6958041958041958,0.7167832167832168,0.8041958041958042
15m_SS_EGF=0.001+I=1000,10000.0,0.7773435897435897,0.035376640914411825,0.6561771561771562,0.754079254079254,0.7791375291375291,0.8018648018648019,0.8916083916083916
60m_AUC_EGF=0.1+I=100,10000.0,0.7879569930069928,0.02944059645674363,0.6806526806526807,0.7692307692307693,0.7867132867132867,0.8065268065268065,0.8962703962703963
120m_SS_EGF=0.001+I=1,10000.0,0.7502519813519813,0.027804836662622477,0.6526806526806527,0.7331002331002331,0.7517482517482518,0.7703962703962703,0.8333333333333334
60m_SS_EGF=10+I=1000,10000.0,0.7193258741258742,0.03150363414203658,0.62004662004662,0.6981351981351981,0.7167832167832168,0.7377622377622378,0.8414918414918415
60m_AUC_EGF=0.1+I=10,10000.0,0.7879569930069928,0.02944059645674363,0.6806526806526807,0.7692307692307693,0.7867132867132867,0.8065268065268065,0.8962703962703963
15m_AUC_EGF=0.01+I=10,10000.0,0.7734132867132868,0.03207730026542555,0.6561771561771562,0.752913752913753,0.7750582750582751,0.7948717948717948,0.8717948717948718
60m_SS_EGF=0.1+I=0.1,10000.0,0.7229749417249417,0.030594211324167588,0.6258741258741258,0.7004662004662005,0.7226107226107226,0.7435897435897436,0.8356643356643356
120m_SS_EGF=0.01+I=10,10000.0,0.7536689976689976,0.03237244987859441,0.634032634032634,0.7331002331002331,0.7552447552447552,0.7762237762237763,0.8578088578088578
120m_AUC_EGF=0.01+I=100,10000.0,0.770661655011655,0.03166666610037465,0.6456876456876457,0.7505827505827506,0.7727272727272727,0.7913752913752914,0.8764568764568764
60m_SS_EGF=1+I=100,10000.0,0.7249100233100233,0.03060650045980183,0.6188811188811189,0.703962703962704,0.7214452214452215,0.7424242424242424,0.8438228438228438
30m_SS_EGF=0.001+I=10,10000.0,0.7083066433566435,0.03811455351533987,0.5769230769230769,0.6841491841491841,0.7074592074592074,0.7319347319347319,0.8426573426573427
30m_SS_EGF=1+I=1000,10000.0,0.6794882284382284,0.030861665709226445,0.5769230769230769,0.6585081585081585,0.6783216783216783,0.6981351981351981,0.7867132867132867
15m_SS_EGF=0.01+I=0.1,10000.0,0.7603657342657343,0.028312850163060198,0.6724941724941725,0.7400932400932401,0.7599067599067599,0.7785547785547785,0.8648018648018648
15m_AUC_EGF=0.01+I=100,10000.0,0.7738228438228438,0.035055040797302615,0.6503496503496503,0.7505827505827506,0.7762237762237763,0.7983682983682984,0.8939393939393939
30m_AUC_EGF=10+I=0.1,10000.0,0.7604201631701631,0.03550819143945717,0.662004662004662,0.7331002331002331,0.7610722610722611,0.7878787878787878,0.8671328671328671
60m_AUC_EGF=0.1+I=1000,10000.0,0.7879525641025641,0.029403405577705034,0.6853146853146853,0.7692307692307693,0.7878787878787878,0.8065268065268065,0.8904428904428905
30m_SS_EGF=0.001+I=1,10000.0,0.7811354312354313,0.030590433901835263,0.668997668997669,0.7610722610722611,0.782051282051282,0.8018648018648019,0.872960372960373
60m_AUC_EGF=10+I=1000,10000.0,0.7600655011655012,0.03229028933363467,0.6573426573426573,0.7377622377622378,0.7599067599067599,0.7808857808857809,0.8682983682983683
120m_AUC_EGF=0.001+I=1000,10000.0,0.7736804195804196,0.032336160931755335,0.6631701631701632,0.752913752913753,0.7750582750582751,0.7948717948717948,0.8904428904428905
120m_SS_EGF=0.001+I=100,10000.0,0.7657506993006993,0.030069497821208133,0.6538461538461539,0.745920745920746,0.7668997668997669,0.7855477855477856,0.8694638694638694
30m_AUC_EGF=0.1+I=10,10000.0,0.7945031468531468,0.027372653098243178,0.6876456876456877,0.7773892773892774,0.7948717948717948,0.8123543123543123,0.8787878787878788
30m_SS_EGF=1+I=0.1,10000.0,0.7039984848484848,0.02918735300630427,0.6165501165501166,0.6841491841491841,0.7027972027972028,0.7226107226107226,0.8286713286713286
30m_AUC_EGF=10+I=1,10000.0,0.767810372960373,0.0343583531390118,0.6515151515151515,0.7424242424242424,0.7680652680652681,0.7925407925407926,0.8822843822843823
15m_AUC_EGF=10+I=10,10000.0,0.7840374125874126,0.030302746590123192,0.6853146853146853,0.7622377622377622,0.7855477855477856,0.8076923076923077,0.8636363636363636
120m_SS_EGF=1+I=0.1,10000.0,0.732858275058275,0.03857398339984431,0.6130536130536131,0.7027972027972028,0.7342657342657343,0.7622377622377622,0.8554778554778555
60m_AUC_EGF=0.001+I=100,10000.0,0.756675407925408,0.033480551389211965,0.6363636363636364,0.7354312354312355,0.7575757575757576,0.7785547785547785,0.8764568764568764
120m_AUC_EGF=10+I=1,10000.0,0.7432348484848486,0.03452532236040285,0.6480186480186481,0.717948717948718,0.7435897435897436,0.7668997668997669,0.8624708624708625
15m_AUC_EGF=0.01+I=0.1,10000.0,0.7364613053613054,0.028919108236891013,0.6480186480186481,0.7167832167832168,0.7365967365967366,0.7552447552447552,0.8403263403263403
120m_AUC_EGF=1+I=0.1,10000.0,0.7534926573426574,0.033841889304517904,0.6293706293706294,0.7272727272727273,0.754079254079254,0.7808857808857809,0.8566433566433567
15m_SS_EGF=1+I=100,10000.0,0.7261467365967367,0.03487039764974011,0.6107226107226107,0.703962703962704,0.7226107226107226,0.745920745920746,0.8461538461538461
60m_AUC_EGF=10+I=1,10000.0,0.7440671328671329,0.03550766666877487,0.6223776223776224,0.717948717948718,0.7447552447552448,0.7680652680652681,0.8636363636363636
30m_AUC_EGF=0.01+I=1000,10000.0,0.7615889277389278,0.030055454608324834,0.6456876456876457,0.7424242424242424,0.7634032634032634,0.782051282051282,0.8613053613053613
60m_AUC_EGF=10+I=0.1,10000.0,0.740471212121212,0.033113802900996005,0.6503496503496503,0.7156177156177156,0.7412587412587412,0.7645687645687645,0.8461538461538461
15m_AUC_EGF=10+I=1,10000.0,0.7811868298368297,0.03439908110041796,0.6678321678321678,0.7552447552447552,0.7832167832167832,0.8100233100233101,0.8636363636363636
60m_SS_EGF=0.01+I=1000,10000.0,0.744363986013986,0.030323041062331278,0.634032634032634,0.7249417249417249,0.7447552447552448,0.7645687645687645,0.8473193473193473
15m_SS_EGF=0.01+I=10,10000.0,0.6999082750582751,0.031594426377472916,0.5815850815850816,0.6794871794871795,0.7004662004662005,0.7214452214452215,0.796037296037296
15m_SS_EGF=0.1+I=0.1,10000.0,0.723815034965035,0.03468903844743263,0.6177156177156177,0.6981351981351981,0.7226107226107226,0.7482517482517482,0.8344988344988346
60m_AUC_EGF=1+I=1,10000.0,0.7570574592074593,0.03421618303484845,0.6398601398601399,0.7319347319347319,0.7564102564102564,0.7797202797202797,0.8822843822843823
30m_SS_EGF=0.001+I=100,10000.0,0.708160372960373,0.038172897089851825,0.5745920745920746,0.6841491841491841,0.7074592074592074,0.7307692307692307,0.837995337995338
15m_SS_EGF=10+I=0.1,10000.0,0.7070306526806528,0.03609952861185745,0.585081585081585,0.6806526806526807,0.7062937062937062,0.7296037296037297,0.8461538461538461
15m_AUC_EGF=1+I=100,10000.0,0.7894902097902097,0.02928073742216519,0.6958041958041958,0.7703962703962703,0.7913752913752914,0.8100233100233101,0.8834498834498834
