,count,mean,std,min,25%,50%,75%,max
60m_AUC_I=1,10000.0,0.6531232142857145,0.008851514795160505,0.5833333333333334,0.6547619047619048,0.6547619047619048,0.6547619047619048,0.6726190476190477
240m_AUC_I=800,10000.0,0.6479565476190478,0.0062180995338996445,0.6071428571428571,0.6488095238095238,0.6488095238095238,0.6488095238095238,0.6666666666666666
120m_AUC_I=400,10000.0,0.6598601190476191,0.006219075739230253,0.6190476190476191,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6785714285714286
300m_AUC_I=10,10000.0,0.6531232142857145,0.008851514795160505,0.5833333333333334,0.6547619047619048,0.6547619047619048,0.6547619047619048,0.6726190476190477
240m_SS_I=50,10000.0,0.7126482142857142,0.008848131604885373,0.6428571428571429,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7321428571428571
60m_SS_I=800,10000.0,0.6598601190476191,0.006219075739230253,0.6190476190476191,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6785714285714286
300m_AUC_I=20,10000.0,0.6531232142857145,0.008851514795160505,0.5833333333333334,0.6547619047619048,0.6547619047619048,0.6547619047619048,0.6726190476190477
120m_AUC_I=200,10000.0,0.6598601190476191,0.006219075739230253,0.6190476190476191,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6785714285714286
180m_AUC_I=50,10000.0,0.6650279761904762,0.008851514795160493,0.5952380952380952,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6845238095238095
60m_AUC_I=20,10000.0,0.6650279761904762,0.008851514795160493,0.5952380952380952,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6845238095238095
180m_AUC_I=100,10000.0,0.6535517857142858,0.007256335007324753,0.6071428571428571,0.6547619047619048,0.6547619047619048,0.6547619047619048,0.6726190476190477
120m_AUC_I=800,10000.0,0.6598601190476191,0.006219075739230253,0.6190476190476191,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6785714285714286
180m_AUC_I=1,10000.0,0.7245517857142859,0.0088515147951605,0.6547619047619048,0.7261904761904762,0.7261904761904762,0.7261904761904762,0.7440476190476191
120m_AUC_I=20,10000.0,0.6590755952380954,0.0088515147951605,0.5892857142857143,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6785714285714286
300m_AUC_I=100,10000.0,0.6534601190476191,0.007694099732687907,0.5952380952380952,0.6547619047619048,0.6547619047619048,0.6547619047619048,0.6726190476190477
60m_AUC_I=800,10000.0,0.6598601190476191,0.006219075739230253,0.6190476190476191,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6785714285714286
300m_AUC_I=50,10000.0,0.6590755952380954,0.0088515147951605,0.5892857142857143,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6785714285714286
180m_AUC_I=200,10000.0,0.6479565476190478,0.0062180995338996445,0.6071428571428571,0.6488095238095238,0.6488095238095238,0.6488095238095238,0.6666666666666666
180m_AUC_I=800,10000.0,0.6539077380952382,0.006219075739230256,0.6130952380952381,0.6547619047619048,0.6547619047619048,0.6547619047619048,0.6726190476190477
