,MOLINELLI_2013
510,0.5614973262032086
511,0.5632798573975044
512,0.035650623885918005
513,0.012477718360071301
514,0.6042780748663101
515,0.25846702317290554
516,0.0017825311942959
517,0.6274509803921569
518,0.28520499108734404
519,0.0196078431372549
520,0.25846702317290554
521,0.0784313725490196
522,0.6862745098039216
523,0.6916221033868093
524,0.0196078431372549
525,0.0570409982174688
526,0.0481283422459893
527,0.035650623885918005
528,0.6238859180035651
529,0.5846702317290553
530,0.6345811051693404
531,0.6024955436720143
532,0.008912655971479501
533,0.2816399286987522
534,0.6648841354723708
535,0.6684491978609626
536,0.6274509803921569
537,0.6720142602495544
538,0.2798573975044563
539,0.6399286987522281
540,0.30124777183600715
541,0.6203208556149733
542,0.0748663101604278
543,0.6096256684491979
544,0.5632798573975044
545,0.044563279857397504
546,0.5864527629233511
547,0.5864527629233511
548,0.661319073083779
549,0.25668449197860965
550,0.28698752228163993
551,0.24777183600713013
552,0.30124777183600715
553,0.64349376114082
554,0.5846702317290553
555,0.0106951871657754
556,0.0338680926916221
557,0.30124777183600715
558,0.7058823529411765
559,0.2798573975044563
560,0.30124777183600715
561,0.6381461675579323
562,0.0035650623885918
563,0.023172905525846704
564,0.7058823529411765
565,0.0196078431372549
566,0.64349376114082
567,0.5935828877005348
568,0.3226381461675579
569,0.035650623885918005
570,0.6345811051693404
571,0.6042780748663101
572,0.6007130124777184
573,0.6185383244206774
574,0.6577540106951871
575,0.6149732620320856
576,0.6541889483065954
577,0.06951871657754011
578,0.6238859180035651
579,0.6363636363636364
580,0.28698752228163993
581,0.2994652406417112
582,0.6149732620320856
583,0.6399286987522281
584,0.32976827094474154
585,0.5971479500891266
586,0.5721925133689839
587,0.6060606060606061
588,0.5989304812834224
589,0.6078431372549019
590,0.27807486631016043
591,0.035650623885918005
592,0.2727272727272727
593,0.07308377896613191
594,0.661319073083779
595,0.6417112299465241
596,0.30124777183600715
597,0.06060606060606061
598,0.0196078431372549
599,0.6452762923351159
600,0.0196078431372549
601,0.0035650623885918
602,0.6720142602495544
603,0.6078431372549019
604,0.30124777183600715
605,0.5614973262032086
606,0.32976827094474154
607,0.7040998217468806
608,0.33511586452762926
609,0.30303030303030304
610,0.6149732620320856
611,0.64349376114082
612,0.5935828877005348
613,0.5953654188948306
614,0.0196078431372549
615,0.6417112299465241
616,0.27807486631016043
617,0.26559714795008915
618,0.6292335115864528
619,0.053475935828877004
620,0.32798573975044565
621,0.6399286987522281
622,0.6631016042780749
623,0.6951871657754011
624,0.6310160427807486
625,0.2798573975044563
626,0.28698752228163993
627,0.0196078431372549
628,0.6951871657754011
629,0.5650623885918004
630,0.6203208556149733
631,0.0481283422459893
632,0.5757575757575758
633,0.5561497326203209
634,0.012477718360071301
635,0.6256684491978609
636,0.058823529411764705
637,0.5828877005347594
638,0.5757575757575758
639,0.0213903743315508
640,0.0338680926916221
641,0.6844919786096256
642,0.6506238859180036
643,0.27807486631016043
644,0.0338680926916221
645,0.3226381461675579
646,0.058823529411764705
647,0.0213903743315508
648,0.6221033868092691
649,0.7076648841354723
650,0.7058823529411765
651,0.661319073083779
652,0.0392156862745098
653,0.6310160427807486
654,0.27629233511586454
655,0.6595365418894831
656,0.023172905525846704
657,0.0196078431372549
658,0.12121212121212122
659,0.6720142602495544
660,0.2887700534759358
661,0.30124777183600715
662,0.6042780748663101
663,0.6185383244206774
664,0.27807486631016043
665,0.049910873440285206
666,0.0106951871657754
667,0.26916221033868093
668,0.661319073083779
669,0.6702317290552585
670,0.23707664884135474
671,0.6898395721925134
672,0.012477718360071301
673,0.6577540106951871
674,0.27450980392156865
675,0.23707664884135474
676,0.6292335115864528
677,0.21390374331550802
678,0.6399286987522281
679,0.058823529411764705
680,0.035650623885918005
681,0.6274509803921569
682,0.25846702317290554
683,0.24777183600713013
684,0.03208556149732621
685,0.6631016042780749
686,0.6274509803921569
687,0.5864527629233511
688,0.0855614973262032
689,0.0659536541889483
690,0.023172905525846704
691,0.5864527629233511
692,0.0017825311942959
693,0.6327985739750446
694,0.012477718360071301
695,0.6524064171122995
696,0.6274509803921569
697,0.023172905525846704
698,0.6399286987522281
699,0.6541889483065954
700,0.23707664884135474
701,0.6684491978609626
702,0.012477718360071301
703,0.5650623885918004
704,0.0196078431372549
705,0.5418894830659536
706,0.0481283422459893
707,0.6559714795008913
708,0.5739750445632799
709,0.6327985739750446
710,0.6844919786096256
711,0.28520499108734404
712,0.035650623885918005
713,0.0196078431372549
714,0.6149732620320856
715,0.023172905525846704
716,0.6577540106951871
717,0.06417112299465241
718,0.6203208556149733
719,0.012477718360071301
720,0.6809269162210339
721,0.0570409982174688
722,0.030303030303030304
723,0.6363636363636364
724,0.044563279857397504
725,0.27807486631016043
726,0.04634581105169341
727,0.6167557932263814
728,0.012477718360071301
729,0.696969696969697
730,0.5935828877005348
731,0.6720142602495544
732,0.3226381461675579
733,0.09269162210338681
734,0.0196078431372549
735,0.0338680926916221
736,0.6844919786096256
737,0.6488413547237076
738,0.058823529411764705
739,0.6310160427807486
740,0.6684491978609626
741,0.33511586452762926
742,0.6773618538324421
743,0.6506238859180036
744,0.6844919786096256
745,0.0017825311942959
746,0.2816399286987522
747,0.6809269162210339
748,0.0427807486631016
749,0.6577540106951871
750,0.6292335115864528
751,0.6577540106951871
752,0.2549019607843137
753,0.6274509803921569
754,0.0196078431372549
755,0.6399286987522281
756,0.2798573975044563
757,0.5882352941176471
758,0.0659536541889483
759,0.6541889483065954
760,0.25668449197860965
761,0.26916221033868093
762,0.7076648841354723
763,0.6274509803921569
764,0.6755793226381461
765,0.6702317290552585
766,0.6648841354723708
767,0.3065953654188948
768,0.0855614973262032
769,0.6203208556149733
770,0.0035650623885918
771,0.024955436720142603
772,0.29233511586452765
773,0.30303030303030304
774,0.2798573975044563
775,0.058823529411764705
776,0.6381461675579323
777,0.0196078431372549
778,0.6524064171122995
779,0.6042780748663101
780,0.6827094474153298
781,0.26559714795008915
782,0.012477718360071301
783,0.03208556149732621
784,0.6292335115864528
785,0.0196078431372549
786,0.6007130124777184
787,0.11229946524064172
788,0.5614973262032086
789,0.1711229946524064
790,0.0196078431372549
791,0.0106951871657754
792,0.044563279857397504
793,0.5989304812834224
794,0.035650623885918005
795,0.07308377896613191
796,0.30303030303030304
797,0.32976827094474154
798,0.6131907308377896
799,0.0035650623885918
800,0.0427807486631016
801,0.6720142602495544
802,0.024955436720142603
803,0.6934046345811051
804,0.31016042780748665
805,0.044563279857397504
806,0.5953654188948306
807,0.25846702317290554
808,0.6274509803921569
809,0.27807486631016043
810,0.012477718360071301
811,0.023172905525846704
812,0.023172905525846704
813,0.6327985739750446
814,0.6078431372549019
815,0.6060606060606061
816,0.6577540106951871
817,0.6007130124777184
818,0.6310160427807486
819,0.012477718360071301
820,0.7183600713012478
821,0.2816399286987522
822,0.714795008912656
823,0.6470588235294118
824,0.0338680926916221
825,0.6167557932263814
826,0.6363636363636364
827,0.30303030303030304
828,0.0196078431372549
829,0.023172905525846704
830,0.6452762923351159
831,0.23885918003565063
832,0.2798573975044563
833,0.2905525846702317
834,0.0784313725490196
835,0.0677361853832442
836,0.6631016042780749
837,0.5846702317290553
838,0.2531194295900178
839,0.6631016042780749
840,0.23707664884135474
841,0.6078431372549019
842,0.03208556149732621
843,0.0196078431372549
844,0.5989304812834224
845,0.2281639928698752
846,0.6916221033868093
847,0.07308377896613191
848,0.661319073083779
849,0.6720142602495544
850,0.0338680926916221
851,0.32976827094474154
852,0.23707664884135474
853,0.6666666666666666
854,0.06060606060606061
855,0.0570409982174688
856,0.25846702317290554
857,0.0659536541889483
858,0.5668449197860963
859,0.6648841354723708
860,0.6292335115864528
861,0.661319073083779
862,0.6078431372549019
863,0.0196078431372549
864,0.5846702317290553
865,0.023172905525846704
866,0.023172905525846704
867,0.023172905525846704
868,0.6131907308377896
869,0.5971479500891266
870,0.035650623885918005
871,0.6203208556149733
872,0.5418894830659536
873,0.5811051693404634
874,0.0196078431372549
875,0.6631016042780749
876,0.6096256684491979
877,0.030303030303030304
878,0.5811051693404634
879,0.044563279857397504
880,0.3226381461675579
881,0.6720142602495544
882,0.25846702317290554
883,0.6203208556149733
884,0.5811051693404634
885,0.0213903743315508
886,0.23707664884135474
887,0.5597147950089126
888,0.27807486631016043
889,0.6898395721925134
890,0.6595365418894831
891,0.6595365418894831
892,0.6203208556149733
893,0.044563279857397504
894,0.0570409982174688
895,0.023172905525846704
896,0.28698752228163993
897,0.6488413547237076
898,0.0338680926916221
899,0.6167557932263814
900,0.5935828877005348
901,0.28698752228163993
902,0.5900178253119429
903,0.33511586452762926
904,0.23707664884135474
905,0.3172905525846702
906,0.0106951871657754
907,0.6167557932263814
908,0.6238859180035651
909,0.5632798573975044
910,0.012477718360071301
911,0.3048128342245989
912,0.0427807486631016
913,0.6524064171122995
914,0.22281639928698752
915,0.6648841354723708
916,0.023172905525846704
917,0.0427807486631016
918,0.05525846702317291
919,0.6167557932263814
920,0.6470588235294118
921,0.024955436720142603
922,0.023172905525846704
923,0.5864527629233511
924,0.0106951871657754
925,0.0338680926916221
926,0.30124777183600715
927,0.08199643493761141
928,0.30303030303030304
929,0.26559714795008915
930,0.32976827094474154
931,0.6880570409982175
932,0.30303030303030304
933,0.6559714795008913
934,0.6310160427807486
935,0.29590017825311943
936,0.6310160427807486
937,0.3226381461675579
938,0.6024955436720143
939,0.5721925133689839
940,0.28698752228163993
941,0.661319073083779
942,0.6720142602495544
943,0.6916221033868093
944,0.0427807486631016
945,0.6221033868092691
946,0.2887700534759358
947,0.3226381461675579
948,0.6417112299465241
949,0.18716577540106952
950,0.6256684491978609
951,0.6951871657754011
952,0.5811051693404634
953,0.0213903743315508
954,0.0427807486631016
955,0.6631016042780749
956,0.0106951871657754
957,0.6470588235294118
958,0.5757575757575758
959,0.6060606060606061
960,0.023172905525846704
961,0.023172905525846704
962,0.24777183600713013
963,0.28698752228163993
964,0.6880570409982175
965,0.3226381461675579
966,0.0196078431372549
967,0.2798573975044563
968,0.08021390374331551
969,0.25846702317290554
970,0.0106951871657754
971,0.0213903743315508
972,0.0570409982174688
973,0.012477718360071301
974,0.5882352941176471
975,0.6452762923351159
976,0.6702317290552585
977,0.3137254901960784
978,0.6042780748663101
979,0.6809269162210339
980,0.058823529411764705
981,0.0338680926916221
982,0.6559714795008913
983,0.6862745098039216
984,0.058823529411764705
985,0.6131907308377896
986,0.5882352941176471
987,0.5864527629233511
988,0.03208556149732621
989,0.0338680926916221
990,0.6524064171122995
991,0.31194295900178254
992,0.32976827094474154
993,0.5775401069518716
994,0.1889483065953654
995,0.5418894830659536
996,0.6827094474153298
997,0.6221033868092691
998,0.7112299465240641
999,0.5846702317290553
1000,0.6773618538324421
1001,0.2798573975044563
1002,0.0196078431372549
1003,0.5811051693404634
1004,0.32976827094474154
1005,0.6577540106951871
1006,0.5632798573975044
1007,0.6827094474153298
1008,0.5418894830659536
1009,0.6666666666666666
1010,0.6844919786096256
1011,0.5739750445632799
1012,0.023172905525846704
1013,0.2798573975044563
1014,0.6506238859180036
1015,0.23707664884135474
1016,0.6221033868092691
1017,0.6203208556149733
1018,0.0142602495543672
1019,0.2905525846702317
1020,0.5508021390374331
1021,0.030303030303030304
1022,0.6666666666666666
1023,0.19607843137254902
1024,0.32976827094474154
1025,0.6809269162210339
1026,0.6631016042780749
1027,0.10695187165775401
1028,0.2976827094474153
1029,0.06060606060606061
1030,0.661319073083779
1031,0.6470588235294118
1032,0.008912655971479501
1033,0.008912655971479501
1034,0.6898395721925134
1035,0.0196078431372549
1036,0.035650623885918005
1037,0.26559714795008915
1038,0.07308377896613191
1039,0.11586452762923351
1040,0.6399286987522281
1041,0.6880570409982175
1042,0.0196078431372549
1043,0.5739750445632799
1044,0.6060606060606061
1045,0.6167557932263814
1046,0.2798573975044563
1047,0.0213903743315508
1048,0.024955436720142603
1049,0.0338680926916221
1050,0.31194295900178254
1051,0.5811051693404634
1052,0.26559714795008915
1053,0.0213903743315508
1054,0.0196078431372549
1055,0.7058823529411765
1056,0.6666666666666666
1057,0.0213903743315508
1058,0.23885918003565063
1059,0.30124777183600715
1060,0.6470588235294118
1061,0.5775401069518716
1062,0.64349376114082
1063,0.0427807486631016
1064,0.6470588235294118
1065,0.012477718360071301
1066,0.2798573975044563
1067,0.08021390374331551
1068,0.6399286987522281
1069,0.6452762923351159
1070,0.035650623885918005
1071,0.6524064171122995
1072,0.12121212121212122
1073,0.6310160427807486
1074,0.6648841354723708
1075,0.23707664884135474
1076,0.5525846702317291
1077,0.6809269162210339
1078,0.661319073083779
1079,0.10160427807486631
1080,0.6238859180035651
1081,0.679144385026738
1082,0.024955436720142603
1083,0.0196078431372549
1084,0.2798573975044563
1085,0.0784313725490196
1086,0.5632798573975044
1087,0.6203208556149733
1088,0.3226381461675579
1089,0.6862745098039216
1090,0.6363636363636364
1091,0.012477718360071301
1092,0.23707664884135474
1093,0.30124777183600715
1094,0.6238859180035651
1095,0.3083778966131907
1096,0.6595365418894831
1097,0.6238859180035651
1098,0.0035650623885918
1099,0.3065953654188948
1100,0.3048128342245989
1101,0.2816399286987522
1102,0.64349376114082
1103,0.0873440285204991
1104,0.0338680926916221
1105,0.6417112299465241
1106,0.29590017825311943
1107,0.0196078431372549
1108,0.012477718360071301
1109,0.24242424242424243
1110,0.6292335115864528
1111,0.06951871657754011
1112,0.030303030303030304
1113,0.7040998217468806
1114,0.6078431372549019
1115,0.6951871657754011
1116,0.035650623885918005
1117,0.5864527629233511
1118,0.0196078431372549
1119,0.2709447415329768
1120,0.6737967914438503
1121,0.0766488413547237
1122,0.31016042780748665
1123,0.6238859180035651
1124,0.030303030303030304
1125,0.28698752228163993
1126,0.29590017825311943
1127,0.0570409982174688
1128,0.661319073083779
1129,0.5989304812834224
1130,0.3226381461675579
1131,0.23707664884135474
1132,0.06060606060606061
1133,0.6310160427807486
1134,0.1354723707664884
1135,0.0427807486631016
1136,0.5971479500891266
1137,0.07308377896613191
1138,0.2816399286987522
1139,0.6203208556149733
1140,0.7130124777183601
1141,0.6203208556149733
1142,0.6274509803921569
1143,0.6488413547237076
1144,0.6720142602495544
1145,0.3083778966131907
1146,0.024955436720142603
1147,0.5864527629233511
1148,0.0196078431372549
1149,0.0196078431372549
1150,0.6114081996434938
1151,0.024955436720142603
1152,0.0196078431372549
1153,0.012477718360071301
1154,0.06060606060606061
1155,0.6934046345811051
1156,0.7094474153297683
1157,0.25846702317290554
1158,0.0338680926916221
1159,0.035650623885918005
1160,0.012477718360071301
1161,0.06060606060606061
1162,0.23707664884135474
1163,0.035650623885918005
1164,0.6631016042780749
1165,0.5846702317290553
1166,0.024955436720142603
1167,0.28520499108734404
1168,0.6363636363636364
1169,0.23172905525846701
1170,0.2798573975044563
1171,0.6114081996434938
1172,0.012477718360071301
1173,0.0196078431372549
1174,0.023172905525846704
1175,0.7183600713012478
1176,0.5418894830659536
1177,0.5811051693404634
1178,0.14260249554367202
1179,0.0766488413547237
1180,0.6506238859180036
1181,0.5953654188948306
1182,0.6221033868092691
1183,0.6185383244206774
1184,0.030303030303030304
1185,0.012477718360071301
1186,0.6737967914438503
1187,0.23707664884135474
1188,0.6345811051693404
1189,0.0766488413547237
1190,0.6327985739750446
1191,0.09090909090909091
1192,0.6399286987522281
1193,0.7076648841354723
1194,0.6417112299465241
1195,0.5882352941176471
1196,0.044563279857397504
1197,0.6755793226381461
1198,0.2976827094474153
1199,0.023172905525846704
1200,0.012477718360071301
1201,0.3333333333333333
1202,0.023172905525846704
1203,0.6203208556149733
1204,0.6292335115864528
1205,0.0570409982174688
1206,0.5686274509803921
1207,0.012477718360071301
1208,0.0196078431372549
1209,0.06417112299465241
1210,0.012477718360071301
1211,0.0338680926916221
1212,0.5846702317290553
1213,0.6221033868092691
1214,0.6702317290552585
1215,0.6238859180035651
1216,0.6131907308377896
1217,0.26559714795008915
1218,0.24955436720142601
1219,0.6363636363636364
1220,0.10160427807486631
1221,0.024955436720142603
1222,0.6916221033868093
1223,0.07308377896613191
1224,0.6399286987522281
1225,0.0196078431372549
1226,0.6167557932263814
1227,0.31016042780748665
1228,0.0017825311942959
1229,0.6256684491978609
1230,0.012477718360071301
1231,0.6327985739750446
1232,0.012477718360071301
1233,0.3226381461675579
1234,0.6559714795008913
1235,0.0196078431372549
1236,0.6666666666666666
1237,0.30303030303030304
1238,0.5294117647058824
1239,0.30303030303030304
1240,0.5561497326203209
1241,0.09982174688057041
1242,0.6363636363636364
1243,0.6381461675579323
1244,0.2798573975044563
1245,0.5418894830659536
1246,0.6363636363636364
1247,0.2798573975044563
1248,0.0427807486631016
1249,0.5989304812834224
