,count,mean,std,min,25%,50%,75%,max
16h_AUC_TNF=2,10000.0,0.7389808641975308,0.021090059985293418,0.6728395061728395,0.7253086419753086,0.7376543209876543,0.7530864197530864,0.8117283950617284
8h_AUC_TNF=2,10000.0,0.7409135802469136,0.020578461417966914,0.6759259259259259,0.7253086419753086,0.7407407407407407,0.7561728395061729,0.808641975308642
1h_AUC_TNF=20,10000.0,0.6796783950617284,0.01741501620478473,0.6172839506172839,0.6666666666666666,0.6790123456790124,0.691358024691358,0.7438271604938271
4h_AUC_TNF=0.02,10000.0,0.6898172839506174,0.026069914300871994,0.6141975308641975,0.6697530864197531,0.6882716049382716,0.7067901234567902,0.7932098765432098
1h_SS_TNF=0.2,10000.0,0.6464907407407409,0.022411595306867337,0.5833333333333334,0.6296296296296297,0.6450617283950617,0.6604938271604939,0.7283950617283951
4h_SS_TNF=20,10000.0,0.6885703703703704,0.01875627283991996,0.6327160493827161,0.6759259259259259,0.6882716049382716,0.7006172839506173,0.7530864197530864
1h_AUC_TNF=0.02,10000.0,0.654832098765432,0.021930359026454398,0.5864197530864198,0.6388888888888888,0.654320987654321,0.6697530864197531,0.7345679012345679
8h_AUC_TNF=200,10000.0,0.7008037037037038,0.01854174491901707,0.6419753086419753,0.6882716049382716,0.7006172839506173,0.7129629629629629,0.7685185185185185
4h_SS_TNF=2,10000.0,0.7269564814814815,0.023487034127810936,0.6450617283950617,0.7098765432098766,0.7253086419753086,0.7438271604938271,0.8024691358024691
8h_SS_TNF=2,10000.0,0.7130311728395061,0.02520992552199943,0.6327160493827161,0.6944444444444444,0.7129629629629629,0.7314814814814815,0.7962962962962963
2h_SS_TNF=20,10000.0,0.6340944444444443,0.020139783193008933,0.5709876543209876,0.6203703703703703,0.6327160493827161,0.6481481481481481,0.7037037037037037
2h_AUC_TNF=0.2,10000.0,0.6494212962962963,0.019495800723250883,0.5864197530864198,0.6358024691358025,0.6481481481481481,0.6635802469135802,0.7222222222222222
4h_AUC_TNF=2,10000.0,0.7384694444444445,0.023286059019121876,0.6635802469135802,0.7222222222222222,0.7376543209876543,0.7530864197530864,0.8117283950617284
2h_SS_TNF=0.02,10000.0,0.6293308641975309,0.020764829324260298,0.5709876543209876,0.6141975308641975,0.6296296296296297,0.6450617283950617,0.6975308641975309
16h_AUC_TNF=200,10000.0,0.7363206790123457,0.02291131938279556,0.6604938271604939,0.7191358024691358,0.7345679012345679,0.7530864197530864,0.8117283950617284
4h_AUC_TNF=0.2,10000.0,0.6585348765432099,0.02200968779265901,0.5925925925925926,0.6450617283950617,0.6574074074074074,0.6728395061728395,0.7376543209876543
2h_AUC_TNF=0.02,10000.0,0.6723657407407407,0.026649513142435494,0.595679012345679,0.654320987654321,0.6697530864197531,0.691358024691358,0.7808641975308642
1h_SS_TNF=2,10000.0,0.6753518518518519,0.01927792337918628,0.6080246913580247,0.6604938271604939,0.6759259259259259,0.6882716049382716,0.7469135802469136
2h_AUC_TNF=2,10000.0,0.6936648148148148,0.023849371603389846,0.6111111111111112,0.6759259259259259,0.6944444444444444,0.7098765432098766,0.7777777777777778
8h_SS_TNF=0.02,10000.0,0.6941070987654321,0.020067468534951796,0.6203703703703703,0.6790123456790124,0.6944444444444444,0.7067901234567902,0.7654320987654321
4h_SS_TNF=200,10000.0,0.6947138888888889,0.02221387420699835,0.6296296296296297,0.6790123456790124,0.6944444444444444,0.7098765432098766,0.7716049382716049
2h_SS_TNF=200,10000.0,0.6561966049382716,0.02220133083648872,0.595679012345679,0.6388888888888888,0.654320987654321,0.6728395061728395,0.7314814814814815
8h_AUC_TNF=0.02,10000.0,0.6899311728395061,0.02105871097597169,0.6265432098765432,0.6759259259259259,0.6882716049382716,0.7037037037037037,0.7592592592592593
8h_AUC_TNF=20,10000.0,0.6922169753086419,0.018674372440137334,0.6388888888888888,0.6790123456790124,0.691358024691358,0.7037037037037037,0.7685185185185185
16h_SS_TNF=0.02,10000.0,0.7149805555555556,0.022140350335966574,0.6358024691358025,0.7006172839506173,0.7160493827160493,0.7314814814814815,0.7962962962962963
8h_SS_TNF=20,10000.0,0.6896015432098765,0.022373516189042552,0.6234567901234568,0.6728395061728395,0.6882716049382716,0.7037037037037037,0.7654320987654321
8h_SS_TNF=0.2,10000.0,0.6586583333333333,0.021632641956785752,0.5864197530864198,0.6450617283950617,0.6574074074074074,0.6728395061728395,0.7345679012345679
1h_SS_TNF=0.02,10000.0,0.6281657407407407,0.021192728644596863,0.5679012345679012,0.6141975308641975,0.6265432098765432,0.6419753086419753,0.6975308641975309
16h_AUC_TNF=0.2,10000.0,0.7290765432098766,0.022477391114879237,0.6574074074074074,0.7129629629629629,0.7283950617283951,0.7438271604938271,0.808641975308642
2h_AUC_TNF=200,10000.0,0.6900234567901236,0.02045256086796062,0.6203703703703703,0.6759259259259259,0.6882716049382716,0.7037037037037037,0.7592592592592593
1h_SS_TNF=200,10000.0,0.6568222222222223,0.019886749608191624,0.6018518518518519,0.6419753086419753,0.6574074074074074,0.6697530864197531,0.7314814814814815
16h_SS_TNF=200,10000.0,0.7269419753086419,0.02178770372084383,0.6512345679012346,0.7129629629629629,0.7253086419753086,0.7407407407407407,0.7962962962962963
2h_SS_TNF=2,10000.0,0.6735654320987654,0.018624880364023304,0.6234567901234568,0.6604938271604939,0.6728395061728395,0.6882716049382716,0.7376543209876543
1h_AUC_TNF=2,10000.0,0.6924021604938272,0.023362665044308086,0.6141975308641975,0.6759259259259259,0.691358024691358,0.7098765432098766,0.7685185185185185
16h_SS_TNF=2,10000.0,0.7108246913580246,0.02229447400468811,0.6358024691358025,0.6967592592592593,0.7098765432098766,0.7253086419753086,0.8024691358024691
1h_AUC_TNF=200,10000.0,0.6683901234567902,0.019689969402721764,0.6018518518518519,0.654320987654321,0.6697530864197531,0.6820987654320988,0.7314814814814815
