,MOLINELLI_2013
253,0.6631016042780749
254,0.6452762923351159
255,0.6737967914438503
256,0.6702317290552585
257,0.6060606060606061
258,0.6541889483065954
259,0.6345811051693404
260,0.6292335115864528
261,0.6203208556149733
262,0.661319073083779
263,0.6256684491978609
264,0.6060606060606061
265,0.6506238859180036
266,0.6666666666666666
267,0.64349376114082
268,0.6131907308377896
269,0.6595365418894831
270,0.6274509803921569
271,0.6078431372549019
272,0.6221033868092691
273,0.6737967914438503
274,0.6381461675579323
275,0.6773618538324421
276,0.6559714795008913
277,0.6310160427807486
278,0.6399286987522281
279,0.6203208556149733
280,0.6310160427807486
281,0.6470588235294118
282,0.6809269162210339
283,0.6417112299465241
284,0.6577540106951871
285,0.6648841354723708
286,0.6060606060606061
287,0.6096256684491979
288,0.6042780748663101
289,0.6559714795008913
290,0.6666666666666666
291,0.6470588235294118
292,0.6951871657754011
293,0.661319073083779
294,0.6345811051693404
295,0.6131907308377896
296,0.661319073083779
297,0.6238859180035651
298,0.6221033868092691
299,0.6559714795008913
300,0.6559714795008913
301,0.6327985739750446
302,0.5882352941176471
303,0.6292335115864528
304,0.6221033868092691
305,0.679144385026738
306,0.6737967914438503
307,0.6488413547237076
308,0.6541889483065954
309,0.6506238859180036
310,0.64349376114082
311,0.6327985739750446
312,0.6452762923351159
313,0.6149732620320856
314,0.6470588235294118
315,0.6631016042780749
316,0.6488413547237076
317,0.6238859180035651
318,0.6327985739750446
319,0.5935828877005348
320,0.661319073083779
321,0.6381461675579323
322,0.6880570409982175
323,0.6363636363636364
324,0.6488413547237076
325,0.6684491978609626
326,0.6024955436720143
327,0.6114081996434938
328,0.661319073083779
329,0.6488413547237076
330,0.6238859180035651
331,0.6524064171122995
332,0.6096256684491979
333,0.6648841354723708
334,0.6203208556149733
335,0.7076648841354723
336,0.6720142602495544
337,0.6844919786096256
338,0.6149732620320856
339,0.6737967914438503
340,0.5882352941176471
341,0.6185383244206774
342,0.6524064171122995
343,0.5918003565062389
344,0.6737967914438503
345,0.6827094474153298
346,0.6684491978609626
347,0.6648841354723708
348,0.6238859180035651
349,0.6292335115864528
350,0.5989304812834224
351,0.6631016042780749
352,0.661319073083779
353,0.6310160427807486
354,0.6755793226381461
355,0.6399286987522281
356,0.6702317290552585
357,0.679144385026738
358,0.6024955436720143
359,0.6916221033868093
360,0.6452762923351159
361,0.6720142602495544
362,0.6524064171122995
363,0.6292335115864528
364,0.6114081996434938
365,0.6310160427807486
366,0.6185383244206774
367,0.6898395721925134
368,0.6631016042780749
369,0.6595365418894831
370,0.6506238859180036
371,0.6203208556149733
372,0.64349376114082
373,0.6345811051693404
374,0.6684491978609626
375,0.5971479500891266
376,0.6221033868092691
377,0.6666666666666666
378,0.6506238859180036
379,0.6185383244206774
380,0.6221033868092691
381,0.6737967914438503
