,count,mean,std,min,25%,50%,75%,max
1h_AUC_TNF=0.2,10000.0,0.6454407407407406,0.02166183997198844,0.5648148148148148,0.6296296296296297,0.6450617283950617,0.6604938271604939,0.7191358024691358
8h_AUC_TNF=2,10000.0,0.7317435185185184,0.0240057874355494,0.6419753086419753,0.7160493827160493,0.7314814814814815,0.7469135802469136,0.8179012345679012
16h_AUC_TNF=200,10000.0,0.7276475308641975,0.0269061000856862,0.6450617283950617,0.7098765432098766,0.7253086419753086,0.7469135802469136,0.8271604938271605
2h_SS_TNF=200,10000.0,0.6505589506172841,0.024919872697356196,0.5895061728395061,0.6327160493827161,0.6481481481481481,0.6697530864197531,0.7345679012345679
2h_AUC_TNF=200,10000.0,0.6849891975308642,0.02357824787119248,0.6111111111111112,0.6666666666666666,0.6851851851851852,0.7006172839506173,0.7746913580246914
16h_SS_TNF=2,10000.0,0.7017351851851852,0.025868733960798165,0.6203703703703703,0.6851851851851852,0.7006172839506173,0.7191358024691358,0.7993827160493827
1h_AUC_TNF=20,10000.0,0.6762533950617284,0.020744910764946688,0.6141975308641975,0.6604938271604939,0.6759259259259259,0.691358024691358,0.75
16h_SS_TNF=0.02,10000.0,0.7066348765432099,0.02601565799293134,0.6265432098765432,0.6882716049382716,0.7067901234567902,0.7253086419753086,0.7962962962962963
2h_SS_TNF=2,10000.0,0.6679206790123456,0.022181672839827585,0.5987654320987654,0.6512345679012346,0.6666666666666666,0.6851851851851852,0.7407407407407407
1h_SS_TNF=0.02,10000.0,0.6227546296296296,0.02462787187040555,0.5524691358024691,0.6049382716049383,0.6203703703703703,0.6388888888888888,0.7037037037037037
16h_AUC_TNF=0.2,10000.0,0.7212854938271605,0.02638581967199956,0.6419753086419753,0.7037037037037037,0.7191358024691358,0.7376543209876543,0.8148148148148148
8h_SS_TNF=0.02,10000.0,0.6876037037037036,0.023742872246606143,0.6141975308641975,0.6697530864197531,0.6882716049382716,0.7037037037037037,0.7685185185185185
4h_AUC_TNF=0.02,10000.0,0.6873043209876544,0.030406590069836453,0.5925925925925926,0.6635802469135802,0.6851851851851852,0.7067901234567902,0.7901234567901234
16h_AUC_TNF=0.02,10000.0,0.7110567901234568,0.02579034814747659,0.6327160493827161,0.691358024691358,0.7098765432098766,0.7283950617283951,0.8024691358024691
2h_AUC_TNF=0.02,10000.0,0.6712425925925927,0.03151667188844621,0.5771604938271605,0.6481481481481481,0.6697530864197531,0.691358024691358,0.7901234567901234
8h_AUC_TNF=200,10000.0,0.6941141975308642,0.021343464742388133,0.6358024691358025,0.6790123456790124,0.691358024691358,0.7067901234567902,0.7777777777777778
1h_SS_TNF=2,10000.0,0.6679240740740741,0.022614506061083724,0.5895061728395061,0.6512345679012346,0.6666666666666666,0.6851851851851852,0.75
16h_AUC_TNF=2,10000.0,0.7297635802469136,0.0245845183066956,0.6481481481481481,0.7129629629629629,0.7283950617283951,0.7469135802469136,0.8271604938271605
16h_SS_TNF=0.2,10000.0,0.7171944444444445,0.023950494124760864,0.6388888888888888,0.7006172839506173,0.7160493827160493,0.7345679012345679,0.8117283950617284
8h_AUC_TNF=20,10000.0,0.6869598765432099,0.02201313282881427,0.6172839506172839,0.6697530864197531,0.6851851851851852,0.7006172839506173,0.7777777777777778
4h_SS_TNF=0.2,10000.0,0.6382993827160494,0.023888153039783974,0.5555555555555556,0.6203703703703703,0.6358024691358025,0.654320987654321,0.7314814814814815
2h_AUC_TNF=20,10000.0,0.6773941358024691,0.02586085126210683,0.6111111111111112,0.6574074074074074,0.6759259259259259,0.6944444444444444,0.7777777777777778
4h_AUC_TNF=0.2,10000.0,0.6522885802469136,0.025014712648858545,0.5648148148148148,0.6358024691358025,0.6512345679012346,0.6697530864197531,0.7376543209876543
1h_SS_TNF=20,10000.0,0.6645601851851851,0.018308378834606575,0.6111111111111112,0.6512345679012346,0.6635802469135802,0.6759259259259259,0.7376543209876543
