	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.2464821	0.17823874	-0.1147454	-0.11432405	-0.07119411099999999	-0.24605751	0.25771721	-2.6572423e-13
2	1.5843332	-0.325858	-2.1404224999999997	-2.1386783	0.38583129	-3.2415687	-0.53679478	1.2792878000000002e-08
3	-0.20893885	0.028467252999999998	0.33013162	-0.48493901	-0.072948987	-0.0091218602	0.04315419400000001	1.5633941999999998
4	-0.36099943	0.049140327000000004	0.29025692	-0.40112755	-0.073540257	-0.02078457	0.05506142	5.5164318000000005e-11
5	-0.14813665	-2.5377549	0.25951455	0.25824929	0.40402121	0.62418036	-3.2890817	2.2682967e-12
6	-0.24875555	0.03220581	0.41848246	-0.6903432	-0.093122637	-0.010030495	0.051783983	-3.3219281
7	-1.5996576999999998	0.13573053	-2.418263	-2.4153452	0.15587745	-3.5535623999999997	0.17215732	1.2818234e-08
8	-3.4428223	0.18142564	0.19420593	-0.61855495	-0.12227546	-0.2472905	0.2629607	1.5633941999999998
9	-3.5845251000000005	0.18525609	0.16661819	-0.52827394	-0.11974034	-0.24955941	0.26595821	6.0548899e-11
10	-3.4527347	-2.2682292	0.23273841	0.23155756	0.40071229	0.54341712	-3.0586967	2.2417623e-12
11	-3.4792748999999996	0.18177879	0.27354542	-0.82790123	-0.13682577	-0.24739073	0.26387764	-3.3219281
12	1.5575031000000001	-0.31681874	-2.0683371	-2.8740042000000003	0.37902932	-3.243478	-0.52473545	1.5633941999999998
13	1.5530131	-0.31519997	-2.0752291	-2.7560091	0.37883594	-3.2443102	-0.52430768	1.586092e-08
14	1.3378272	-3.0013975	-1.6550417000000002	-1.6553708999999999	0.76314582	-2.6744493	-3.7357849	1.2769497999999998e-08
15	1.5530578000000002	-0.31544583	-2.0521905	-3.1321445	0.37768082	-3.243721	-0.52252548	-3.3219281
16	-0.64817963	0.080206715	0.70225345	-1.6429913	-0.17444863	-0.032076595	0.1010362	1.5633941999999998
17	-0.39478873	-2.4867681	0.66197402	-0.15771539	0.28155372	0.6211312	-3.2426826	1.5633941999999998
18	-0.27305938	0.035224653	0.45916115	-0.79200056	-0.10284673	-0.011027915	0.056384024000000005	-1.7585339
19	-0.5767151	-2.4591379	0.60163881	-0.075222558	0.29983072	0.61636817	-3.2303252000000002	5.6676330000000006e-11
20	-0.70293852	0.083788579	0.80749839	-2.5118241	-0.20289173	-0.032983614	0.10985018	-3.3219281
21	-0.44468862	-2.4788426	0.78294863	-0.34859276	0.24033087	0.6207976	-3.2329367	-3.3219281
