	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.1303151000000002	0.19690019	-0.27375608	-0.27321922	-0.063278095	-0.49960344	0.28590387	-1.1193781e-10
2	1.6434026000000002	-0.37392846	-2.3353352000000003	-2.3323998	0.39057952	-3.2356932	-0.62211311	-1.0935601000000001e-10
3	-0.17798437	0.027543252999999997	0.28251059	-0.53626793	-0.057577269	-0.0085526475	0.041105371	1.5560232
4	-0.28479773	0.044254907	0.24621316	-0.4371926	-0.057875905	-0.017852306999999998	0.05007628	-1.3768430000000001e-08
5	-0.2797054	-2.5223588	0.44217796	0.4407331	0.36449975	1.0046373	-3.2580272999999997	-4.9774361e-11
6	-0.21067957	0.031186547000000002	0.35515432	-0.75552676	-0.072483773	-0.0094262277	0.049154483	-3.3219281
7	-1.4488866000000002	0.14667582	-2.858356	-2.8543105	0.14020196	-3.8055885000000003	0.17816069	-1.1371363e-10
8	-3.2799365	0.19988968	-0.036905306	-0.85141869	-0.09451527400000001	-0.50072868	0.29085959	1.5560232
9	-3.3630642999999996	0.20274494	-0.057574676	-0.74613931	-0.093347987	-0.50237373	0.2931035	-1.9954608e-08
10	-3.5643828	-2.2463046	0.38803623	0.38668017	0.3682345	0.84774276	-3.022932	-9.1194025e-11
11	-3.3060547999999996	0.20022506	0.019944568	-1.0777111000000001	-0.10256759	-0.50082441	0.29169164	-3.3219281
12	1.6301042	-0.36866855	-2.2799308	-3.0890942000000003	0.38694364	-3.2367957	-0.61587125	1.5560232
13	1.6282229	-0.36791956	-2.2857985	-2.9581862	0.38689416	-3.2372525000000003	-0.61567954	-1.4245826000000001e-08
14	1.2132866000000002	-3.0007666	-1.5152496000000002	-1.5143041000000002	0.72297531	-2.2929901000000004	-3.7212402	6.355249700000001e-12
15	1.6279381000000002	-0.36785525	-2.2675476000000003	-3.3530447999999997	0.38622621	-3.2369388999999997	-0.61474658	-3.3219281
16	-0.51946403	0.07494779	0.58681937	-1.7573736	-0.13318149	-0.028603273	0.09435088800000001	1.5560232
17	-0.51774348	-2.4714676	0.83788814	0.012206766	0.24600446	1.001586	-3.2117337000000004	1.5560232
18	-0.23105567	0.034120945	0.38886286	-0.86454215	-0.079780082	-0.010366198	0.05353567099999999	-1.7659049
19	-0.67476235	-2.4463531	0.77245363	0.10471108	0.26566034	0.9969628	-3.2009982999999997	-1.2906081000000001e-08
20	-0.56133103	0.078503997	0.67012958	-2.6490263	-0.15267968	-0.029504713999999998	0.1025588	-3.3219281
21	-0.56552644	-2.4635552000000005	0.95634201	-0.18427444	0.20636196	1.001254	-3.2020282000000004	-3.3219281
