	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-2.9955697	0.59001043	-1.0450071	-1.0608918999999999	-0.27288092	-1.0908387	0.90823909	1.1396883e-11
2	0.62444244	-0.21981339	-3.2143043999999996	-3.2105808999999996	0.1298991	-3.2919110000000003	-0.3924066	-1.0939702e-13
3	-0.002573149	0.0017714913000000001	0.038570127	-1.0664322	-0.0011232766	-0.00044292442000000003	0.0009114989	1.4947709999999998
4	-0.0014024125	0.0009106095599999999	0.017817752	-0.38767254	-0.0005473919200000001	-0.00026348796000000003	0.00048378807	5.2161719e-11
5	-1.4209428	-2.2620052999999998	2.4022033	2.4300415	0.1287191	2.846381	-2.6672506	-1.2200891000000001e-11
6	-0.0029173358000000003	0.0020455229	0.047110278	-1.4945217	-0.0013458673999999999	-0.00049956389	0.0010491652	-3.3219281
7	-2.6531588	0.57174128	-4.3243669	-4.3389239	-0.23795506	-4.408511	0.85863286	1.4245538000000001e-10
8	-2.9922400000000002	0.5899742	-1.0246664	-2.1495848	-0.27282174	-1.0908613	0.90779273	1.4947709999999998
9	-2.9939982999999994	0.5899942	-1.0354040999999998	-1.4633186000000002	-0.27285774	-1.0908527	0.9080281	7.018774499999999e-11
10	-4.271971400000001	-1.837495	1.7311032	1.7513915	0.2042852	1.9528671000000002	-2.2977102000000005	-1.0923044e-11
11	-2.9916150000000004	0.58996778	-1.0203309999999999	-2.5653178	-0.27281221	-1.0908638000000002	0.90770928	-3.3219281
12	0.6261361	-0.22026698	-3.2069902000000003	-4.308920099999999	0.13014554	-3.2918816	-0.3935318	1.4947709999999998
13	0.6252654	-0.22004909	-3.2110235	-3.6118094	0.13001852	-3.2918967000000006	-0.39295265	9.3161034e-11
14	0.19895135	-2.9652615	-0.4217959	-0.38462785	0.39068811	-0.44124178	-3.4384875	-1.2571366999999999e-11
15	0.62643392	-0.22033061	-3.2049621	-4.7464488	0.13018809	-3.2918785	-0.3937302	-3.3219281
16	-0.0040591062	0.0027412797	0.056848949	-2.1236807	-0.0017002881	-0.00072424207	0.0014241622	1.4947709999999998
17	-1.5416462	-2.2210517999999997	2.6020363	1.5337142	0.093299584	2.8438944999999998	-2.6302658	1.4947709999999998
18	-0.0031849997	0.0022308975	0.05103899	-1.7342408999999999	-0.0014625798000000001	-0.00054610487	0.0011439892999999999	-1.8271571
19	-1.4826802	-2.2409531000000005	2.4889099	2.1212947	0.11370154	2.8444688	-2.6494016	9.155676199999999e-12
20	-0.0044117697	0.0030232446000000002	0.065455845	-3.2607338	-0.0019275595	-0.00078291172	0.0015648556	-3.3219281
21	-1.5627893	-2.2148274	2.6532843999999995	1.1213391000000001	0.08364648200000001	2.8436691	-2.6230438	-3.3219281
