	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.1667734	0.065692309	-0.20223824	-0.20205105	-0.053677144	-0.32744653	0.21692455	5.1070259e-15
2	1.780243	-0.19963861	-2.4427485	-2.4421478	0.32934052	-3.0876277	-0.46758636	1.2623236e-13
3	-0.15419011	0.011337793	0.20145642	-0.59662509	-0.034795589	-0.022973111	0.023206078999999998	1.7859188000000001
4	-0.10116502	0.011757146000000001	0.13424217	-0.42708295	-0.022734893	-0.041559941	0.015466395	5.7731597e-15
5	-0.48100786	-2.1895797000000004	0.61835446	0.61736332	0.39020609	1.2838370000000001	-3.2563134999999996	3.5527136999999994e-15
6	-0.21854805	0.014173261000000001	0.28489958	-0.95798078	-0.04995278	-0.026011278	0.032280148	-3.3219281
7	-1.3040726999999999	0.04356312	-2.9300737999999997	-2.929141	0.12163772	-3.6113842000000003	0.14154077	1.3167245e-13
8	-3.3026964	0.066770618	-0.018477738	-0.816399	-0.074962122	-0.3303271	0.21956965	1.7859188000000001
9	-3.264952	0.066981149	-0.067982028	-0.629148	-0.06898301700000001	-0.33400915	0.21885946	1.8873791e-15
10	-3.7670602	-2.0039167	0.57665613	0.57583583	0.39315591	1.1758671	-3.0950052	4.4408921e-15
11	-3.356607	0.067030466	0.054119575	-1.1886098999999999	-0.08399359099999999	-0.33064567	0.22055263	-3.3219281
12	1.7734506999999997	-0.1949066	-2.4171021	-3.2147916000000003	0.32798849	-3.0934049999999997	-0.46492008	1.7859188000000001
13	1.7750284	-0.1950147	-2.4256186	-2.9864991	0.32837263	-3.094631	-0.46553747	1.5698554e-13
14	1.2626911	-2.5805685	-1.4615266000000002	-1.4619014	0.74012932	-1.9749377000000001	-3.6089629999999997	1.2811974e-13
15	1.7715841	-0.19396402	-2.4065189	-3.6490899	0.32753628	-3.0942833	-0.4641885	-3.3219281
16	-0.27245807	0.023137526000000002	0.35288346	-1.6317163000000001	-0.062507593	-0.06768055099999999	0.039629489	1.7859188000000001
17	-0.77074524	-2.1508235	0.9656073	0.16820095	0.28999764	1.2758439	-3.2250199	1.7859188000000001
18	-0.23659239	0.015348697	0.30773797	-1.0880883999999997	-0.054192015999999996	-0.028480602999999997	0.034763432000000004	-1.5360093000000001
19	-0.68887478	-2.145003	0.87112941	0.30830459	0.31939025	1.2688905000000001	-3.2333013	2.220446e-15
20	-0.34560924	0.02598681	0.44531287	-2.8759315	-0.080314464	-0.070698518	0.049213945999999995	-3.3219281
21	-0.89770875	-2.1417848999999998	1.1169777	-0.12719186	0.24164052	1.2746506000000002	-3.2129894	-3.3219281
