	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.0086254	0.22302659	-0.44258228	-0.44229221	-0.067055938	-0.68832024	0.3264356	2.0541457e-10
2	1.6593918999999997	-0.41615979	-2.5349584	-2.5306957000000003	0.38377762	-3.2329599	-0.70015676	1.2527956e-10
3	-0.14459612	0.025839805	0.22959846	-0.5945278	-0.042597317	-0.007649112	0.037955162	1.5502227
4	-0.20950647	0.037904098	0.19775096	-0.47476711	-0.042420837999999995	-0.014311211	0.043535261	6.172055099999999e-10
5	-0.45163454	-2.4984152	0.6793073	0.67812828	0.318192	1.4011813	-3.2118782	-2.0666906000000003e-12
6	-0.17013615	0.029307216	0.28623624	-0.82882233	-0.052828847000000005	-0.0084558459	0.045220105999999996	-3.3219281
7	-1.4164226999999998	0.16882038	-3.252811	-3.2481908	0.10658365	-3.9941303999999995	0.20337027	8.0159324e-11
8	-3.1143587000000004	0.2256604	-0.27050683	-1.0894615	-0.084507679	-0.6892715	0.33089837	1.5502227
9	-3.1549951000000003	0.22750463	-0.28621796	-0.96579424	-0.084001965	-0.6903112	0.33232012	8.418521400000001e-10
10	-3.7049746	-2.2153786	0.58179438	0.58062404	0.33263342	1.1390832	-2.9711805	3.3671842999999996e-11
11	-3.1318755	0.22596401	-0.23153379	-1.3301789	-0.08858748	-0.68935701	0.33162315	-3.3219281
12	1.6557564999999999	-0.41401354	-2.4941482999999995	-3.3094587	0.38240888	-3.2334765	-0.69870212	1.5502227
13	1.6550503	-0.41378536	-2.4991429	-3.1603567999999997	0.38240071	-3.2336979	-0.69855189	7.8391238e-10
14	1.0703798	-3.0004732000000005	-1.3437315	-1.3404061	0.67585861	-1.8940441000000003	-3.7012501	1.3805712e-10
15	1.6552231	-0.41367321	-2.4849632	-3.5801773999999997	0.38213496	-3.2335447999999998	-0.69846194	-3.3219281
16	-0.39216594	0.067154308	0.46446036	-1.8763483	-0.095091805	-0.023960451	0.08481054699999999	1.5502227
17	-0.68106308	-2.4478842	1.0632661	0.23015749	0.20577812	1.3980683999999999	-3.1659143	1.5502227
18	-0.18643412	0.03207471	0.31267048	-0.94595354	-0.057951015999999994	-0.0093001402	0.049267867	-1.7717054
19	-0.80685593	-2.4263721	0.99194036	0.33713487	0.22697391	1.3933921	-3.1575056	5.9423855e-10
20	-0.42284116	0.070630792	0.52707804	-2.7925645	-0.10752711	-0.024824866	0.092234112	-3.3219281
21	-0.72670489	-2.4400262	1.1775115	0.025080871	0.16851956	1.39774	-3.1562968	-3.3219281
