	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.2183989	0.15865006	-0.12086793	-0.12069122	-0.037934857999999995	-0.27726972	0.16803329	7.0055073e-13
2	2.1959512	-0.38638991	-2.1500656000000005	-2.1494299999999997	0.40083152	-3.2210589	-0.52795747	1.7297286000000002e-10
3	-0.29977949	0.032167412	0.34153072	-0.51686642	-0.07597024200000001	-0.012694335	0.033804881	1.8379848
4	-0.20025792	0.04685152099999999	0.22789462	-0.33372727	-0.049602644	-0.028655892999999998	0.023271662999999998	6.4184547e-11
5	-0.19265929	-2.6732769	0.23463486	0.23545908	0.45004056	0.65634275	-3.2995946000000003	3.5627057e-13
6	-0.39377848	0.03638576	0.45869337	-0.78374735	-0.10402723	-0.013828638	0.043152447999999996	-3.3219281
7	-0.92941007	0.11064409	-2.4616176	-2.4605195	0.1953033	-3.5793136	0.086831362	1.7341972e-10
8	-3.4949928999999997	0.16204444	0.1944437	-0.66378585	-0.092489845	-0.27904607	0.17178973	1.8379848
9	-3.4108542	0.16464305	0.097141407	-0.46431774	-0.074662928	-0.28216454	0.17072186	6.5175976e-11
10	-3.4903419	-2.3972586	0.2090355	0.20850963	0.45039557	0.57194774	-3.1502133	4.2921221999999997e-13
11	-3.5784084000000003	0.16244206	0.30028012	-0.94198063	-0.11295919	-0.27917861	0.17278702	-3.3219281
12	2.1572102	-0.37471086	-2.086341	-2.9443634999999997	0.3932889	-3.2233223	-0.51287944	1.8379848
13	2.1620039	-0.37334049	-2.105131	-2.6662446	0.39469663	-3.2244202	-0.51472774	2.6250158e-10
14	1.8457569999999999	-3.1927916	-1.6699635	-1.6701561000000003	0.81565815	-2.6427378	-3.7227592000000005	1.7303536000000001e-10
15	2.1488065	-0.37297721	-2.0655471999999997	-3.3075907	0.39132791	-3.2235775	-0.50964501	-3.3219281
16	-0.55475556	0.078819795	0.63408149	-1.4925879	-0.14914194	-0.044327570999999996	0.05798437099999999	1.8379848
17	-0.5611886	-2.6164865	0.65536187	-0.2036486	0.31812234	0.6531842	-3.2634952999999998	1.8379848
18	-0.43110962	0.039709686	0.50096903	-0.90332886	-0.11459788	-0.015223589	0.04672293	-1.4839433000000002
19	-0.44165307	-2.5874129	0.52244363	-0.039811223	0.36284294	0.64769662	-3.2743076	6.4569572e-11
20	-0.6748693	0.082744681	0.77877712	-2.5424101	-0.18847667	-0.045453187	0.068073783	-3.3219281
21	-0.68386658	-2.6090313	0.80330615	-0.43987135	0.2656439	0.65291147	-3.2532452000000003	-3.3219281
