	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.0249751	0.25168082	-1.6461051	-1.6457935000000001	-0.31521875	-1.6575386000000003	0.98569989	-2.2423985999999998e-15
2	0.49817091	-0.15587084	-3.0085678	-3.0087185	0.077718034	-3.0182819	-0.30204771	-3.8441118e-15
3	0.0086941084	-0.0014646644	-0.0029836646000000002	-1.014255	0.0013163851999999998	-2.4087424999999997e-05	-0.0049148785999999995	1.7779833999999999
4	0.0036256538000000002	-0.00060527795	-0.0013728962	-0.34128533	0.00054950288	-0.00014726079	-0.002048051	-4.6449684000000005e-15
5	-1.7745346000000002	-1.6475419999999998	4.1135150000000005	4.1129282	0.20824026	4.3489226	-2.5862856	-8.0085663e-15
6	0.011759696000000002	-0.0019687061	-0.0039048559000000004	-1.6939647	0.0017805351999999998	0.00015482642	-0.006650908299999999	-3.3219281
7	-2.7697464	0.24211724	-4.9330539	-4.9327486	-0.29838356	-4.9480481	0.94782404	-3.2034265000000003e-15
8	-3.0187862	0.25148728	-1.6533843000000001	-2.6643479	-0.31485103	-1.6572441000000002	0.98484778	1.7779833999999999
9	-3.0223562999999998	0.25159842	-1.6491334999999998	-1.988736	-0.3150634	-1.6574108	0.9853397	-1.2173021000000002e-14
10	-4.4983225	-1.3752138	3.1991033	3.1982404	0.25150225	3.3168479	-2.2035364	-3.2034265000000003e-15
11	-3.0168004	0.2514281	-1.6560970000000002	-3.3458504999999996	-0.31473184	-1.6571679	0.98457373	-3.3219281
12	0.50071766	-0.15668372	-3.0144712000000005	-4.0258992	0.078088527	-3.0172923	-0.30369562	1.7779833999999999
13	0.4992616	-0.15622768	-3.0109822	-3.3510478999999997	0.077876608	-3.0178222999999997	-0.30275334	-7.528052300000001e-15
14	-0.14085067	-2.2707136	1.2382575	1.2370135	0.35915118	1.2673363000000002	-3.2442042	-1.1852678e-14
15	0.50150493	-0.15690642	-3.0167906	-4.7070093	0.078203564	-3.0170772	-0.30420521	-3.3219281
16	0.012386666000000001	-0.0020876289	-0.0043954191	-1.8093186	0.0018757815	-0.00019290543000000001	-0.0070062305	1.7779833999999999
17	-1.8084478	-1.6302934	4.1895215	3.1770465	0.20158926	4.3362530999999995	-2.5770348	1.7779833999999999
18	0.012642811	-0.0021188757	-0.0042086371	-1.9502656999999999	0.0019141898	0.00015062263	-0.0071513287	-1.5439447
19	-1.7874908	-1.6400511000000002	4.1437791	3.8027488	0.20566987	4.3422531	-2.5827322999999995	-6.5670243e-15
20	0.015473226000000001	-0.0025974175	-0.0053225233	-3.3272392999999996	0.0023430035	-1.3919640999999998e-05	-0.008756089	-3.3219281
21	-1.8229781000000003	-1.6251162000000001	4.220239	2.5290004	0.19876236	4.333677400000001	-2.5731201	-3.3219281
