	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.0658022999999996	0.1781551	-0.28408893	-0.28379213	-0.025417749	-0.53010858	0.18666746	-4.4527628000000006e-13
2	2.3482705000000004	-0.44424775	-2.3448142000000005	-2.3443287	0.41963411	-3.2175177	-0.64590255	-1.9060388e-14
3	-0.25818768	0.032223928	0.29019666	-0.57532859	-0.059604495	-0.011805464	0.033043912	1.8383819
4	-0.17354102	0.044592168	0.19037772	-0.36443186	-0.038616917	-0.024609272	0.022786322	-2.137536e-10
5	-0.35906539	-2.6578698	0.41626139	0.41570696	0.41360722	1.0301945	-3.277483	3.1008528999999997e-13
6	-0.33420666	0.03644188	0.38757922	-0.86586028	-0.08051377400000001	-0.012891214	0.041800302000000004	-3.3219281
7	-0.66281104	0.12011969	-2.9020534	-2.9010355	0.18717264	-3.8305814	0.075021003	-4.0010797e-13
8	-3.2815746	0.18151577	-0.047209707999999996	-0.91247227	-0.058032310999999996	-0.53173015	0.19044029	1.8383819
9	-3.2222092	0.18355633	-0.12181758	-0.67635368	-0.047368919	-0.53402534	0.1894591	-3.0250212999999997e-10
10	-3.6311269	-2.3747849	0.36237277	0.3619625	0.42130765	0.86992808	-3.1264767000000004	3.126388e-13
11	-3.3396581	0.18191159	0.029648445	-1.2235145	-0.06948684200000001	-0.53185784	0.19136165	-3.3219281
12	2.3304306	-0.43734372	-2.2980786	-3.1633899	0.41576032	-3.218831	-0.63790723	1.8383819
13	2.332939	-0.43689821	-2.3118202	-2.8662876	0.41653491	-3.2194142999999995	-0.63902792	-2.2451263e-10
14	1.7315947	-3.193738	-1.5309875	-1.5312725	0.78045075	-2.2681322	-3.723097	2.2493118e-13
15	2.3263002999999998	-0.43627011	-2.2824787	-3.5356953	0.41469116	-3.218983	-0.63606566	-3.3219281
16	-0.46229455	0.07747491299999999	0.52338421	-1.6002129999999999	-0.11180746	-0.039518527000000005	0.055712605	1.8383819
17	-0.72209383	-2.6009366000000003	0.82921822	-0.03684998	0.28518148	1.0270546999999999	-3.2414152	1.8383819
18	-0.36482057	0.039793268	0.42222048	-0.99543701	-0.08829152400000001	-0.014198335	0.045220975999999996	-1.4835462
19	-0.60051985	-2.5741869	0.69367475	0.13813094	0.33023439	1.0217578	-3.2525963	-1.9262956000000002e-10
20	-0.55382749	0.081436311	0.63831033	-2.6829271	-0.13897243	-0.040644409	0.064959273	-3.3219281
21	-0.84179408	-2.5934743	0.97345868	-0.27977257	0.23443468	1.0267849	-3.231242	-3.3219281
