	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.0478421	0.11723018	-0.34964927	-0.34901476	-0.11026761	-0.52704322	0.36855803	-5.131649e-11
2	1.4129306000000001	-0.22969708	-2.4335044999999997	-2.4310644	0.29236675	-3.1704751	-0.56581188	-5.0132023e-11
3	-0.065406996	0.011095358999999999	0.22011965	-0.59255381	-0.023961592	-0.012199295	0.020981259	1.6811578
4	-0.086782359	0.015727752	0.18352888	-0.46143674	-0.021917472	-0.022594779	0.022261483999999998	-6.3119184e-09
5	-0.90166616	-1.9849705000000002	0.94705313	0.94460365	0.30130276	1.4174308999999998	-3.1329182	-2.2817526000000002e-11
6	-0.080749557	0.01306452	0.28185919	-0.86776027	-0.03086164	-0.013733002	0.026160332999999997	-3.3219281
7	-1.6627034	0.086980034	-3.0522522999999997	-3.0484852000000005	0.021571682999999998	-3.8244219	0.26797077	-5.2127597999999995e-11
8	-3.10031	0.11840813	-0.15906069	-0.96902204	-0.12331628	-0.52854897	0.37090952	1.6811578
9	-3.1206756	0.11932682	-0.17951133	-0.83192568	-0.12244403	-0.53041048	0.37167881	-9.1478752e-09
10	-4.151477900000001	-1.7966019	0.85952629	0.85721635	0.31203147	1.2350471	-2.9189282000000003	-4.1804234999999996e-11
11	-3.1109242000000004	0.11857704	-0.11020014	-1.2456325000000001	-0.12685293	-0.52870357	0.3713837	-3.3219281
12	1.4126698999999998	-0.22833847	-2.391538	-3.1975205	0.29163293	-3.172198	-0.56549935	1.6811578
13	1.4108783999999999	-0.22799952	-2.3965807	-3.0366352	0.29146841	-3.1727042	-0.56491598	-6.5307753e-09
14	0.74537934	-2.3747195	-1.1944218	-1.1950848	0.62593966	-1.8357927	-3.5805059999999997	2.9157787e-12
15	1.4135656	-0.22822962	-2.3817116	-3.5092383000000003	0.29159298	-3.1724371	-0.56583758	-3.3219281
16	-0.15842005	0.027915592000000003	0.45300628	-1.786036	-0.051428334000000006	-0.037211818	0.044644948	1.6811578
17	-1.1156633999999999	-1.9514	1.2748516	0.46159534	0.21980249	1.4097841999999998	-3.0987419	1.6811578
18	-0.08773164800000001	0.01423994	0.3083815	-0.98641609	-0.033784736	-0.015056637	0.028389442	-1.6407703000000002
19	-1.1612597	-1.9472348999999998	1.2041341	0.59181154	0.23842262	1.4043628000000001	-3.0990045	-5.9165867e-09
20	-0.17479263	0.029871977	0.52455126	-2.7948299	-0.059815619	-0.038766297000000005	0.049953494	-3.3219281
21	-1.1806423000000001	-1.9427923999999999	1.3902096000000002	0.19292403	0.18775859	1.4083673	-3.0885685	-3.3219281
