	TSC1/2	p70S6K	AKT	AKTP	PRAS40	IRS1_PI3K	mTORC1_pS2448	mTORC2
1	-3.085326	0.11110211	-0.57865822	-0.5784747	-0.21993419	-0.60686237	0.64017121	-3.6839404999999996e-15
2	0.94536092	-0.13668534	-2.7420824	-2.7421346	0.15887691	-2.8082666	-0.46087356	-2.4025699e-15
3	0.014454152	-6.469348599999999e-06	-0.009740995300000001	-0.80258666	0.0022517672	-0.029561157999999997	-0.0058841336999999995	1.7779512999999998
4	0.020973844	-0.00085319891	-0.028583265	-0.58678342	0.0034412796999999996	-0.044583257	-0.008555974499999999	-4.6449684000000005e-15
5	-1.655909	-1.5707096999999999	2.7354194	2.7340467	0.2210361	3.2966493999999997	-2.8534199	-4.1644545e-15
6	0.017400055	0.00018550923	-0.0081860881	-1.2566833	0.0026677656	-0.034886178999999996	-0.0070861972999999995	-3.3219281
7	-2.2172035	0.093842095	-3.776347	-3.7761032	-0.16775243	-3.8514782999999997	0.55389498	-9.6102795e-16
8	-3.0786906000000003	0.11109616	-0.57292575	-1.3656018	-0.21966147	-0.61031678	0.63967655	1.7779512999999998
9	-3.078747	0.11107969	-0.57814877	-1.1361762	-0.21963068	-0.61345295	0.63968038	1.2212453000000001e-14
10	-4.8563669	-1.4086633999999998	2.5812782000000003	2.5802455	0.23270834	3.0649425	-2.6036271	-4.3246258e-15
11	-3.0764696	0.11109647	-0.57011918	-1.8184516	-0.21957615	-0.61082765	0.63951056	-3.3219281
12	0.95363067	-0.13787854	-2.7510842	-3.5440237	0.16014239	-2.813086	-0.46558341	1.7779512999999998
13	0.9520257	-0.13762526	-2.7510956	-3.3093801	0.1599014	-2.8141232000000005	-0.46466844	-9.129765500000001e-15
14	0.11527072	-1.9350387999999998	0.17807571	0.1771755	0.46994856	0.2024277	-3.3700866	6.661338099999999e-16
15	0.9564955	-0.13831571	-2.7532269	-4.0018331	0.16057808	-2.8136653999999997	-0.46721772	-3.3219281
16	0.037566848	-0.0010591717	-0.042748985999999996	-2.006662	0.0060620647	-0.077343172	-0.015373858999999998	1.7779512999999998
17	-1.7740508999999998	-1.5478409	2.9041182	2.1098214	0.19150008	3.2736723999999997	-2.8330167	1.7779512999999998
18	0.018991208	0.00017414557	-0.0094411931	-1.4106783999999999	0.0029179004	-0.038031577000000004	-0.007736971	-1.5439768
19	-1.7370762999999998	-1.5514569999999999	2.8531667	2.2938092	0.20077044	3.2676515999999998	-2.8392526	-5.1254824e-15
20	0.04075964	-0.00088859806	-0.041623529	-3.3634546999999997	0.0065202885	-0.08268099400000001	-0.016689503999999997	-3.3219281
21	-1.8242322	-1.5398444	2.9736616000000002	1.72375	0.17847991	3.2678494	-2.8247617999999997	-3.3219281
