	IKKa	NF-kB	A20	FLIP	XIAP	TNFRC2:FLIP:pCasp8	Casp3	Casp6	Casp8
1	-0.31987341	-1.3768961e-07	-1.5507318e-09	-3.2391992e-09	-1.1050111000000001e-10	-2.7389558e-09	0.0	9.61453e-11	9.9994288e-11
2	0.00016374049999999998	-0.00062336646	-0.0010544381	-0.004004212	-0.0001779425	-0.20834812	614889830.0	0.011100216999999999	0.016825438999999998
3	0.056309382000000005	2.4723471000000004e-08	-0.31893991	4.6070554000000004e-10	4.2091564000000005e-10	0.044185141	0.0	-9.6354431e-07	3.0487946e-06
4	-1.8309293e-07	-7.584010500000001e-14	-1.3293817e-15	-0.31862637	1.3751234e-07	-0.43253875	528482420.0	-0.00042748427	-0.00063579775
5	2.4687412999999996	1.0557056e-06	1.2560427999999999e-08	-0.0020953895	-0.31929461	3487738.5	903412450.0	0.11891725	798.77905
6	-2.2893347999999997e-08	-1.0480782e-14	-3.2495998e-15	-2.3087172000000002e-08	-2.8270665e-07	1.1646241e-06	316790480.0	0.00093662849	0.0014365553
7	1.3467814e-09	5.8226568e-16	7.3854541e-16	3.1452089e-09	4.6130842e-08	9.9035761e-10	0.0	-0.57003671	-0.6087408
8	-2.1667555e-07	-1.2882628e-13	6.942326800000001e-15	-5.3576679e-08	-6.5270122e-07	-0.22885114	125869120.0	0.0021869421	-0.49213588
9	-0.31987341	-1.3768961e-07	-1.5507318e-09	-3.2391992e-09	-1.1050111000000001e-10	-2.7389558e-09	0.0	9.61453e-11	9.9994288e-11
10	-0.31987341	-1.3768961e-07	-1.5507318e-09	-3.2391992e-09	-1.1050111000000001e-10	-2.7389558e-09	0.0	9.61453e-11	9.9994288e-11
11	-0.31987341	-1.3768961e-07	-1.5507318e-09	-3.2391992e-09	-1.1050111000000001e-10	-2.7389558e-09	0.0	9.61453e-11	9.9994288e-11
12	-0.31987341	-1.3768961e-07	-1.5507318e-09	-3.2391992e-09	-1.1050111000000001e-10	-2.7389558e-09	0.0	9.61453e-11	9.9994288e-11
13	-0.31987341	-1.3768961e-07	-1.5507318e-09	-3.2391992e-09	-1.1050111000000001e-10	-2.7389558e-09	0.0	9.61453e-11	9.9994288e-11
14	-0.31987341	-1.3768961e-07	-1.5507318e-09	-3.2391992e-09	-1.1050111000000001e-10	-2.7389558e-09	0.0	9.61453e-11	9.9994288e-11
15	-0.31987341	-1.3768961e-07	-1.5507318e-09	-3.2391992e-09	-1.1050111000000001e-10	-2.7389558e-09	0.0	9.61453e-11	9.9994288e-11
16	0.00016374049999999998	-0.00062336646	-0.0010544381	-0.004004212	-0.0001779425	-0.20834812	614889830.0	0.011100216999999999	0.016825438999999998
17	0.00016374049999999998	-0.00062336646	-0.0010544381	-0.004004212	-0.0001779425	-0.20834812	614889830.0	0.011100216999999999	0.016825438999999998
18	0.00016374049999999998	-0.00062336646	-0.0010544381	-0.004004212	-0.0001779425	-0.20834812	614889830.0	0.011100216999999999	0.016825438999999998
19	0.00016374049999999998	-0.00062336646	-0.0010544381	-0.004004212	-0.0001779425	-0.20834812	614889830.0	0.011100216999999999	0.016825438999999998
20	0.00016374049999999998	-0.00062336646	-0.0010544381	-0.004004212	-0.0001779425	-0.20834812	614889830.0	0.011100216999999999	0.016825438999999998
21	0.00016374049999999998	-0.00062336646	-0.0010544381	-0.004004212	-0.0001779425	-0.20834812	614889830.0	0.011100216999999999	0.016825438999999998
22	0.056309382000000005	2.4723471000000004e-08	-0.31893991	4.6070554000000004e-10	4.2091564000000005e-10	0.044185141	0.0	-9.6354431e-07	3.0487946e-06
23	0.056309382000000005	2.4723471000000004e-08	-0.31893991	4.6070554000000004e-10	4.2091564000000005e-10	0.044185141	0.0	-9.6354431e-07	3.0487946e-06
24	0.056309382000000005	2.4723471000000004e-08	-0.31893991	4.6070554000000004e-10	4.2091564000000005e-10	0.044185141	0.0	-9.6354431e-07	3.0487946e-06
25	0.056309382000000005	2.4723471000000004e-08	-0.31893991	4.6070554000000004e-10	4.2091564000000005e-10	0.044185141	0.0	-9.6354431e-07	3.0487946e-06
26	0.056309382000000005	2.4723471000000004e-08	-0.31893991	4.6070554000000004e-10	4.2091564000000005e-10	0.044185141	0.0	-9.6354431e-07	3.0487946e-06
27	-1.8309293e-07	-7.584010500000001e-14	-1.3293817e-15	-0.31862637	1.3751234e-07	-0.43253875	528482420.0	-0.00042748427	-0.00063579775
28	-1.8309293e-07	-7.584010500000001e-14	-1.3293817e-15	-0.31862637	1.3751234e-07	-0.43253875	528482420.0	-0.00042748427	-0.00063579775
29	-1.8309293e-07	-7.584010500000001e-14	-1.3293817e-15	-0.31862637	1.3751234e-07	-0.43253875	528482420.0	-0.00042748427	-0.00063579775
30	-1.8309293e-07	-7.584010500000001e-14	-1.3293817e-15	-0.31862637	1.3751234e-07	-0.43253875	528482420.0	-0.00042748427	-0.00063579775
31	2.4687412999999996	1.0557056e-06	1.2560427999999999e-08	-0.0020953895	-0.31929461	3487738.5	903412450.0	0.11891725	798.77905
32	2.4687412999999996	1.0557056e-06	1.2560427999999999e-08	-0.0020953895	-0.31929461	3487738.5	903412450.0	0.11891725	798.77905
33	2.4687412999999996	1.0557056e-06	1.2560427999999999e-08	-0.0020953895	-0.31929461	3487738.5	903412450.0	0.11891725	798.77905
34	-2.2893347999999997e-08	-1.0480782e-14	-3.2495998e-15	-2.3087172000000002e-08	-2.8270665e-07	1.1646241e-06	316790480.0	0.00093662849	0.0014365553
35	-2.2893347999999997e-08	-1.0480782e-14	-3.2495998e-15	-2.3087172000000002e-08	-2.8270665e-07	1.1646241e-06	316790480.0	0.00093662849	0.0014365553
36	1.3467814e-09	5.8226568e-16	7.3854541e-16	3.1452089e-09	4.6130842e-08	9.9035761e-10	0.0	-0.57003671	-0.6087408
