	IKKa	NF-kB	A20	FLIP	XIAP	TNFRC2:FLIP:pCasp8	Casp3	Casp6	Casp8
1	-0.5651759	-6.7256196e-07	-2.8325906e-09	-4.7379383e-09	-1.5116203999999999e-10	-6.440585e-09	-1.4441602e-09	2.9125937e-13	-1.1158575999999999e-11
2	0.00013691633999999997	-0.037879237999999996	-0.0023598571	-0.005034322700000001	-0.00017172718999999996	-0.74298409	-0.0075833048	0.011473442	0.010755186000000002
3	0.051076102000000005	5.6826258000000005e-08	-0.65424598	2.8989406e-10	6.302646700000001e-11	0.007847354300000001	-1.7104684000000001e-06	-7.2995638e-07	1.6697849000000002e-05
4	-5.4308599e-05	1.8948918e-09	1.6828123e-10	-0.65466327	3.7956705e-08	-0.87582815	0.0013247664000000001	-0.00052041986	-0.0028760796000000003
5	0.10296773	1.4945417000000002e-07	6.8715247e-09	-0.00052360873	-0.65528379	1496533.5	-0.20105587	-0.23175566	3545.5648
6	-0.00058639058	6.548672e-08	5.6336999e-09	1.7845076000000002e-07	2.3762206e-06	8.3976734	-0.011107809	-0.032164658	-0.010532726000000001
7	1.8433226e-10	-3.2523128999999997e-15	-1.2272024e-15	7.5573602e-11	1.11056e-09	-5.5649816e-07	-5.032531e-05	-0.74570264	-0.75191687
8	-0.00058667086	6.5486373e-08	5.6336985e-09	2.5834577e-07	3.4272438e-06	-0.86943312	-0.0318975	-0.04636794	-0.70224391
9	-0.5651759	-6.7256196e-07	-2.8325906e-09	-4.7379383e-09	-1.5116203999999999e-10	-6.440585e-09	-1.4441602e-09	2.9125937e-13	-1.1158575999999999e-11
10	-0.5651759	-6.7256196e-07	-2.8325906e-09	-4.7379383e-09	-1.5116203999999999e-10	-6.440585e-09	-1.4441602e-09	2.9125937e-13	-1.1158575999999999e-11
11	-0.5651759	-6.7256196e-07	-2.8325906e-09	-4.7379383e-09	-1.5116203999999999e-10	-6.440585e-09	-1.4441602e-09	2.9125937e-13	-1.1158575999999999e-11
12	-0.5651759	-6.7256196e-07	-2.8325906e-09	-4.7379383e-09	-1.5116203999999999e-10	-6.440585e-09	-1.4441602e-09	2.9125937e-13	-1.1158575999999999e-11
13	-0.5651759	-6.7256196e-07	-2.8325906e-09	-4.7379383e-09	-1.5116203999999999e-10	-6.440585e-09	-1.4441602e-09	2.9125937e-13	-1.1158575999999999e-11
14	-0.5651759	-6.7256196e-07	-2.8325906e-09	-4.7379383e-09	-1.5116203999999999e-10	-6.440585e-09	-1.4441602e-09	2.9125937e-13	-1.1158575999999999e-11
15	-0.5651759	-6.7256196e-07	-2.8325906e-09	-4.7379383e-09	-1.5116203999999999e-10	-6.440585e-09	-1.4441602e-09	2.9125937e-13	-1.1158575999999999e-11
16	0.00013691633999999997	-0.037879237999999996	-0.0023598571	-0.005034322700000001	-0.00017172718999999996	-0.74298409	-0.0075833048	0.011473442	0.010755186000000002
17	0.00013691633999999997	-0.037879237999999996	-0.0023598571	-0.005034322700000001	-0.00017172718999999996	-0.74298409	-0.0075833048	0.011473442	0.010755186000000002
18	0.00013691633999999997	-0.037879237999999996	-0.0023598571	-0.005034322700000001	-0.00017172718999999996	-0.74298409	-0.0075833048	0.011473442	0.010755186000000002
19	0.00013691633999999997	-0.037879237999999996	-0.0023598571	-0.005034322700000001	-0.00017172718999999996	-0.74298409	-0.0075833048	0.011473442	0.010755186000000002
20	0.00013691633999999997	-0.037879237999999996	-0.0023598571	-0.005034322700000001	-0.00017172718999999996	-0.74298409	-0.0075833048	0.011473442	0.010755186000000002
21	0.00013691633999999997	-0.037879237999999996	-0.0023598571	-0.005034322700000001	-0.00017172718999999996	-0.74298409	-0.0075833048	0.011473442	0.010755186000000002
22	0.051076102000000005	5.6826258000000005e-08	-0.65424598	2.8989406e-10	6.302646700000001e-11	0.007847354300000001	-1.7104684000000001e-06	-7.2995638e-07	1.6697849000000002e-05
23	0.051076102000000005	5.6826258000000005e-08	-0.65424598	2.8989406e-10	6.302646700000001e-11	0.007847354300000001	-1.7104684000000001e-06	-7.2995638e-07	1.6697849000000002e-05
