	IKKa	NF-kB	A20	FLIP	XIAP	TNFRC2:FLIP:pCasp8	Casp3	Casp6	Casp8
1	-0.56210871	-6.7149352e-09	-2.7875288e-11	-4.6504848e-11	-1.5020973e-12	1.3844649e-09	8.3564527e-11	2.9069543e-10	3.3291378999999997e-10
2	0.0008864278300000001	-0.037879371	-0.0023598629	-0.0050345383	-0.00017457683	-0.89367007	0.03465794	0.05290658	0.060275651
3	0.051095919000000004	5.683675400000001e-10	-0.65424598	1.1536172999999999e-11	1.2259283e-10	0.0032705564	1.4805129999999998e-07	-1.7515646e-06	-1.0539266999999998e-06
4	-3.3684118e-07	-5.885144e-15	3.6816071e-16	-0.6546633	1.2843810000000002e-07	-0.93873213	-0.0015457710999999999	-0.0018357732	-0.0023614336
5	4.7266276	5.8290657e-08	3.6629524e-10	-0.00052872769	-0.65528541	15946640.0	-0.15527538	-0.17566682	3820.742
6	-2.5403105e-08	7.7436105e-16	-2.4544047000000006e-16	-2.2768660999999998e-08	-3.1771902e-07	0.0025812112	0.0007637648	0.0045235824	0.0051442736
7	7.7403969e-11	1.5487221e-16	6.1360119e-16	6.9137405e-11	1.0173438e-09	-2.1580296e-10	-3.2879314e-05	-0.74148034	-0.7493329
8	-4.2367955e-07	2.9689002999999997e-13	2.6630291e-14	-5.3669532e-08	-7.4914625e-07	-0.98616447	0.0094935045	0.010692176999999999	-0.681135
9	-0.56210871	-6.7149352e-09	-2.7875288e-11	-4.6504848e-11	-1.5020973e-12	1.3844649e-09	8.3564527e-11	2.9069543e-10	3.3291378999999997e-10
10	-0.56210871	-6.7149352e-09	-2.7875288e-11	-4.6504848e-11	-1.5020973e-12	1.3844649e-09	8.3564527e-11	2.9069543e-10	3.3291378999999997e-10
11	-0.56210871	-6.7149352e-09	-2.7875288e-11	-4.6504848e-11	-1.5020973e-12	1.3844649e-09	8.3564527e-11	2.9069543e-10	3.3291378999999997e-10
12	-0.56210871	-6.7149352e-09	-2.7875288e-11	-4.6504848e-11	-1.5020973e-12	1.3844649e-09	8.3564527e-11	2.9069543e-10	3.3291378999999997e-10
13	-0.56210871	-6.7149352e-09	-2.7875288e-11	-4.6504848e-11	-1.5020973e-12	1.3844649e-09	8.3564527e-11	2.9069543e-10	3.3291378999999997e-10
14	-0.56210871	-6.7149352e-09	-2.7875288e-11	-4.6504848e-11	-1.5020973e-12	1.3844649e-09	8.3564527e-11	2.9069543e-10	3.3291378999999997e-10
15	-0.56210871	-6.7149352e-09	-2.7875288e-11	-4.6504848e-11	-1.5020973e-12	1.3844649e-09	8.3564527e-11	2.9069543e-10	3.3291378999999997e-10
16	0.0008864278300000001	-0.037879371	-0.0023598629	-0.0050345383	-0.00017457683	-0.89367007	0.03465794	0.05290658	0.060275651
17	0.0008864278300000001	-0.037879371	-0.0023598629	-0.0050345383	-0.00017457683	-0.89367007	0.03465794	0.05290658	0.060275651
