	IKKa	NF-kB	A20	FLIP	XIAP	TNFRC2:FLIP:pCasp8	Casp3	Casp6	Casp8
1	-0.21680513	-1.9074813999999997e-05	-3.92966e-07	-9.5867079e-07	-3.4744121e-08	-1.9439326e-06	2.2452859e-07	5.4027118e-09	1.0321463e-09
2	0.00014236063999999998	-0.012700701000000002	-0.0011360018	-0.0037474096000000004	-0.00015885421999999998	-0.005483034499999999	-0.0013426081	0.0019742198	0.0021369233
3	0.045374832000000004	4.1060775000000005e-06	-0.33881476	1.7238958e-07	6.3159697e-09	0.052620997999999995	3.5534092000000005e-06	1.0415101e-07	0.0016653778
4	-5.934868800000001e-07	7.7256671e-10	7.260753199999999e-11	-0.33859596	2.9449819e-08	-0.17577934	0.0004632763	-8.4995087e-05	-0.00065045818
5	0.016627641999999998	1.4622019e-06	3.3015501999999996e-08	-0.0019765439	-0.33925852	6691.8195	0.090033201	0.14404847	466.49728
6	-3.1356422000000003e-06	2.7093718999999997e-08	2.4595436e-09	1.5474910999999998e-07	1.9979185e-06	0.038105507999999996	-0.0023876578	-0.005691907800000001	-0.0040024012
7	6.5690486e-09	6.4960734e-13	2.2443248e-15	4.7094562e-09	6.311532e-08	7.9021896e-09	1.1878685000000001e-05	-0.50021199	-0.51301295
8	-3.2008227e-06	2.7087934e-08	2.4594345e-09	2.385078e-07	2.8796156e-06	-0.017359361	-0.006628569	-0.0082078153	-0.40276107
9	-0.21680513	-1.9074813999999997e-05	-3.92966e-07	-9.5867079e-07	-3.4744121e-08	-1.9439326e-06	2.2452859e-07	5.4027118e-09	1.0321463e-09
10	-0.21680513	-1.9074813999999997e-05	-3.92966e-07	-9.5867079e-07	-3.4744121e-08	-1.9439326e-06	2.2452859e-07	5.4027118e-09	1.0321463e-09
11	-0.21680513	-1.9074813999999997e-05	-3.92966e-07	-9.5867079e-07	-3.4744121e-08	-1.9439326e-06	2.2452859e-07	5.4027118e-09	1.0321463e-09
12	-0.21680513	-1.9074813999999997e-05	-3.92966e-07	-9.5867079e-07	-3.4744121e-08	-1.9439326e-06	2.2452859e-07	5.4027118e-09	1.0321463e-09
13	-0.21680513	-1.9074813999999997e-05	-3.92966e-07	-9.5867079e-07	-3.4744121e-08	-1.9439326e-06	2.2452859e-07	5.4027118e-09	1.0321463e-09
14	-0.21680513	-1.9074813999999997e-05	-3.92966e-07	-9.5867079e-07	-3.4744121e-08	-1.9439326e-06	2.2452859e-07	5.4027118e-09	1.0321463e-09
15	-0.21680513	-1.9074813999999997e-05	-3.92966e-07	-9.5867079e-07	-3.4744121e-08	-1.9439326e-06	2.2452859e-07	5.4027118e-09	1.0321463e-09
16	0.00014236063999999998	-0.012700701000000002	-0.0011360018	-0.0037474096000000004	-0.00015885421999999998	-0.005483034499999999	-0.0013426081	0.0019742198	0.0021369233
17	0.00014236063999999998	-0.012700701000000002	-0.0011360018	-0.0037474096000000004	-0.00015885421999999998	-0.005483034499999999	-0.0013426081	0.0019742198	0.0021369233
18	0.00014236063999999998	-0.012700701000000002	-0.0011360018	-0.0037474096000000004	-0.00015885421999999998	-0.005483034499999999	-0.0013426081	0.0019742198	0.0021369233
19	0.00014236063999999998	-0.012700701000000002	-0.0011360018	-0.0037474096000000004	-0.00015885421999999998	-0.005483034499999999	-0.0013426081	0.0019742198	0.0021369233
20	0.00014236063999999998	-0.012700701000000002	-0.0011360018	-0.0037474096000000004	-0.00015885421999999998	-0.005483034499999999	-0.0013426081	0.0019742198	0.0021369233
21	0.00014236063999999998	-0.012700701000000002	-0.0011360018	-0.0037474096000000004	-0.00015885421999999998	-0.005483034499999999	-0.0013426081	0.0019742198	0.0021369233
22	0.045374832000000004	4.1060775000000005e-06	-0.33881476	1.7238958e-07	6.3159697e-09	0.052620997999999995	3.5534092000000005e-06	1.0415101e-07	0.0016653778
23	0.045374832000000004	4.1060775000000005e-06	-0.33881476	1.7238958e-07	6.3159697e-09	0.052620997999999995	3.5534092000000005e-06	1.0415101e-07	0.0016653778
24	0.045374832000000004	4.1060775000000005e-06	-0.33881476	1.7238958e-07	6.3159697e-09	0.052620997999999995	3.5534092000000005e-06	1.0415101e-07	0.0016653778
25	0.045374832000000004	4.1060775000000005e-06	-0.33881476	1.7238958e-07	6.3159697e-09	0.052620997999999995	3.5534092000000005e-06	1.0415101e-07	0.0016653778
26	0.045374832000000004	4.1060775000000005e-06	-0.33881476	1.7238958e-07	6.3159697e-09	0.052620997999999995	3.5534092000000005e-06	1.0415101e-07	0.0016653778
27	-5.934868800000001e-07	7.7256671e-10	7.260753199999999e-11	-0.33859596	2.9449819e-08	-0.17577934	0.0004632763	-8.4995087e-05	-0.00065045818
28	-5.934868800000001e-07	7.7256671e-10	7.260753199999999e-11	-0.33859596	2.9449819e-08	-0.17577934	0.0004632763	-8.4995087e-05	-0.00065045818
29	-5.934868800000001e-07	7.7256671e-10	7.260753199999999e-11	-0.33859596	2.9449819e-08	-0.17577934	0.0004632763	-8.4995087e-05	-0.00065045818
30	-5.934868800000001e-07	7.7256671e-10	7.260753199999999e-11	-0.33859596	2.9449819e-08	-0.17577934	0.0004632763	-8.4995087e-05	-0.00065045818
31	0.016627641999999998	1.4622019e-06	3.3015501999999996e-08	-0.0019765439	-0.33925852	6691.8195	0.090033201	0.14404847	466.49728
32	0.016627641999999998	1.4622019e-06	3.3015501999999996e-08	-0.0019765439	-0.33925852	6691.8195	0.090033201	0.14404847	466.49728
33	0.016627641999999998	1.4622019e-06	3.3015501999999996e-08	-0.0019765439	-0.33925852	6691.8195	0.090033201	0.14404847	466.49728
34	-3.1356422000000003e-06	2.7093718999999997e-08	2.4595436e-09	1.5474910999999998e-07	1.9979185e-06	0.038105507999999996	-0.0023876578	-0.005691907800000001	-0.0040024012
35	-3.1356422000000003e-06	2.7093718999999997e-08	2.4595436e-09	1.5474910999999998e-07	1.9979185e-06	0.038105507999999996	-0.0023876578	-0.005691907800000001	-0.0040024012
36	6.5690486e-09	6.4960734e-13	2.2443248e-15	4.7094562e-09	6.311532e-08	7.9021896e-09	1.1878685000000001e-05	-0.50021199	-0.51301295
