	IKKa	NF-kB	A20	FLIP	XIAP	TNFRC2:FLIP:pCasp8	Casp3	Casp6	Casp8
1	-0.7004875	-1.0305114999999999e-07	-1.3459496999999998e-10	-1.9923922e-10	-6.158136599999999e-12	-9.9704115e-10	3.9558895e-12	-5.1189623999999996e-11	-6.2522516e-11
2	-0.0008857904400000001	-0.15660461	-0.0018682158	-0.0031344483000000003	-0.00010041277	-0.85043733	-0.022062249	0.026609042000000003	0.022446353
3	0.034781214	4.3279451e-09	-0.76034587	8.6827248e-12	4.5349579e-11	0.0031091889	1.0190114e-05	-1.6929092e-06	2.2891725999999997e-05
4	-0.00056951965	1.2535693999999999e-08	1.2186584e-10	-0.76131825	3.4406519e-08	-0.94815509	0.0024887268	-0.0013100185	-0.0081279277
5	0.64150935	5.266595400000001e-07	4.3870918e-09	-0.00012835667	-0.76058853	1767162.7	-0.56909502	-0.65091283	7371.2886
6	-0.006157059499999999	4.279282e-07	3.9626096e-09	1.3784856e-07	1.9645325e-06	9.677653300000001	-0.0227177	-0.073805306	-0.0048159485
7	1.0531039e-09	-2.0200418e-14	-5.4006219e-16	9.6246125e-12	1.469068e-10	-6.3515165e-07	5.419557599999999e-06	-0.80688303	-0.80355897
8	-0.0061575255	4.2792813000000004e-07	3.9626107e-09	1.9728524e-07	2.8160186e-06	-0.99622211	-0.070282705	-0.10577932	-0.79947719
9	-0.7004875	-1.0305114999999999e-07	-1.3459496999999998e-10	-1.9923922e-10	-6.158136599999999e-12	-9.9704115e-10	3.9558895e-12	-5.1189623999999996e-11	-6.2522516e-11
10	-0.7004875	-1.0305114999999999e-07	-1.3459496999999998e-10	-1.9923922e-10	-6.158136599999999e-12	-9.9704115e-10	3.9558895e-12	-5.1189623999999996e-11	-6.2522516e-11
11	-0.7004875	-1.0305114999999999e-07	-1.3459496999999998e-10	-1.9923922e-10	-6.158136599999999e-12	-9.9704115e-10	3.9558895e-12	-5.1189623999999996e-11	-6.2522516e-11
12	-0.7004875	-1.0305114999999999e-07	-1.3459496999999998e-10	-1.9923922e-10	-6.158136599999999e-12	-9.9704115e-10	3.9558895e-12	-5.1189623999999996e-11	-6.2522516e-11
13	-0.7004875	-1.0305114999999999e-07	-1.3459496999999998e-10	-1.9923922e-10	-6.158136599999999e-12	-9.9704115e-10	3.9558895e-12	-5.1189623999999996e-11	-6.2522516e-11
14	-0.7004875	-1.0305114999999999e-07	-1.3459496999999998e-10	-1.9923922e-10	-6.158136599999999e-12	-9.9704115e-10	3.9558895e-12	-5.1189623999999996e-11	-6.2522516e-11
15	-0.7004875	-1.0305114999999999e-07	-1.3459496999999998e-10	-1.9923922e-10	-6.158136599999999e-12	-9.9704115e-10	3.9558895e-12	-5.1189623999999996e-11	-6.2522516e-11
16	-0.0008857904400000001	-0.15660461	-0.0018682158	-0.0031344483000000003	-0.00010041277	-0.85043733	-0.022062249	0.026609042000000003	0.022446353
