	IKKa	NF-kB	A20	FLIP	XIAP	TNFRC2:FLIP:pCasp8	Casp3	Casp6	Casp8
1	-0.15892948	-5.9431117000000005e-08	-1.2896807e-09	-3.3651315e-09	-1.2536503000000002e-10	-2.912719e-09	8.412119300000001e-07	-5.8465454000000005e-12	9.5804992e-12
2	0.0001207776	0.00052787533	-0.00052641227	-0.002210437	-0.00011199502	-0.0043698026	-0.49452802	0.0017250993	0.0029907502
3	0.038046402	1.4462505e-08	-0.15860879	6.7218166e-10	9.4439418e-11	0.049556530999999994	0.0014883447	-9.7074134e-08	3.2036419e-06
4	-5.870858e-07	-2.4363211000000003e-13	-3.4560447999999997e-16	-0.15850362	-3.1313406e-07	-0.14119586	0.28216217	0.00059630342	0.0010591729
5	11.714288	4.3757019e-06	9.624828799999999e-08	-0.0027241784999999996	-0.15876138	965565.11	0.19986744	0.21970531	238.30667999999997
6	3.9338198999999996e-07	9.8432716e-14	4.1587739e-14	6.471047e-09	6.513982299999999e-08	0.031047408	-1.0	-0.00013480702	-0.00022759800999999999
7	1.1490666999999998e-08	5.3447628e-15	-1.1520149e-15	1.4437113000000002e-08	1.8889087e-07	1.6993091e-08	0.14857108	-0.40384898	-0.46208377
8	-6.0526137e-08	-1.6553918000000002e-13	1.0471815999999999e-13	5.8927037000000004e-08	7.177346700000001e-07	-0.020554327	0.21635579	-0.0012570319000000001	-0.32929556
9	-0.15892948	-5.9431117000000005e-08	-1.2896807e-09	-3.3651315e-09	-1.2536503000000002e-10	-2.912719e-09	8.412119300000001e-07	-5.8465454000000005e-12	9.5804992e-12
10	-0.15892948	-5.9431117000000005e-08	-1.2896807e-09	-3.3651315e-09	-1.2536503000000002e-10	-2.912719e-09	8.412119300000001e-07	-5.8465454000000005e-12	9.5804992e-12
11	-0.15892948	-5.9431117000000005e-08	-1.2896807e-09	-3.3651315e-09	-1.2536503000000002e-10	-2.912719e-09	8.412119300000001e-07	-5.8465454000000005e-12	9.5804992e-12
12	-0.15892948	-5.9431117000000005e-08	-1.2896807e-09	-3.3651315e-09	-1.2536503000000002e-10	-2.912719e-09	8.412119300000001e-07	-5.8465454000000005e-12	9.5804992e-12
13	-0.15892948	-5.9431117000000005e-08	-1.2896807e-09	-3.3651315e-09	-1.2536503000000002e-10	-2.912719e-09	8.412119300000001e-07	-5.8465454000000005e-12	9.5804992e-12
14	-0.15892948	-5.9431117000000005e-08	-1.2896807e-09	-3.3651315e-09	-1.2536503000000002e-10	-2.912719e-09	8.412119300000001e-07	-5.8465454000000005e-12	9.5804992e-12
15	-0.15892948	-5.9431117000000005e-08	-1.2896807e-09	-3.3651315e-09	-1.2536503000000002e-10	-2.912719e-09	8.412119300000001e-07	-5.8465454000000005e-12	9.5804992e-12
16	0.0001207776	0.00052787533	-0.00052641227	-0.002210437	-0.00011199502	-0.0043698026	-0.49452802	0.0017250993	0.0029907502
17	0.0001207776	0.00052787533	-0.00052641227	-0.002210437	-0.00011199502	-0.0043698026	-0.49452802	0.0017250993	0.0029907502
