	IKKa	NF-kB	A20	FLIP	XIAP	TNFRC2:FLIP:pCasp8	Casp3	Casp6	Casp8
1	-0.15892947	-5.9429948e-07	-1.2896656000000002e-08	-3.3651049e-08	-1.2536799e-09	-2.9126712e-08	5.322943299999999e-06	2.3845068e-11	1.1411533999999999e-10
2	0.00012065578000000002	0.00052784871	-0.00052641285	-0.0022105235	-0.00011300958999999999	-0.007383041999999999	0.095801549	0.0036721857	0.006463224399999999
3	0.038046435	1.4462233e-07	-0.15860878	6.679213e-09	3.563147e-10	0.04955659	0.0017325122	-1.5525481e-07	3.2931779000000005e-05
4	-5.567766899999999e-07	-2.2827996e-12	-2.3385902e-14	-0.15850359	-7.2904335e-09	-0.14131001	-1.0	-5.6295876e-05	-0.00024280793
5	1.1770063999999998	4.396138200000001e-06	9.677544199999999e-08	-0.0027395819	-0.1587629	96945.836	0.019603709	0.22308454	239.70502000000002
6	-6.3898654e-09	-2.0191255e-14	-5.8752757999999995e-15	-4.664489e-09	-4.3951419999999996e-08	1.2802046000000001e-08	0.0054616575	0.00016086163	0.00044968914000000006
7	1.1476964000000001e-08	4.8251162e-14	-4.377656500000001e-15	1.4023504e-08	1.8232429999999996e-07	1.6987894000000002e-08	-0.045296011	-0.40376695	-0.46168588
8	-1.3897120000000002e-07	-5.3877989e-13	-9.4465218e-15	-2.2021000000000002e-08	-2.5110457e-07	-0.020554699	0.19512157	0.0005667871599999999	-0.32729025
9	-0.15892947	-5.9429948e-07	-1.2896656000000002e-08	-3.3651049e-08	-1.2536799e-09	-2.9126712e-08	5.322943299999999e-06	2.3845068e-11	1.1411533999999999e-10
10	-0.15892947	-5.9429948e-07	-1.2896656000000002e-08	-3.3651049e-08	-1.2536799e-09	-2.9126712e-08	5.322943299999999e-06	2.3845068e-11	1.1411533999999999e-10
11	-0.15892947	-5.9429948e-07	-1.2896656000000002e-08	-3.3651049e-08	-1.2536799e-09	-2.9126712e-08	5.322943299999999e-06	2.3845068e-11	1.1411533999999999e-10
12	-0.15892947	-5.9429948e-07	-1.2896656000000002e-08	-3.3651049e-08	-1.2536799e-09	-2.9126712e-08	5.322943299999999e-06	2.3845068e-11	1.1411533999999999e-10
13	-0.15892947	-5.9429948e-07	-1.2896656000000002e-08	-3.3651049e-08	-1.2536799e-09	-2.9126712e-08	5.322943299999999e-06	2.3845068e-11	1.1411533999999999e-10
14	-0.15892947	-5.9429948e-07	-1.2896656000000002e-08	-3.3651049e-08	-1.2536799e-09	-2.9126712e-08	5.322943299999999e-06	2.3845068e-11	1.1411533999999999e-10
15	-0.15892947	-5.9429948e-07	-1.2896656000000002e-08	-3.3651049e-08	-1.2536799e-09	-2.9126712e-08	5.322943299999999e-06	2.3845068e-11	1.1411533999999999e-10
16	0.00012065578000000002	0.00052784871	-0.00052641285	-0.0022105235	-0.00011300958999999999	-0.007383041999999999	0.095801549	0.0036721857	0.006463224399999999
17	0.00012065578000000002	0.00052784871	-0.00052641285	-0.0022105235	-0.00011300958999999999	-0.007383041999999999	0.095801549	0.0036721857	0.006463224399999999
18	0.00012065578000000002	0.00052784871	-0.00052641285	-0.0022105235	-0.00011300958999999999	-0.007383041999999999	0.095801549	0.0036721857	0.006463224399999999
19	0.00012065578000000002	0.00052784871	-0.00052641285	-0.0022105235	-0.00011300958999999999	-0.007383041999999999	0.095801549	0.0036721857	0.006463224399999999
20	0.00012065578000000002	0.00052784871	-0.00052641285	-0.0022105235	-0.00011300958999999999	-0.007383041999999999	0.095801549	0.0036721857	0.006463224399999999
21	0.00012065578000000002	0.00052784871	-0.00052641285	-0.0022105235	-0.00011300958999999999	-0.007383041999999999	0.095801549	0.0036721857	0.006463224399999999
22	0.038046435	1.4462233e-07	-0.15860878	6.679213e-09	3.563147e-10	0.04955659	0.0017325122	-1.5525481e-07	3.2931779000000005e-05
23	0.038046435	1.4462233e-07	-0.15860878	6.679213e-09	3.563147e-10	0.04955659	0.0017325122	-1.5525481e-07	3.2931779000000005e-05
24	0.038046435	1.4462233e-07	-0.15860878	6.679213e-09	3.563147e-10	0.04955659	0.0017325122	-1.5525481e-07	3.2931779000000005e-05
25	0.038046435	1.4462233e-07	-0.15860878	6.679213e-09	3.563147e-10	0.04955659	0.0017325122	-1.5525481e-07	3.2931779000000005e-05
26	0.038046435	1.4462233e-07	-0.15860878	6.679213e-09	3.563147e-10	0.04955659	0.0017325122	-1.5525481e-07	3.2931779000000005e-05
27	-5.567766899999999e-07	-2.2827996e-12	-2.3385902e-14	-0.15850359	-7.2904335e-09	-0.14131001	-1.0	-5.6295876e-05	-0.00024280793
28	-5.567766899999999e-07	-2.2827996e-12	-2.3385902e-14	-0.15850359	-7.2904335e-09	-0.14131001	-1.0	-5.6295876e-05	-0.00024280793
