	IKKa	NF-kB	A20	FLIP	XIAP	TNFRC2:FLIP:pCasp8	Casp3	Casp6	Casp8
1	-0.65334692	-4.2038035999999994e-08	-6.692289599999999e-11	-1.0039121e-10	-3.1463129000000002e-12	5.3204394e-09	3.3140495e-08	4.831616299999999e-10	5.347759e-10
2	0.00017062044999999998	0.11242132	-0.0032788970000000002	-0.0062020204	-0.00020564169999999997	-0.98489871	-0.27491255	0.044112016	0.049172262
3	0.042128117	2.247459e-09	-0.65062636	9.4284319e-12	8.597055e-11	0.0027993571999999998	0.00042414804000000006	-1.5939456000000001e-06	9.041068300000001e-06
4	-4.4379073e-07	-3.089849e-14	0.0	-0.65149441	1.2031097000000002e-07	-0.94585651	-1.0	-0.0020650995	-0.007137935
5	0.55069951	1.8526716e-08	3.5003467e-10	-0.0004756017	-0.6517157	1589840.5	-1.0	-0.36759771	5990.7218
6	1.1320159e-07	-1.6627577e-14	6.450254599999999e-16	1.2569275e-07	1.7695004e-06	0.001307171	-0.0049054268	-0.028213729	-0.034478922
7	1.687369e-11	-1.309258e-16	2.1500849e-16	2.2470447e-11	3.3040677000000003e-10	-7.8925065e-12	0.00092909921	-0.78245285	-0.78595084
8	-3.7617679e-07	-5.3941431e-14	-8.6003394e-16	1.0944392000000001e-07	1.5335236e-06	-0.99824307	-1.0	-0.024480663	-0.75152674
9	-0.65334692	-4.2038035999999994e-08	-6.692289599999999e-11	-1.0039121e-10	-3.1463129000000002e-12	5.3204394e-09	3.3140495e-08	4.831616299999999e-10	5.347759e-10
10	-0.65334692	-4.2038035999999994e-08	-6.692289599999999e-11	-1.0039121e-10	-3.1463129000000002e-12	5.3204394e-09	3.3140495e-08	4.831616299999999e-10	5.347759e-10
11	-0.65334692	-4.2038035999999994e-08	-6.692289599999999e-11	-1.0039121e-10	-3.1463129000000002e-12	5.3204394e-09	3.3140495e-08	4.831616299999999e-10	5.347759e-10
12	-0.65334692	-4.2038035999999994e-08	-6.692289599999999e-11	-1.0039121e-10	-3.1463129000000002e-12	5.3204394e-09	3.3140495e-08	4.831616299999999e-10	5.347759e-10
13	-0.65334692	-4.2038035999999994e-08	-6.692289599999999e-11	-1.0039121e-10	-3.1463129000000002e-12	5.3204394e-09	3.3140495e-08	4.831616299999999e-10	5.347759e-10
14	-0.65334692	-4.2038035999999994e-08	-6.692289599999999e-11	-1.0039121e-10	-3.1463129000000002e-12	5.3204394e-09	3.3140495e-08	4.831616299999999e-10	5.347759e-10
15	-0.65334692	-4.2038035999999994e-08	-6.692289599999999e-11	-1.0039121e-10	-3.1463129000000002e-12	5.3204394e-09	3.3140495e-08	4.831616299999999e-10	5.347759e-10
16	0.00017062044999999998	0.11242132	-0.0032788970000000002	-0.0062020204	-0.00020564169999999997	-0.98489871	-0.27491255	0.044112016	0.049172262
17	0.00017062044999999998	0.11242132	-0.0032788970000000002	-0.0062020204	-0.00020564169999999997	-0.98489871	-0.27491255	0.044112016	0.049172262
18	0.00017062044999999998	0.11242132	-0.0032788970000000002	-0.0062020204	-0.00020564169999999997	-0.98489871	-0.27491255	0.044112016	0.049172262
19	0.00017062044999999998	0.11242132	-0.0032788970000000002	-0.0062020204	-0.00020564169999999997	-0.98489871	-0.27491255	0.044112016	0.049172262
20	0.00017062044999999998	0.11242132	-0.0032788970000000002	-0.0062020204	-0.00020564169999999997	-0.98489871	-0.27491255	0.044112016	0.049172262
21	0.00017062044999999998	0.11242132	-0.0032788970000000002	-0.0062020204	-0.00020564169999999997	-0.98489871	-0.27491255	0.044112016	0.049172262
22	0.042128117	2.247459e-09	-0.65062636	9.4284319e-12	8.597055e-11	0.0027993571999999998	0.00042414804000000006	-1.5939456000000001e-06	9.041068300000001e-06
23	0.042128117	2.247459e-09	-0.65062636	9.4284319e-12	8.597055e-11	0.0027993571999999998	0.00042414804000000006	-1.5939456000000001e-06	9.041068300000001e-06
24	0.042128117	2.247459e-09	-0.65062636	9.4284319e-12	8.597055e-11	0.0027993571999999998	0.00042414804000000006	-1.5939456000000001e-06	9.041068300000001e-06
25	0.042128117	2.247459e-09	-0.65062636	9.4284319e-12	8.597055e-11	0.0027993571999999998	0.00042414804000000006	-1.5939456000000001e-06	9.041068300000001e-06
26	0.042128117	2.247459e-09	-0.65062636	9.4284319e-12	8.597055e-11	0.0027993571999999998	0.00042414804000000006	-1.5939456000000001e-06	9.041068300000001e-06
27	-4.4379073e-07	-3.089849e-14	0.0	-0.65149441	1.2031097000000002e-07	-0.94585651	-1.0	-0.0020650995	-0.007137935
28	-4.4379073e-07	-3.089849e-14	0.0	-0.65149441	1.2031097000000002e-07	-0.94585651	-1.0	-0.0020650995	-0.007137935
29	-4.4379073e-07	-3.089849e-14	0.0	-0.65149441	1.2031097000000002e-07	-0.94585651	-1.0	-0.0020650995	-0.007137935
30	-4.4379073e-07	-3.089849e-14	0.0	-0.65149441	1.2031097000000002e-07	-0.94585651	-1.0	-0.0020650995	-0.007137935
31	0.55069951	1.8526716e-08	3.5003467e-10	-0.0004756017	-0.6517157	1589840.5	-1.0	-0.36759771	5990.7218
32	0.55069951	1.8526716e-08	3.5003467e-10	-0.0004756017	-0.6517157	1589840.5	-1.0	-0.36759771	5990.7218
33	0.55069951	1.8526716e-08	3.5003467e-10	-0.0004756017	-0.6517157	1589840.5	-1.0	-0.36759771	5990.7218
34	1.1320159e-07	-1.6627577e-14	6.450254599999999e-16	1.2569275e-07	1.7695004e-06	0.001307171	-0.0049054268	-0.028213729	-0.034478922
35	1.1320159e-07	-1.6627577e-14	6.450254599999999e-16	1.2569275e-07	1.7695004e-06	0.001307171	-0.0049054268	-0.028213729	-0.034478922
36	1.687369e-11	-1.309258e-16	2.1500849e-16	2.2470447e-11	3.3040677000000003e-10	-7.8925065e-12	0.00092909921	-0.78245285	-0.78595084
