	IKKa	NF-kB	A20	FLIP	XIAP	TNFRC2:FLIP:pCasp8	Casp3	Casp6	Casp8
1	-0.2169567	-0.00018831818	-3.8933562e-06	-9.5024703e-06	-3.4446134e-07	-1.9284607e-05	-7.8617083e-06	5.3512297e-08	-1.824993e-07
2	0.00014069479	-0.012699033	-0.0011361753	-0.0037478598	-0.00016013479999999998	-0.0023782834	0.0023783216	0.0055940039	0.0051634595
3	0.045427612	4.0559119e-05	-0.33880958	1.7092494999999999e-06	6.2305713e-08	0.052859922999999996	3.2102538e-05	1.9816872e-06	0.012923249
4	-2.9288884000000005e-07	-2.3810514e-10	4.2296327000000003e-13	-0.33858554	1.2129269000000001e-07	-0.17325149	-0.00037700362999999997	-0.00034676872	-0.0028601318
5	0.0020051691	1.539394e-06	3.8818940000000006e-08	-0.0020290517000000003	-0.33926037	708.6694200000001	0.10124594	0.15588835	374.55784
6	-8.5525182e-07	1.3613099e-09	1.1997845e-10	5.7286884000000005e-08	8.3789642e-07	0.0030381096999999996	-0.00083541708	-0.0023645835999999997	-0.00045140194
7	6.5944696e-09	6.4817929e-12	5.9560134e-14	4.735564e-09	6.3458143e-08	1.033873e-08	-0.00040679799	-0.50079651	-0.40268399
8	-1.9434389e-06	4.4575047e-09	4.0246699e-10	1.0143253999999999e-07	1.1792911e-06	-0.013780302	9.045477199999999e-05	-0.0033374686	-0.37495122
9	-0.2169567	-0.00018831818	-3.8933562e-06	-9.5024703e-06	-3.4446134e-07	-1.9284607e-05	-7.8617083e-06	5.3512297e-08	-1.824993e-07
10	-0.2169567	-0.00018831818	-3.8933562e-06	-9.5024703e-06	-3.4446134e-07	-1.9284607e-05	-7.8617083e-06	5.3512297e-08	-1.824993e-07
11	-0.2169567	-0.00018831818	-3.8933562e-06	-9.5024703e-06	-3.4446134e-07	-1.9284607e-05	-7.8617083e-06	5.3512297e-08	-1.824993e-07
12	-0.2169567	-0.00018831818	-3.8933562e-06	-9.5024703e-06	-3.4446134e-07	-1.9284607e-05	-7.8617083e-06	5.3512297e-08	-1.824993e-07
13	-0.2169567	-0.00018831818	-3.8933562e-06	-9.5024703e-06	-3.4446134e-07	-1.9284607e-05	-7.8617083e-06	5.3512297e-08	-1.824993e-07
14	-0.2169567	-0.00018831818	-3.8933562e-06	-9.5024703e-06	-3.4446134e-07	-1.9284607e-05	-7.8617083e-06	5.3512297e-08	-1.824993e-07
15	-0.2169567	-0.00018831818	-3.8933562e-06	-9.5024703e-06	-3.4446134e-07	-1.9284607e-05	-7.8617083e-06	5.3512297e-08	-1.824993e-07
16	0.00014069479	-0.012699033	-0.0011361753	-0.0037478598	-0.00016013479999999998	-0.0023782834	0.0023783216	0.0055940039	0.0051634595
17	0.00014069479	-0.012699033	-0.0011361753	-0.0037478598	-0.00016013479999999998	-0.0023782834	0.0023783216	0.0055940039	0.0051634595
18	0.00014069479	-0.012699033	-0.0011361753	-0.0037478598	-0.00016013479999999998	-0.0023782834	0.0023783216	0.0055940039	0.0051634595
19	0.00014069479	-0.012699033	-0.0011361753	-0.0037478598	-0.00016013479999999998	-0.0023782834	0.0023783216	0.0055940039	0.0051634595
20	0.00014069479	-0.012699033	-0.0011361753	-0.0037478598	-0.00016013479999999998	-0.0023782834	0.0023783216	0.0055940039	0.0051634595
21	0.00014069479	-0.012699033	-0.0011361753	-0.0037478598	-0.00016013479999999998	-0.0023782834	0.0023783216	0.0055940039	0.0051634595
22	0.045427612	4.0559119e-05	-0.33880958	1.7092494999999999e-06	6.2305713e-08	0.052859922999999996	3.2102538e-05	1.9816872e-06	0.012923249
23	0.045427612	4.0559119e-05	-0.33880958	1.7092494999999999e-06	6.2305713e-08	0.052859922999999996	3.2102538e-05	1.9816872e-06	0.012923249
24	0.045427612	4.0559119e-05	-0.33880958	1.7092494999999999e-06	6.2305713e-08	0.052859922999999996	3.2102538e-05	1.9816872e-06	0.012923249
