	IKKa	NF-kB	A20	FLIP	XIAP	TNFRC2:FLIP:pCasp8	Casp3	Casp6	Casp8
1	-0.390065	-4.0397355e-07	-3.9775934e-09	-7.867359e-09	-2.6379583e-10	-7.8612122e-09	6.9063879e-10	1.7686077e-10	1.9687133e-10
2	0.00021593903	-0.026515503	-0.0017013928	-0.0048139871	-0.00018469554	-0.61971045	0.00024461589	0.014206937	0.015949955
3	0.057346055	6.0538767e-08	-0.50654678	9.187336099999999e-10	1.7376649e-10	0.02181038	-1.6743237e-06	-8.4626808e-07	1.7586295e-05
4	-2.0558317000000003e-07	-2.0484319e-13	-8.453376400000002e-16	-0.5063429	1.4952193e-07	-0.7064853	-0.00166922	-0.0008826738400000001	-0.0019352810999999999
5	0.31807383	3.2654389999999997e-07	3.4650717e-09	-0.00120936	-0.50738728	1013520.8	-0.013512686999999999	0.029350348	1448.0316
6	1.2223637e-07	1.3558435e-13	3.5926850000000005e-15	1.2040207e-07	1.5828540000000001e-06	0.0017572234	-0.012966277	-0.0093113705	-0.011062444
7	7.380135400000001e-10	1.1407337e-15	-2.1133441000000004e-16	5.773530799999999e-10	8.1127387e-09	3.7943705e-10	0.00013008502	-0.64153991	-0.65878885
8	-1.0502212e-07	-9.859198699999999e-14	-1.2680065e-15	1.0534732e-07	1.3736248e-06	-0.63105662	-0.012666402	-0.0080843674	-0.56264852
9	-0.390065	-4.0397355e-07	-3.9775934e-09	-7.867359e-09	-2.6379583e-10	-7.8612122e-09	6.9063879e-10	1.7686077e-10	1.9687133e-10
10	-0.390065	-4.0397355e-07	-3.9775934e-09	-7.867359e-09	-2.6379583e-10	-7.8612122e-09	6.9063879e-10	1.7686077e-10	1.9687133e-10
11	-0.390065	-4.0397355e-07	-3.9775934e-09	-7.867359e-09	-2.6379583e-10	-7.8612122e-09	6.9063879e-10	1.7686077e-10	1.9687133e-10
12	-0.390065	-4.0397355e-07	-3.9775934e-09	-7.867359e-09	-2.6379583e-10	-7.8612122e-09	6.9063879e-10	1.7686077e-10	1.9687133e-10
13	-0.390065	-4.0397355e-07	-3.9775934e-09	-7.867359e-09	-2.6379583e-10	-7.8612122e-09	6.9063879e-10	1.7686077e-10	1.9687133e-10
14	-0.390065	-4.0397355e-07	-3.9775934e-09	-7.867359e-09	-2.6379583e-10	-7.8612122e-09	6.9063879e-10	1.7686077e-10	1.9687133e-10
15	-0.390065	-4.0397355e-07	-3.9775934e-09	-7.867359e-09	-2.6379583e-10	-7.8612122e-09	6.9063879e-10	1.7686077e-10	1.9687133e-10
16	0.00021593903	-0.026515503	-0.0017013928	-0.0048139871	-0.00018469554	-0.61971045	0.00024461589	0.014206937	0.015949955
17	0.00021593903	-0.026515503	-0.0017013928	-0.0048139871	-0.00018469554	-0.61971045	0.00024461589	0.014206937	0.015949955
18	0.00021593903	-0.026515503	-0.0017013928	-0.0048139871	-0.00018469554	-0.61971045	0.00024461589	0.014206937	0.015949955
19	0.00021593903	-0.026515503	-0.0017013928	-0.0048139871	-0.00018469554	-0.61971045	0.00024461589	0.014206937	0.015949955
20	0.00021593903	-0.026515503	-0.0017013928	-0.0048139871	-0.00018469554	-0.61971045	0.00024461589	0.014206937	0.015949955
21	0.00021593903	-0.026515503	-0.0017013928	-0.0048139871	-0.00018469554	-0.61971045	0.00024461589	0.014206937	0.015949955
22	0.057346055	6.0538767e-08	-0.50654678	9.187336099999999e-10	1.7376649e-10	0.02181038	-1.6743237e-06	-8.4626808e-07	1.7586295e-05
23	0.057346055	6.0538767e-08	-0.50654678	9.187336099999999e-10	1.7376649e-10	0.02181038	-1.6743237e-06	-8.4626808e-07	1.7586295e-05
24	0.057346055	6.0538767e-08	-0.50654678	9.187336099999999e-10	1.7376649e-10	0.02181038	-1.6743237e-06	-8.4626808e-07	1.7586295e-05
25	0.057346055	6.0538767e-08	-0.50654678	9.187336099999999e-10	1.7376649e-10	0.02181038	-1.6743237e-06	-8.4626808e-07	1.7586295e-05
26	0.057346055	6.0538767e-08	-0.50654678	9.187336099999999e-10	1.7376649e-10	0.02181038	-1.6743237e-06	-8.4626808e-07	1.7586295e-05
27	-2.0558317000000003e-07	-2.0484319e-13	-8.453376400000002e-16	-0.5063429	1.4952193e-07	-0.7064853	-0.00166922	-0.0008826738400000001	-0.0019352810999999999
28	-2.0558317000000003e-07	-2.0484319e-13	-8.453376400000002e-16	-0.5063429	1.4952193e-07	-0.7064853	-0.00166922	-0.0008826738400000001	-0.0019352810999999999
29	-2.0558317000000003e-07	-2.0484319e-13	-8.453376400000002e-16	-0.5063429	1.4952193e-07	-0.7064853	-0.00166922	-0.0008826738400000001	-0.0019352810999999999
30	-2.0558317000000003e-07	-2.0484319e-13	-8.453376400000002e-16	-0.5063429	1.4952193e-07	-0.7064853	-0.00166922	-0.0008826738400000001	-0.0019352810999999999
31	0.31807383	3.2654389999999997e-07	3.4650717e-09	-0.00120936	-0.50738728	1013520.8	-0.013512686999999999	0.029350348	1448.0316
32	0.31807383	3.2654389999999997e-07	3.4650717e-09	-0.00120936	-0.50738728	1013520.8	-0.013512686999999999	0.029350348	1448.0316
33	0.31807383	3.2654389999999997e-07	3.4650717e-09	-0.00120936	-0.50738728	1013520.8	-0.013512686999999999	0.029350348	1448.0316
34	1.2223637e-07	1.3558435e-13	3.5926850000000005e-15	1.2040207e-07	1.5828540000000001e-06	0.0017572234	-0.012966277	-0.0093113705	-0.011062444
35	1.2223637e-07	1.3558435e-13	3.5926850000000005e-15	1.2040207e-07	1.5828540000000001e-06	0.0017572234	-0.012966277	-0.0093113705	-0.011062444
