	IKKa	NF-kB	A20	FLIP	XIAP	TNFRC2:FLIP:pCasp8	Casp3	Casp6	Casp8
1	-0.65334692	-4.2038606e-09	-6.6917091e-12	-1.0040926e-11	-3.2067672e-13	1.1880964e-09	3.3499091999999996e-07	1.9576848999999998e-10	4.835832099999999e-10
2	0.00017055539	0.11242132	-0.0032788970000000002	-0.006202120500000001	-0.00020704265	-0.93265813	0.91824895	0.068744912	0.08610586199999999
3	0.042127964000000004	2.2474725e-10	-0.65062636	3.2910229e-12	2.9162469e-11	0.0027992975	-0.0027019484999999998	-8.063303100000001e-07	-1.6497318000000002e-06
4	-4.4579746e-07	-5.2370325e-15	-6.450254599999999e-16	-0.65149442	2.2882023999999998e-07	-0.94591804	0.46753969	-0.0035197082	-0.0033578046
5	5.3635869000000005	1.5413382e-08	2.5324366e-10	-0.0004654025	-0.65171632	15854323.0	-1.0	-0.35357975	6187.5503
6	-2.332653e-08	-2.0555352e-14	-4.3001697e-16	-2.5465809e-08	-3.5817811999999995e-07	5.4385342e-06	-1.0	0.005883554	0.007373736
7	1.5871666e-11	-3.927774299999999e-16	2.1500849e-16	1.4825477e-11	2.0982382999999998e-10	2.4444988e-11	-0.0065090762	-0.78110004	-0.78751348
8	-5.2938727e-07	-3.0438942000000003e-12	3.2896297999999995e-14	-6.1051151e-08	-8.606862800000001e-07	-0.99824268	0.16536135	0.014111713	-0.73841069
9	-0.65334692	-4.2038606e-09	-6.6917091e-12	-1.0040926e-11	-3.2067672e-13	1.1880964e-09	3.3499091999999996e-07	1.9576848999999998e-10	4.835832099999999e-10
10	-0.65334692	-4.2038606e-09	-6.6917091e-12	-1.0040926e-11	-3.2067672e-13	1.1880964e-09	3.3499091999999996e-07	1.9576848999999998e-10	4.835832099999999e-10
11	-0.65334692	-4.2038606e-09	-6.6917091e-12	-1.0040926e-11	-3.2067672e-13	1.1880964e-09	3.3499091999999996e-07	1.9576848999999998e-10	4.835832099999999e-10
12	-0.65334692	-4.2038606e-09	-6.6917091e-12	-1.0040926e-11	-3.2067672e-13	1.1880964e-09	3.3499091999999996e-07	1.9576848999999998e-10	4.835832099999999e-10
13	-0.65334692	-4.2038606e-09	-6.6917091e-12	-1.0040926e-11	-3.2067672e-13	1.1880964e-09	3.3499091999999996e-07	1.9576848999999998e-10	4.835832099999999e-10
14	-0.65334692	-4.2038606e-09	-6.6917091e-12	-1.0040926e-11	-3.2067672e-13	1.1880964e-09	3.3499091999999996e-07	1.9576848999999998e-10	4.835832099999999e-10
15	-0.65334692	-4.2038606e-09	-6.6917091e-12	-1.0040926e-11	-3.2067672e-13	1.1880964e-09	3.3499091999999996e-07	1.9576848999999998e-10	4.835832099999999e-10
16	0.00017055539	0.11242132	-0.0032788970000000002	-0.006202120500000001	-0.00020704265	-0.93265813	0.91824895	0.068744912	0.08610586199999999
17	0.00017055539	0.11242132	-0.0032788970000000002	-0.006202120500000001	-0.00020704265	-0.93265813	0.91824895	0.068744912	0.08610586199999999
18	0.00017055539	0.11242132	-0.0032788970000000002	-0.006202120500000001	-0.00020704265	-0.93265813	0.91824895	0.068744912	0.08610586199999999
19	0.00017055539	0.11242132	-0.0032788970000000002	-0.006202120500000001	-0.00020704265	-0.93265813	0.91824895	0.068744912	0.08610586199999999
20	0.00017055539	0.11242132	-0.0032788970000000002	-0.006202120500000001	-0.00020704265	-0.93265813	0.91824895	0.068744912	0.08610586199999999
21	0.00017055539	0.11242132	-0.0032788970000000002	-0.006202120500000001	-0.00020704265	-0.93265813	0.91824895	0.068744912	0.08610586199999999
22	0.042127964000000004	2.2474725e-10	-0.65062636	3.2910229e-12	2.9162469e-11	0.0027992975	-0.0027019484999999998	-8.063303100000001e-07	-1.6497318000000002e-06
