	IKKa	NF-kB	A20	FLIP	XIAP	TNFRC2:FLIP:pCasp8	Casp3	Casp6	Casp8
1	-0.49903801	-2.7982432e-05	-1.2429099e-07	-2.1649466e-07	-7.0007605e-09	-2.0681542e-07	-5.3758434e-06	1.8011602e-09	1.8805312e-10
2	0.0002449682	0.039708106	-0.0019480315	-0.006071229	-0.00022823322	-0.077434568	-0.034402071	0.017604948999999998	0.02272763
3	0.056727199000000006	3.0156565e-06	-0.49654042	1.5507746e-08	5.0629631e-10	0.039965952	-0.0027791636	-3.1115679e-07	0.00021562117
4	7.5708378e-09	-1.0969898999999999e-10	4.4255959e-12	-0.49607856	1.9255593e-07	-0.52061001	0.45577189	-0.0012133367	-0.0026182253
5	0.0043802158	-3.6320840000000005e-07	1.847622e-08	-0.0012463886	-0.49791054	188378.0	0.73245232	-0.027373776000000002	2215.513
6	9.973588699999999e-08	-5.4511431e-09	2.0469129e-10	8.0804989e-08	1.1382007e-06	0.83925849	0.30629663	-0.0073564602000000005	0.0011950943
7	1.6467832e-10	7.5486075e-15	-1.8362706e-15	1.8124788e-10	2.4953527e-09	-4.8323535e-08	-0.029032277000000002	-0.70198248	-0.71745189
8	1.1019151e-07	-1.9307166e-08	6.991440700000001e-10	1.2365945e-07	1.5858043999999998e-06	-0.090745459	0.61205269	-0.01031767	-0.64255244
9	-0.49903801	-2.7982432e-05	-1.2429099e-07	-2.1649466e-07	-7.0007605e-09	-2.0681542e-07	-5.3758434e-06	1.8011602e-09	1.8805312e-10
10	-0.49903801	-2.7982432e-05	-1.2429099e-07	-2.1649466e-07	-7.0007605e-09	-2.0681542e-07	-5.3758434e-06	1.8011602e-09	1.8805312e-10
11	-0.49903801	-2.7982432e-05	-1.2429099e-07	-2.1649466e-07	-7.0007605e-09	-2.0681542e-07	-5.3758434e-06	1.8011602e-09	1.8805312e-10
12	-0.49903801	-2.7982432e-05	-1.2429099e-07	-2.1649466e-07	-7.0007605e-09	-2.0681542e-07	-5.3758434e-06	1.8011602e-09	1.8805312e-10
13	-0.49903801	-2.7982432e-05	-1.2429099e-07	-2.1649466e-07	-7.0007605e-09	-2.0681542e-07	-5.3758434e-06	1.8011602e-09	1.8805312e-10
14	-0.49903801	-2.7982432e-05	-1.2429099e-07	-2.1649466e-07	-7.0007605e-09	-2.0681542e-07	-5.3758434e-06	1.8011602e-09	1.8805312e-10
15	-0.49903801	-2.7982432e-05	-1.2429099e-07	-2.1649466e-07	-7.0007605e-09	-2.0681542e-07	-5.3758434e-06	1.8011602e-09	1.8805312e-10
16	0.0002449682	0.039708106	-0.0019480315	-0.006071229	-0.00022823322	-0.077434568	-0.034402071	0.017604948999999998	0.02272763
