,KORKUT_2015A
358,0.4969541085691079
359,0.4941112765669419
360,0.49830783809394885
361,0.4945173954243942
362,0.4908623257073237
363,0.49424664951942604
364,0.4863950182753486
365,0.4896439691349668
366,0.4926221740896169
367,0.4832814403682144
368,0.48761337484770545
369,0.4891024773250305
370,0.4907269527548396
371,0.491268444564776
372,0.5043996209557331
373,0.49600649790171925
374,0.49289291999458507
375,0.49194530932719643
376,0.4980370921889806
377,0.5012860430485989
378,0.5030458914308921
379,0.5058887234330581
380,0.5091376742926763
381,0.5037227561933125
382,0.5003384323812102
383,0.49912007580885337
384,0.49966156761878977
385,0.5010152971436307
386,0.5037227561933125
387,0.510085284960065
388,0.5087315554352241
389,0.5102206579125491
390,0.5118451333423581
391,0.5194260186814674
392,0.5140111005821036
393,0.5172600514417219
394,0.5179369162041424
395,0.5178015432516583
396,0.5136049817246514
397,0.5146879653445242
398,0.5075131988628672
399,0.4968187356166238
400,0.49384053066197375
401,0.49830783809394885
402,0.5052118586706376
403,0.5043996209557331
404,0.5023690266684716
405,0.5142818464870719
406,0.5090023013401922
407,0.5194260186814674
408,0.5068363341004467
409,0.5053472316231217
410,0.49763097333152834
411,0.4969541085691079
412,0.49099769865980775
413,0.4920806822796805
414,0.4896439691349668
415,0.5026397725734398
416,0.5054826045756058
417,0.5002030594287261
418,0.5019629078110194
419,0.4997969405712739
420,0.4988493299038852
421,0.49817246514146474
422,0.4939759036144578
423,0.48571815351292813
424,0.49099769865980775
425,0.49370515770948964
426,0.4946527683768783
427,0.4947881413293624
428,0.5031812643833762
429,0.48977934208745094
430,0.48301069446324624
431,0.485582780560444
432,0.4859888994178963
433,0.4796263706511439
434,0.48531203465547584
435,0.4903208338973873
436,0.49099769865980775
437,0.48923785027751454
438,0.49600649790171925
439,0.4846351698930554
440,0.4834168133206985
441,0.4828753215107621
442,0.4882902396101259
443,0.4895085961824827
444,0.48571815351292813
445,0.4792202517936916
446,0.4784080140787871
447,0.47637741979152565
448,0.48666576418031676
449,0.4908623257073237
450,0.4965479897116556
451,0.492757547042101
452,0.4980370921889806
453,0.5022336537159875
454,0.4984432110464329
455,0.49113307161229186
456,0.49140381751726003
457,0.48977934208745094
458,0.4922160552321646
459,0.4920806822796805
460,0.49519426018681467
461,0.4907269527548396
462,0.48842561256260997
463,0.5007445512386625
464,0.5034520102883444
465,0.5123866251522946
466,0.5136049817246514
467,0.5103560308650331
468,0.5076485718153513
469,0.5142818464870719
470,0.5111682685799377
471,0.5172600514417219
472,0.5242994449708949
473,0.5161770678218492
474,0.5141464735345878
475,0.5071070800054149
476,0.5168539325842697
477,0.5121158792473264
478,0.5123866251522946
479,0.5046703668607012
480,0.5150940842019764
481,0.512928116962231
482,0.510085284960065
483,0.5175307973466902
484,0.5098145390550968
485,0.5118451333423581
486,0.5178015432516583
487,0.5215919859212129
488,0.5291728712603222
489,0.5295789901177744
490,0.5326925680249086
491,0.5274130228780289
492,0.5257885474482199
493,0.5278191417354813
494,0.5228103424935698
495,0.5241640720184108
496,0.5267361581156085
497,0.5256531744957358
498,0.5337755516447814
499,0.5284960064979017
500,0.5194260186814674
501,0.5322864491674564
502,0.5406795722214701
503,0.5310680925950995
504,0.5242994449708949
505,0.5259239204007039
506,0.5333694327873291
507,0.5379721131717883
508,0.5305266007851631
509,0.5321510762149723
510,0.5295789901177744
511,0.5317449573575199
512,0.526059293353188
513,0.5172600514417219
514,0.5176661702991743
515,0.5145525923920401
516,0.5122512521998105
517,0.5146879653445242
518,0.5126573710572627
519,0.5150940842019764
520,0.5210504941112766
521,0.5145525923920401
522,0.5137403546771355
523,0.5113036415324218
524,0.5079193177203195
525,0.5049411127656694
526,0.507377825910383
527,0.501556788953567
528,0.5010152971436307
529,0.4968187356166238
530,0.4961418708542033
531,0.4984432110464329
532,0.4974956003790443
533,0.4965479897116556
534,0.498578583998917
535,0.4989847028563693
536,0.4865303912278327
537,0.4941112765669419
538,0.5012860430485989
539,0.4907269527548396
540,0.49560037904426696
541,0.5043996209557331
542,0.5030458914308921
543,0.5012860430485989
544,0.5045349939082171
545,0.4903208338973873
546,0.4997969405712739
547,0.4966833626641397
548,0.4920806822796805
549,0.4943820224719101
550,0.49993231352375794
551,0.49776634628401245
552,0.4941112765669419
553,0.49370515770948964
554,0.4924868011371328
555,0.49587112494923513
556,0.5107621497224855
557,0.5022336537159875
558,0.4966833626641397
559,0.49153919046974415
560,0.4953296331392988
561,0.5052118586706376
562,0.504264248003249
563,0.5037227561933125
564,0.497089481521592
565,0.5022336537159875
566,0.507377825910383
567,0.4966833626641397
568,0.4997969405712739
569,0.5071070800054149
570,0.5114390144849059
571,0.5167185596317856
572,0.5136049817246514
573,0.5110328956274537
574,0.5088669283877081
575,0.5020982807635035
576,0.4974956003790443
577,0.5033166373358603
578,0.5030458914308921
579,0.5012860430485989
580,0.4993908217138216
581,0.504264248003249
582,0.501421416001083
583,0.49384053066197375
584,0.5053472316231217
585,0.4930282929470692
586,0.491268444564776
587,0.4988493299038852
588,0.49641261675917153
589,0.5011506700961148
590,0.49912007580885337
591,0.5107621497224855
592,0.5160416948693651
593,0.5111682685799377
594,0.5065655881954786
595,0.5113036415324218
596,0.5023690266684716
597,0.5053472316231217
598,0.5022336537159875
599,0.5016921619060511
600,0.5069717070529308
601,0.5058887234330581
602,0.5008799241911466
603,0.5041288750507649
604,0.5096791661026127
605,0.5091376742926763
606,0.51157438743739
607,0.5148233382970082
608,0.5018275348585353
609,0.5019629078110194
610,0.49776634628401245
611,0.4989847028563693
612,0.49343441180452147
613,0.4895085961824827
614,0.4980370921889806
615,0.48842561256260997
616,0.49289291999458507
617,0.4953296331392988
618,0.4939759036144578
619,0.5022336537159875
620,0.49343441180452147
621,0.4984432110464329
622,0.4972248544740761
623,0.4943820224719101
624,0.49830783809394885
625,0.4949235142818465
626,0.49546500609178284
627,0.5133342358196832
628,0.5110328956274537
629,0.512928116962231
630,0.5138757276296196
631,0.5096791661026127
632,0.5025043996209557
633,0.5103560308650331
634,0.5092730472451604
635,0.5035873832408285
636,0.4987139569514011
637,0.49830783809394885
638,0.49763097333152834
639,0.49546500609178284
640,0.505753350480574
641,0.5087315554352241
642,0.5104914038175172
643,0.5033166373358603
644,0.5075131988628672
645,0.5010152971436307
646,0.49018546094490323
647,0.4968187356166238
648,0.492757547042101
649,0.4896439691349668
650,0.4968187356166238
651,0.4908623257073237
652,0.4918099363747123
653,0.5029105184784081
654,0.5050764857181536
655,0.4993908217138216
656,0.5043996209557331
657,0.510085284960065
658,0.5106267767700013
659,0.5137403546771355
660,0.5150940842019764
661,0.5090023013401922
662,0.5142818464870719
663,0.5164478137268174
664,0.5068363341004467
665,0.5114390144849059
666,0.5117097603898741
667,0.5029105184784081
668,0.5033166373358603
669,0.49912007580885337
670,0.5048057398131853
671,0.5069717070529308
672,0.5114390144849059
673,0.5092730472451604
674,0.5076485718153513
675,0.5096791661026127
676,0.5110328956274537
677,0.5226749695410857
678,0.5157709489643969
679,0.5099499120075809
680,0.5110328956274537
681,0.5150940842019764
682,0.5054826045756058
683,0.5111682685799377
684,0.5071070800054149
685,0.4997969405712739
686,0.4946527683768783
687,0.49370515770948964
688,0.4988493299038852
689,0.4924868011371328
690,0.48842561256260997
691,0.4939759036144578
692,0.4907269527548396
693,0.4939759036144578
694,0.498578583998917
695,0.49641261675917153
696,0.49641261675917153
697,0.4962772438066874
698,0.48937322322999866
699,0.49370515770948964
700,0.48761337484770545
701,0.4962772438066874
702,0.49790171923649656
703,0.5034520102883444
704,0.5002030594287261
705,0.4953296331392988
706,0.4931636658995533
707,0.4947881413293624
708,0.49329903885203735
709,0.49113307161229186
710,0.4947881413293624
711,0.49560037904426696
712,0.49153919046974415
713,0.4922160552321646
714,0.49194530932719643
715,0.502775145525924
716,0.4987139569514011
717,0.49587112494923513
718,0.491268444564776
719,0.5038581291457966
720,0.5025043996209557
721,0.5046703668607012
722,0.4962772438066874
723,0.49966156761878977
724,0.4962772438066874
725,0.4945173954243942
726,0.49790171923649656
727,0.4931636658995533
728,0.497089481521592
729,0.49519426018681467
730,0.49113307161229186
731,0.49099769865980775
732,0.492757547042101
733,0.49140381751726003
734,0.4939759036144578
735,0.4947881413293624
736,0.5022336537159875
737,0.5031812643833762
738,0.5016921619060511
739,0.5002030594287261
740,0.5039935020982808
741,0.5198321375389198
742,0.5091376742926763
743,0.5084608095302559
744,0.5152294571544606
745,0.512928116962231
746,0.512928116962231
747,0.5138757276296196
748,0.5266007851631244
749,0.5236225802084743
750,0.5241640720184108
751,0.5153648301069447
752,0.5137403546771355
753,0.514417219439556
754,0.5088669283877081
755,0.5133342358196832
756,0.5033166373358603
757,0.5081900636252876
758,0.5091376742926763
759,0.5114390144849059
760,0.51157438743739
761,0.5092730472451604
762,0.5037227561933125
763,0.5118451333423581
764,0.5141464735345878
765,0.5038581291457966
766,0.5060240963855421
767,0.49641261675917153
768,0.4966833626641397
769,0.49587112494923513
770,0.4946527683768783
771,0.4993908217138216
772,0.4939759036144578
773,0.4904562068498714
774,0.4881548666576418
775,0.4863950182753486
776,0.49018546094490323
777,0.48761337484770545
778,0.48517666170299173
779,0.49018546094490323
780,0.4935697847570055
781,0.4885609855150941
782,0.4817923378908894
783,0.4842290510356031
784,0.4882902396101259
785,0.48977934208745094
786,0.4896439691349668
787,0.49329903885203735
788,0.4947881413293624
789,0.49329903885203735
790,0.4966833626641397
791,0.4945173954243942
792,0.4885609855150941
793,0.4896439691349668
794,0.5010152971436307
795,0.4968187356166238
796,0.504264248003249
797,0.4968187356166238
798,0.4945173954243942
799,0.48436442398808716
800,0.4863950182753486
801,0.48571815351292813
802,0.48449979694057127
803,0.47637741979152565
804,0.4836875592256667
805,0.4816569649384053
806,0.48084472722350075
807,0.4805739813185326
808,0.4828753215107621
809,0.48314606741573035
810,0.4859888994178963
811,0.48531203465547584
812,0.49587112494923513
813,0.4945173954243942
814,0.4989847028563693
815,0.5011506700961148
816,0.5079193177203195
817,0.5039935020982808
818,0.4984432110464329
819,0.4939759036144578
820,0.4987139569514011
821,0.49600649790171925
822,0.48219845674834166
823,0.4816569649384053
824,0.4796263706511439
825,0.4796263706511439
826,0.4775957763638825
827,0.47461757140923244
828,0.47651279274400976
829,0.4774604034113984
830,0.4671720590226073
831,0.46527683768782996
832,0.4651414647353459
833,0.47380533369432787
834,0.46825504264248
835,0.4620278868282117
836,0.4669013131176391
837,0.4694733992148369
838,0.47150399350209826
839,0.4627047515906322
840,0.4663598213077027
841,0.4650060917828618
842,0.4694733992148369
843,0.47380533369432787
844,0.4778665222688507
845,0.47691891160146205
846,0.4755651820766211
847,0.4751590632191688
848,0.4817923378908894
849,0.479761743603628
850,0.4748883173142006
851,0.4727223500744551
852,0.47827264112630297
853,0.4811154731284689
854,0.48355218627318264
855,0.49546500609178284
856,0.49912007580885337
857,0.5010152971436307
858,0.5126573710572627
859,0.5083254365777717
860,0.5080546906728036
861,0.5062948422905104
862,0.5232164613510221
863,0.5196967645864357
864,0.5152294571544606
865,0.521727358873697
866,0.5224042236361175
867,0.5224042236361175
868,0.5218627318261811
869,0.5150940842019764
870,0.5096791661026127
871,0.512928116962231
872,0.5176661702991743
873,0.5138757276296196
874,0.5146879653445242
875,0.521727358873697
876,0.5253824285907676
877,0.5329633139298768
878,0.526059293353188
879,0.5270069040205767
880,0.5279545146879654
881,0.5225395965886016
882,0.5140111005821036
883,0.5083254365777717
884,0.5062948422905104
885,0.5037227561933125
886,0.510085284960065
887,0.5214566129687288
888,0.5095437931501287
889,0.5153648301069447
890,0.5107621497224855
891,0.5083254365777717
892,0.5090023013401922
893,0.501421416001083
894,0.5041288750507649
895,0.5138757276296196
896,0.5084608095302559
897,0.5080546906728036
898,0.5134696087721673
899,0.5136049817246514
900,0.5103560308650331
901,0.5146879653445242
902,0.5149587112494923
903,0.5161770678218492
904,0.5257885474482199
905,0.5241640720184108
906,0.5221334777311493
907,0.5153648301069447
908,0.5161770678218492
909,0.5213212400162448
910,0.5178015432516583
911,0.5183430350615947
912,0.5236225802084743
913,0.518749153919047
914,0.5165831866793015
915,0.5156355760119128
916,0.5156355760119128
917,0.5145525923920401
918,0.5141464735345878
919,0.5092730472451604
920,0.5184784080140787
921,0.514417219439556
922,0.5088669283877081
923,0.5122512521998105
924,0.5205090023013402
925,0.5088669283877081
926,0.51157438743739
927,0.5079193177203195
928,0.517395424394206
929,0.507242452957899
930,0.505753350480574
931,0.5026397725734398
932,0.5004738053336943
933,0.5068363341004467
934,0.5008799241911466
935,0.5037227561933125
936,0.5068363341004467
937,0.500067686476242
938,0.492757547042101
939,0.49384053066197375
940,0.49736022742656016
941,0.48937322322999866
942,0.48977934208745094
943,0.48517666170299173
944,0.4924868011371328
945,0.49384053066197375
946,0.4974956003790443
947,0.49776634628401245
948,0.48761337484770545
949,0.48138621903343715
950,0.47773114931636657
951,0.49153919046974415
952,0.4989847028563693
953,0.5011506700961148
954,0.5050764857181536
955,0.5060240963855421
956,0.5098145390550968
957,0.5064302152429945
958,0.5025043996209557
959,0.5020982807635035
960,0.5067009611479626
961,0.5065655881954786
962,0.5133342358196832
963,0.5156355760119128
964,0.5084608095302559
965,0.5156355760119128
966,0.5133342358196832
967,0.5049411127656694
968,0.4945173954243942
969,0.492757547042101
970,0.4926221740896169
971,0.4895085961824827
972,0.485582780560444
973,0.4859888994178963
974,0.49113307161229186
975,0.48070935427101663
976,0.484093678083119
977,0.4792202517936916
978,0.4868011371328009
979,0.4930282929470692
980,0.5053472316231217
981,0.4953296331392988
982,0.49736022742656016
983,0.4947881413293624
984,0.49830783809394885
985,0.49018546094490323
986,0.4922160552321646
987,0.4945173954243942
988,0.5002030594287261
989,0.4997969405712739
990,0.5061594693380262
991,0.5003384323812102
992,0.5022336537159875
993,0.5031812643833762
994,0.49790171923649656
995,0.5026397725734398
996,0.4895085961824827
997,0.4878841207526736
998,0.49736022742656016
999,0.4966833626641397
1000,0.4987139569514011
1001,0.5030458914308921
1002,0.4974956003790443
1003,0.4966833626641397
1004,0.5029105184784081
1005,0.5029105184784081
1006,0.507242452957899
1007,0.4987139569514011
1008,0.5069717070529308
1009,0.5065655881954786
1010,0.49776634628401245
1011,0.49817246514146474
1012,0.5026397725734398
1013,0.4997969405712739
1014,0.5058887234330581
1015,0.49384053066197375
1016,0.4908623257073237
1017,0.49560037904426696
1018,0.5060240963855421
1019,0.510085284960065
1020,0.5119805062948423
1021,0.5236225802084743
1022,0.5138757276296196
1023,0.5236225802084743
1024,0.5290374983078381
1025,0.528902125355354
1026,0.5194260186814674
1027,0.5102206579125491
1028,0.5108975226749696
1029,0.5081900636252876
1030,0.5091376742926763
1031,0.501421416001083
1032,0.5025043996209557
1033,0.5019629078110194
1034,0.5030458914308921
1035,0.4941112765669419
1036,0.4987139569514011
1037,0.5010152971436307
1038,0.49424664951942604
1039,0.49912007580885337
1040,0.4974956003790443
1041,0.49424664951942604
1042,0.4949235142818465
1043,0.4816569649384053
1044,0.485582780560444
1045,0.492757547042101
1046,0.500067686476242
1047,0.4961418708542033
1048,0.49587112494923513
1049,0.49776634628401245
1050,0.5075131988628672
1051,0.5068363341004467
1052,0.5114390144849059
1053,0.5188845268715311
1054,0.5255178015432517
1055,0.5226749695410857
1056,0.5252470556382834
1057,0.5234872072559903
1058,0.5137403546771355
1059,0.5211858670637607
1060,0.5213212400162448
1061,0.5106267767700013
1062,0.5207797482063083
1063,0.5188845268715311
1064,0.5133342358196832
1065,0.5272776499255448
1066,0.5284960064979017
1067,0.5255178015432517
1068,0.524570190875863
1069,0.5215919859212129
1070,0.5278191417354813
1071,0.5256531744957358
1072,0.5222688506836334
1073,0.5194260186814674
1074,0.5213212400162448
1075,0.520238256396372
1076,0.5145525923920401
1077,0.5138757276296196
1078,0.5149587112494923
1079,0.5090023013401922
1080,0.5126573710572627
1081,0.5064302152429945
1082,0.5084608095302559
1083,0.5125219981047787
1084,0.5038581291457966
1085,0.5102206579125491
1086,0.5219981047786653
1087,0.5171246784892378
1088,0.5039935020982808
1089,0.5062948422905104
1090,0.5016921619060511
1091,0.5008799241911466
1092,0.4972248544740761
1093,0.5080546906728036
1094,0.5122512521998105
1095,0.4992554487613375
1096,0.491268444564776
1097,0.4877487478001895
1098,0.4836875592256667
1099,0.4974956003790443
1100,0.49560037904426696
1101,0.4992554487613375
1102,0.5102206579125491
1103,0.510085284960065
1104,0.5048057398131853
1105,0.4905915798023555
1106,0.5033166373358603
1107,0.5126573710572627
1108,0.4993908217138216
1109,0.49560037904426696
1110,0.502775145525924
1111,0.507242452957899
1112,0.5088669283877081
1113,0.5077839447678354
1114,0.5068363341004467
1115,0.5023690266684716
1116,0.5038581291457966
1117,0.4961418708542033
1118,0.49424664951942604
1119,0.49099769865980775
1120,0.49830783809394885
1121,0.49370515770948964
1122,0.4945173954243942
1123,0.4987139569514011
1124,0.4968187356166238
1125,0.4969541085691079
1126,0.4957357519967511
1127,0.48747800189522134
1128,0.49194530932719643
1129,0.5007445512386625
1130,0.49560037904426696
1131,0.4931636658995533
1132,0.4885609855150941
1133,0.4993908217138216
1134,0.5031812643833762
1135,0.5061594693380262
1136,0.5172600514417219
1137,0.5213212400162448
1138,0.5257885474482199
1139,0.5171246784892378
1140,0.5142818464870719
1141,0.5121158792473264
1142,0.5114390144849059
1143,0.5190198998240152
1144,0.5236225802084743
1145,0.5133342358196832
1146,0.5088669283877081
1147,0.5131988628671992
1148,0.5207797482063083
1149,0.5122512521998105
1150,0.5140111005821036
1151,0.5176661702991743
1152,0.5232164613510221
1153,0.510085284960065
1154,0.5077839447678354
1155,0.5083254365777717
1156,0.5023690266684716
1157,0.5035873832408285
1158,0.5080546906728036
1159,0.5080546906728036
1160,0.5092730472451604
1161,0.5134696087721673
1162,0.5171246784892378
1163,0.50859618248274
1164,0.5045349939082171
1165,0.5056179775280899
1166,0.5048057398131853
1167,0.5052118586706376
1168,0.5064302152429945
1169,0.5114390144849059
1170,0.5142818464870719
1171,0.5153648301069447
1172,0.5080546906728036
1173,0.5122512521998105
1174,0.5140111005821036
1175,0.5130634899147151
1176,0.517395424394206
1177,0.5016921619060511
1178,0.49993231352375794
1179,0.5004738053336943
1180,0.5098145390550968
1181,0.5071070800054149
1182,0.5031812643833762
1183,0.49600649790171925
1184,0.49600649790171925
1185,0.49912007580885337
1186,0.5035873832408285
1187,0.4895085961824827
1188,0.49519426018681467
1189,0.49641261675917153
1190,0.492757547042101
1191,0.49587112494923513
1192,0.49384053066197375
1193,0.4993908217138216
1194,0.49370515770948964
1195,0.5035873832408285
1196,0.5067009611479626
1197,0.5022336537159875
1198,0.5018275348585353
1199,0.5088669283877081
1200,0.5053472316231217
1201,0.5058887234330581
1202,0.4993908217138216
1203,0.4969541085691079
1204,0.48747800189522134
1205,0.4819277108433735
1206,0.4758359279815893
1207,0.47732503045891433
1208,0.4784080140787871
1209,0.46365236225802087
1210,0.46608907540273453
1211,0.4708271287396778
1212,0.471097874644646
1213,0.4708271287396778
1214,0.4627047515906322
1215,0.46581832949776636
1216,0.4771896575064302
1217,0.48301069446324624
1218,0.49140381751726003
1219,0.49194530932719643
1220,0.4877487478001895
1221,0.49153919046974415
1222,0.48098010017598486
1223,0.48693651008528493
1224,0.489914715039935
1225,0.4900500879924191
1226,0.49641261675917153
1227,0.4926221740896169
1228,0.48490591579802356
1229,0.48477054284553944
1230,0.4733992148368756
1231,0.49099769865980775
1232,0.49370515770948964
1233,0.4817923378908894
1234,0.4886963584675782
1235,0.48801949370515774
1236,0.47827264112630297
1237,0.47191011235955055
1238,0.4752944361716529
1239,0.48030323541356434
1240,0.479761743603628
1241,0.48273994855827806
1242,0.48273994855827806
1243,0.4823338297008258
1244,0.4793556247461757
1245,0.4846351698930554
1246,0.4842290510356031
1247,0.4836875592256667
1248,0.4918099363747123
1249,0.4858535264654122
1250,0.48043860836604846
1251,0.47475294436171656
1252,0.47421145255178015
1253,0.46933802626235277
1254,0.4748883173142006
